Date,"('Close', 'AAPL')","('Close', 'ABBV')","('Close', 'ABT')","('Close', 'ACN')","('Close', 'ADBE')","('Close', 'AIG')","('Close', 'AMD')","('Close', 'AMGN')","('Close', 'AMT')","('Close', 'AMZN')","('Close', 'AVGO')","('Close', 'AXP')","('Close', 'BA')","('Close', 'BAC')","('Close', 'BK')","('Close', 'BKNG')","('Close', 'BLK')","('Close', 'BMY')","('Close', 'BRK-B')","('Close', 'C')","('Close', 'CAT')","('Close', 'CHTR')","('Close', 'CL')","('Close', 'CMCSA')","('Close', 'COF')","('Close', 'COP')","('Close', 'COST')","('Close', 'CRM')","('Close', 'CSCO')","('Close', 'CVS')","('Close', 'CVX')","('Close', 'DHR')","('Close', 'DIS')","('Close', 'DOW')","('Close', 'DUK')","('High', 'AAPL')","('High', 'ABBV')","('High', 'ABT')","('High', 'ACN')","('High', 'ADBE')","('High', 'AIG')","('High', 'AMD')","('High', 'AMGN')","('High', 'AMT')","('High', 'AMZN')","('High', 'AVGO')","('High', 'AXP')","('High', 'BA')","('High', 'BAC')","('High', 'BK')","('High', 'BKNG')","('High', 'BLK')","('High', 'BMY')","('High', 'BRK-B')","('High', 'C')","('High', 'CAT')","('High', 'CHTR')","('High', 'CL')","('High', 'CMCSA')","('High', 'COF')","('High', 'COP')","('High', 'COST')","('High', 'CRM')","('High', 'CSCO')","('High', 'CVS')","('High', 'CVX')","('High', 'DHR')","('High', 'DIS')","('High', 'DOW')","('High', 'DUK')","('Low', 'AAPL')","('Low', 'ABBV')","('Low', 'ABT')","('Low', 'ACN')","('Low', 'ADBE')","('Low', 'AIG')","('Low', 'AMD')","('Low', 'AMGN')","('Low', 'AMT')","('Low', 'AMZN')","('Low', 'AVGO')","('Low', 'AXP')","('Low', 'BA')","('Low', 'BAC')","('Low', 'BK')","('Low', 'BKNG')","('Low', 'BLK')","('Low', 'BMY')","('Low', 'BRK-B')","('Low', 'C')","('Low', 'CAT')","('Low', 'CHTR')","('Low', 'CL')","('Low', 'CMCSA')","('Low', 'COF')","('Low', 'COP')","('Low', 'COST')","('Low', 'CRM')","('Low', 'CSCO')","('Low', 'CVS')","('Low', 'CVX')","('Low', 'DHR')","('Low', 'DIS')","('Low', 'DOW')","('Low', 'DUK')","('Open', 'AAPL')","('Open', 'ABBV')","('Open', 'ABT')","('Open', 'ACN')","('Open', 'ADBE')","('Open', 'AIG')","('Open', 'AMD')","('Open', 'AMGN')","('Open', 'AMT')","('Open', 'AMZN')","('Open', 'AVGO')","('Open', 'AXP')","('Open', 'BA')","('Open', 'BAC')","('Open', 'BK')","('Open', 'BKNG')","('Open', 'BLK')","('Open', 'BMY')","('Open', 'BRK-B')","('Open', 'C')","('Open', 'CAT')","('Open', 'CHTR')","('Open', 'CL')","('Open', 'CMCSA')","('Open', 'COF')","('Open', 'COP')","('Open', 'COST')","('Open', 'CRM')","('Open', 'CSCO')","('Open', 'CVS')","('Open', 'CVX')","('Open', 'DHR')","('Open', 'DIS')","('Open', 'DOW')","('Open', 'DUK')","('Volume', 'AAPL')","('Volume', 'ABBV')","('Volume', 'ABT')","('Volume', 'ACN')","('Volume', 'ADBE')","('Volume', 'AIG')","('Volume', 'AMD')","('Volume', 'AMGN')","('Volume', 'AMT')","('Volume', 'AMZN')","('Volume', 'AVGO')","('Volume', 'AXP')","('Volume', 'BA')","('Volume', 'BAC')","('Volume', 'BK')","('Volume', 'BKNG')","('Volume', 'BLK')","('Volume', 'BMY')","('Volume', 'BRK-B')","('Volume', 'C')","('Volume', 'CAT')","('Volume', 'CHTR')","('Volume', 'CL')","('Volume', 'CMCSA')","('Volume', 'COF')","('Volume', 'COP')","('Volume', 'COST')","('Volume', 'CRM')","('Volume', 'CSCO')","('Volume', 'CVS')","('Volume', 'CVX')","('Volume', 'DHR')","('Volume', 'DIS')","('Volume', 'DOW')","('Volume', 'DUK')","('Close', 'EMR')","('Close', 'EXC')","('Close', 'F')","('Close', 'FDX')","('Close', 'GD')","('Close', 'GE')","('Close', 'GILD')","('Close', 'GM')","('Close', 'GOOG')","('Close', 'GOOGL')","('Close', 'GS')","('Close', 'HD')","('Close', 'HON')","('Close', 'IBM')","('Close', 'INTC')","('Close', 'JNJ')","('Close', 'JPM')","('Close', 'KHC')","('Close', 'KO')","('Close', 'LIN')","('Close', 'LLY')","('Close', 'LMT')","('Close', 'LOW')","('Close', 'MA')","('Close', 'MCD')","('Close', 'MDLZ')","('Close', 'MDT')","('Close', 'MET')","('Close', 'META')","('Close', 'MMM')","('Close', 'MO')","('Close', 'MRK')","('Close', 'MS')","('Close', 'MSFT')","('Close', 'NEE')","('High', 'EMR')","('High', 'EXC')","('High', 'F')","('High', 'FDX')","('High', 'GD')","('High', 'GE')","('High', 'GILD')","('High', 'GM')","('High', 'GOOG')","('High', 'GOOGL')","('High', 'GS')","('High', 'HD')","('High', 'HON')","('High', 'IBM')","('High', 'INTC')","('High', 'JNJ')","('High', 'JPM')","('High', 'KHC')","('High', 'KO')","('High', 'LIN')","('High', 'LLY')","('High', 'LMT')","('High', 'LOW')","('High', 'MA')","('High', 'MCD')","('High', 'MDLZ')","('High', 'MDT')","('High', 'MET')","('High', 'META')","('High', 'MMM')","('High', 'MO')","('High', 'MRK')","('High', 'MS')","('High', 'MSFT')","('High', 'NEE')","('Low', 'EMR')","('Low', 'EXC')","('Low', 'F')","('Low', 'FDX')","('Low', 'GD')","('Low', 'GE')","('Low', 'GILD')","('Low', 'GM')","('Low', 'GOOG')","('Low', 'GOOGL')","('Low', 'GS')","('Low', 'HD')","('Low', 'HON')","('Low', 'IBM')","('Low', 'INTC')","('Low', 'JNJ')","('Low', 'JPM')","('Low', 'KHC')","('Low', 'KO')","('Low', 'LIN')","('Low', 'LLY')","('Low', 'LMT')","('Low', 'LOW')","('Low', 'MA')","('Low', 'MCD')","('Low', 'MDLZ')","('Low', 'MDT')","('Low', 'MET')","('Low', 'META')","('Low', 'MMM')","('Low', 'MO')","('Low', 'MRK')","('Low', 'MS')","('Low', 'MSFT')","('Low', 'NEE')","('Open', 'EMR')","('Open', 'EXC')","('Open', 'F')","('Open', 'FDX')","('Open', 'GD')","('Open', 'GE')","('Open', 'GILD')","('Open', 'GM')","('Open', 'GOOG')","('Open', 'GOOGL')","('Open', 'GS')","('Open', 'HD')","('Open', 'HON')","('Open', 'IBM')","('Open', 'INTC')","('Open', 'JNJ')","('Open', 'JPM')","('Open', 'KHC')","('Open', 'KO')","('Open', 'LIN')","('Open', 'LLY')","('Open', 'LMT')","('Open', 'LOW')","('Open', 'MA')","('Open', 'MCD')","('Open', 'MDLZ')","('Open', 'MDT')","('Open', 'MET')","('Open', 'META')","('Open', 'MMM')","('Open', 'MO')","('Open', 'MRK')","('Open', 'MS')","('Open', 'MSFT')","('Open', 'NEE')","('Volume', 'EMR')","('Volume', 'EXC')","('Volume', 'F')","('Volume', 'FDX')","('Volume', 'GD')","('Volume', 'GE')","('Volume', 'GILD')","('Volume', 'GM')","('Volume', 'GOOG')","('Volume', 'GOOGL')","('Volume', 'GS')","('Volume', 'HD')","('Volume', 'HON')","('Volume', 'IBM')","('Volume', 'INTC')","('Volume', 'JNJ')","('Volume', 'JPM')","('Volume', 'KHC')","('Volume', 'KO')","('Volume', 'LIN')","('Volume', 'LLY')","('Volume', 'LMT')","('Volume', 'LOW')","('Volume', 'MA')","('Volume', 'MCD')","('Volume', 'MDLZ')","('Volume', 'MDT')","('Volume', 'MET')","('Volume', 'META')","('Volume', 'MMM')","('Volume', 'MO')","('Volume', 'MRK')","('Volume', 'MS')","('Volume', 'MSFT')","('Volume', 'NEE')","('Close', 'NFLX')","('Close', 'NKE')","('Close', 'NVDA')","('Close', 'ORCL')","('Close', 'PEP')","('Close', 'PFE')","('Close', 'PG')","('Close', 'PM')","('Close', 'PYPL')","('Close', 'QCOM')","('Close', 'RTX')","('Close', 'SBUX')","('Close', 'SCHW')","('Close', 'SO')","('Close', 'SPG')","('Close', 'T')","('Close', 'TGT')","('Close', 'TMO')","('Close', 'TMUS')","('Close', 'TSLA')","('Close', 'TXN')","('Close', 'UNH')","('Close', 'UNP')","('Close', 'UPS')","('Close', 'USB')","('Close', 'V')","('Close', 'VZ')","('Close', 'WBA')","('Close', 'WFC')","('Close', 'WMT')","('Close', 'XOM')","('High', 'NFLX')","('High', 'NKE')","('High', 'NVDA')","('High', 'ORCL')","('High', 'PEP')","('High', 'PFE')","('High', 'PG')","('High', 'PM')","('High', 'PYPL')","('High', 'QCOM')","('High', 'RTX')","('High', 'SBUX')","('High', 'SCHW')","('High', 'SO')","('High', 'SPG')","('High', 'T')","('High', 'TGT')","('High', 'TMO')","('High', 'TMUS')","('High', 'TSLA')","('High', 'TXN')","('High', 'UNH')","('High', 'UNP')","('High', 'UPS')","('High', 'USB')","('High', 'V')","('High', 'VZ')","('High', 'WBA')","('High', 'WFC')","('High', 'WMT')","('High', 'XOM')","('Low', 'NFLX')","('Low', 'NKE')","('Low', 'NVDA')","('Low', 'ORCL')","('Low', 'PEP')","('Low', 'PFE')","('Low', 'PG')","('Low', 'PM')","('Low', 'PYPL')","('Low', 'QCOM')","('Low', 'RTX')","('Low', 'SBUX')","('Low', 'SCHW')","('Low', 'SO')","('Low', 'SPG')","('Low', 'T')","('Low', 'TGT')","('Low', 'TMO')","('Low', 'TMUS')","('Low', 'TSLA')","('Low', 'TXN')","('Low', 'UNH')","('Low', 'UNP')","('Low', 'UPS')","('Low', 'USB')","('Low', 'V')","('Low', 'VZ')","('Low', 'WBA')","('Low', 'WFC')","('Low', 'WMT')","('Low', 'XOM')","('Open', 'NFLX')","('Open', 'NKE')","('Open', 'NVDA')","('Open', 'ORCL')","('Open', 'PEP')","('Open', 'PFE')","('Open', 'PG')","('Open', 'PM')","('Open', 'PYPL')","('Open', 'QCOM')","('Open', 'RTX')","('Open', 'SBUX')","('Open', 'SCHW')","('Open', 'SO')","('Open', 'SPG')","('Open', 'T')","('Open', 'TGT')","('Open', 'TMO')","('Open', 'TMUS')","('Open', 'TSLA')","('Open', 'TXN')","('Open', 'UNH')","('Open', 'UNP')","('Open', 'UPS')","('Open', 'USB')","('Open', 'V')","('Open', 'VZ')","('Open', 'WBA')","('Open', 'WFC')","('Open', 'WMT')","('Open', 'XOM')","('Volume', 'NFLX')","('Volume', 'NKE')","('Volume', 'NVDA')","('Volume', 'ORCL')","('Volume', 'PEP')","('Volume', 'PFE')","('Volume', 'PG')","('Volume', 'PM')","('Volume', 'PYPL')","('Volume', 'QCOM')","('Volume', 'RTX')","('Volume', 'SBUX')","('Volume', 'SCHW')","('Volume', 'SO')","('Volume', 'SPG')","('Volume', 'T')","('Volume', 'TGT')","('Volume', 'TMO')","('Volume', 'TMUS')","('Volume', 'TSLA')","('Volume', 'TXN')","('Volume', 'UNH')","('Volume', 'UNP')","('Volume', 'UPS')","('Volume', 'USB')","('Volume', 'V')","('Volume', 'VZ')","('Volume', 'WBA')","('Volume', 'WFC')","('Volume', 'WMT')","('Volume', 'XOM')"
2022-10-03,140.24,122.68,93.44,251.89,285.24,46.01,66.11,209.42,195.28,115.88,43.39,134.38,126.05,28.72,36.23,1655.06,531.69,61.29,272.8,37.95,161.61,320.27,65.79,27.59,90.54,99.65,458.33,146.36,37.48,86.65,134.22,234.82,95.54,37.91,84.52,140.85,123.1,94.07,253.99,286.9,46.21,66.91,209.89,197.1,116.91,43.79,135.1,127.15,28.89,36.47,1669.92,536.99,62.14,274.57,38.27,163.63,321.15,66.03,27.72,90.89,100.44,461.32,147.41,37.69,87.01,134.76,235.74,96.18,38.3,85.13,135.55,120.01,91.45,245.97,277.0,44.25,63.39,205.77,190.94,112.45,42.46,129.49,121.02,27.9,35.11,1603.1,504.32,60.3,267.16,36.61,156.72,304.17,64.83,26.65,87.12,96.53,451.3,142.4,36.73,84.53,131.18,226.04,92.95,37.22,82.86,136.06,120.51,91.82,247.5,278.27,45.1,64.46,207.45,195.02,113.58,42.68,132.39,122.0,28.26,35.53,1648.66,515.24,62.01,269.52,37.05,158.02,307.99,65.53,26.88,89.15,96.89,455.24,143.47,36.91,85.07,131.78,228.25,94.16,37.63,83.75,114311700,7437500,4817600,1893900,3738100,4998000,83841600,2521700,2102200,50941900,21479000,2677100,7962400,34591700,7427600,386900,948900,12068200,4901000,22001000,3444700,2115300,3840300,34345600,2158100,7701900,2338500,6819900,22203600,3935800,9597400,3416825,9468400,6868700,3786800,71.09,34.41,9.04,141.77,205.78,39.03,55.98,31.85,98.63,97.96,277.0,262.98,162.4,108.22,25.66,148.96,99.17,29.4,51.76,265.26,313.59,368.9,181.75,284.96,219.64,52.16,75.44,57.09,137.76,84.06,32.5,80.05,72.37,234.9,74.53,71.72,34.73,9.14,142.89,206.53,39.51,56.21,32.26,99.29,98.61,278.93,265.16,163.65,108.84,25.93,150.03,99.75,29.51,51.94,266.71,321.2,371.75,183.51,287.19,221.05,52.36,75.94,57.42,138.76,84.65,32.66,80.37,72.91,235.75,74.93,69.59,33.78,8.77,138.51,199.97,38.14,55.2,30.63,96.36,95.86,269.55,259.13,158.68,106.52,24.8,147.59,96.16,28.88,51.22,260.89,309.2,359.06,179.04,279.5,216.26,50.77,74.08,55.32,135.27,82.34,32.01,78.65,70.51,228.96,72.72,69.92,34.2,8.97,140.52,200.52,38.51,56.06,31.45,96.56,96.1,275.17,260.47,159.61,107.02,25.05,149.95,97.22,29.07,51.49,262.09,317.92,359.67,179.59,282.38,217.95,51.13,74.35,56.21,136.3,82.92,32.09,79.29,72.07,229.7,73.28,2950600,10537700,66198300,2701200,1139900,8721754,8094100,14697300,24840000,27982000,1938800,3580000,3379000,4261700,44096200,8657000,12248100,6707700,16277600,3081000,3340500,1273800,4346500,5285200,3286700,11676200,5871400,4854900,27723100,3487536,9322200,9186900,8169200,28880400,8115200,239.04,81.25,12.5,60.47,150.2,37.44,119.12,73.81,87.18,109.37,77.53,79.73,70.09,62.37,77.15,13.19,137.62,518.4,134.86,242.4,146.08,489.79,186.59,141.13,35.98,177.55,31.47,27.64,38.4,42.52,82.97,241.54,82.27,12.66,60.62,150.6,37.56,119.67,74.16,88.06,110.39,78.43,80.29,70.36,62.86,77.93,13.43,138.38,522.32,135.81,255.16,146.81,491.97,187.95,142.4,36.14,179.22,31.64,27.71,38.6,42.6,83.36,232.85,78.23,12.09,58.29,148.17,36.89,117.43,72.69,85.44,106.06,76.5,78.04,68.94,61.29,75.56,13.0,134.54,505.22,132.16,241.01,142.65,480.18,182.66,137.95,34.95,174.12,30.85,26.67,37.53,41.71,80.98,237.85,79.09,12.33,58.47,148.63,37.38,117.96,73.06,87.53,107.29,77.34,78.92,69.84,61.96,77.62,13.05,135.7,508.37,132.29,254.5,143.86,481.78,183.57,139.0,35.35,175.29,30.94,27.11,38.13,41.78,81.27,8657400,19108200,547478000,9661400,5093400,22834300,8477700,4789500,10416300,7481700,4303400,6739900,8144000,4279600,2247500,59540500,2847500,2462900,5543900,98363500,6668500,2562400,2489900,3494500,8790300,8842300,21495300,8336173,16827600,17574900,23881300
2022-10-04,143.83,125.93,96.78,260.85,294.97,48.38,67.9,211.77,197.89,121.09,45.59,139.6,133.51,29.91,37.79,1734.03,548.94,61.88,280.49,39.6,169.54,328.54,66.46,28.16,94.61,104.77,466.39,154.11,38.31,89.09,139.44,243.79,99.78,39.03,86.11,143.95,126.58,96.9,261.45,296.79,48.4,69.18,212.74,201.72,123.0,45.62,139.69,133.57,30.04,37.85,1740.43,548.98,62.49,281.3,39.9,170.06,330.6,67.0,28.26,94.71,104.98,468.21,155.78,38.51,89.19,139.66,243.91,99.86,39.12,86.3,142.02,122.18,94.4,256.67,290.18,46.77,67.33,208.84,195.99,119.79,44.26,137.27,129.33,29.25,37.0,1702.64,540.58,60.91,276.6,38.76,164.42,321.0,65.89,27.63,92.27,101.23,461.21,149.65,37.92,86.49,135.9,237.57,96.62,38.2,84.47,142.78,123.47,94.58,257.13,290.95,46.79,68.27,209.91,196.88,119.89,44.51,137.27,129.4,29.3,37.02,1704.41,541.76,61.38,277.42,38.85,164.51,323.51,65.94,27.71,92.59,101.91,464.19,150.12,38.07,87.03,136.61,239.02,97.06,38.35,85.12,87830100,6612300,5710800,3143700,4509200,4124500,77160500,2331000,2032800,62812600,27277000,2408800,7235700,39758700,6319500,466100,778800,10510700,4633700,20660000,4008200,2318200,4066900,28183400,3165800,7582900,2175600,8017900,22889400,5598400,9520200,2917234,10229000,6959800,3105700,73.64,35.77,9.74,148.94,211.49,41.45,58.67,34.69,101.71,100.94,291.55,268.41,167.23,111.77,26.35,151.17,103.81,29.72,51.88,275.49,321.72,374.77,185.03,295.54,222.59,53.25,77.09,59.68,139.42,85.84,33.39,80.82,75.6,242.84,76.03,73.9,35.8,9.75,149.4,211.76,41.51,58.72,34.69,102.02,101.14,291.82,270.03,167.44,111.91,26.45,151.51,104.01,30.04,52.82,276.17,321.93,376.37,187.13,298.19,224.97,53.62,77.41,59.75,141.52,86.11,33.41,81.06,76.29,244.28,76.09,72.51,34.57,9.41,144.57,207.2,39.81,57.13,32.87,100.35,99.69,283.23,265.63,164.08,109.12,25.77,148.7,101.13,29.43,51.59,272.03,313.81,368.98,184.01,290.35,220.46,52.52,76.06,57.99,138.49,85.15,32.64,79.55,73.65,239.03,74.87,72.64,34.65,9.43,145.26,207.2,39.82,57.57,33.14,100.35,99.75,284.08,266.5,164.14,109.37,26.1,149.55,101.82,29.45,52.03,272.75,314.2,372.01,184.61,290.56,220.92,52.62,76.31,58.01,139.63,85.19,32.75,80.04,74.01,239.14,75.26,2947400,12357100,87629200,10089400,801300,12441557,11966000,19811700,22580900,28850800,2399500,3641300,3691300,4566100,42427500,6236100,16013600,7647800,18861400,2425100,2622500,1060000,4139100,3949200,3685700,11281900,4872400,4337000,34670700,3352029,8393900,7373000,7875000,34888400,8193700,240.74,84.34,13.15,62.97,151.89,37.71,120.6,75.52,92.79,114.17,79.79,82.42,72.97,63.23,81.29,13.35,142.31,535.26,138.39,249.44,150.94,497.07,191.36,146.14,36.9,181.45,31.99,28.46,40.21,43.07,85.99,245.8,84.75,13.2,63.11,153.36,38.03,121.31,75.95,93.0,114.25,80.5,82.83,73.32,63.61,81.34,13.4,143.52,536.94,138.54,257.5,151.48,498.42,191.38,146.36,37.03,182.0,32.02,28.47,40.26,43.37,86.07,233.25,82.88,12.86,61.16,150.47,37.4,119.3,73.83,89.5,112.26,78.39,80.89,71.4,62.01,78.29,13.19,139.94,524.71,135.5,242.01,148.6,491.04,188.37,142.75,36.36,178.93,31.54,27.79,38.93,42.79,83.68,244.84,83.44,12.86,61.16,152.14,37.53,119.67,74.11,89.55,112.34,78.59,81.1,71.49,62.49,78.29,13.27,140.26,526.13,135.72,250.52,149.02,492.49,189.0,143.3,36.52,180.87,31.74,27.79,38.93,42.94,84.16,13925900,15114800,584182000,9892600,4596800,28198800,7211600,5483700,11239500,6637200,4432100,5982400,8491600,4521500,2520100,46876200,3028600,1195300,5648600,109578500,7233100,3189800,2896500,3414500,14653400,7081400,25922500,6426739,18601300,16134300,22133700
2022-10-05,144.12,127.12,97.06,260.88,297.38,47.99,67.94,212.5,192.55,120.95,46.06,138.56,132.11,29.49,37.78,1702.16,541.38,62.09,279.36,39.09,168.36,329.28,65.79,27.94,93.73,105.05,460.82,154.6,38.46,89.03,140.23,246.62,99.15,38.56,83.36,145.09,128.13,97.61,263.35,298.81,48.32,68.69,213.95,195.61,121.75,46.37,139.44,133.55,29.59,37.98,1720.19,546.1,62.39,280.88,39.23,170.13,332.02,66.7,28.09,94.2,106.25,464.22,155.33,38.7,89.59,141.3,247.79,99.56,38.88,85.23,140.79,125.15,95.69,256.35,289.18,47.48,64.52,209.9,190.07,117.69,44.79,136.36,128.26,29.05,37.2,1685.27,532.83,61.41,275.84,38.44,166.76,319.63,65.32,27.39,91.76,103.08,455.54,150.36,37.92,88.05,136.93,241.15,97.08,38.1,82.86,141.83,125.47,95.93,258.03,291.41,47.52,66.59,211.41,195.25,118.58,44.89,137.16,130.28,29.13,37.41,1702.26,539.46,61.64,276.87,39.02,167.2,324.42,66.7,27.75,92.31,105.34,461.76,150.62,38.1,88.67,137.85,241.58,98.4,38.45,85.03,79471000,4777900,3803400,1843000,3469600,4040800,87127400,2060400,1518700,48217500,18493000,2073800,6268300,35791100,4036300,350300,556600,6787400,3350400,15458500,3067400,1838700,3467800,22332700,2515000,10073000,1587700,4256200,14289700,3220800,10633100,2346917,7562800,5564500,3865500,75.07,34.6,9.86,146.83,211.52,41.39,58.8,33.76,101.53,100.74,286.12,268.68,166.87,111.99,26.3,150.7,102.52,29.34,51.38,272.92,323.57,371.45,186.54,298.42,223.14,52.99,77.59,59.49,138.13,85.51,33.7,80.82,74.83,243.15,75.06,75.61,35.19,9.9,148.77,213.56,41.86,59.26,33.93,102.04,101.23,287.24,270.77,168.71,112.63,26.49,151.55,103.04,29.56,51.76,275.36,325.58,376.2,187.75,300.77,224.38,53.37,77.88,59.82,139.35,86.2,33.92,81.18,75.26,244.5,75.71,73.26,34.13,9.56,144.65,209.41,40.53,57.84,32.76,99.06,98.12,281.12,264.52,164.25,110.64,25.58,149.88,101.08,28.72,50.72,270.55,319.41,369.86,181.83,291.6,220.39,52.31,76.25,58.76,133.95,84.21,33.14,80.48,73.27,238.18,73.92,74.34,35.09,9.76,145.31,210.41,40.93,58.14,33.31,100.01,99.15,283.88,265.34,165.76,111.07,26.04,150.62,101.93,29.53,51.62,272.57,320.17,374.77,183.06,292.32,221.11,52.95,76.35,58.87,137.39,84.89,33.22,80.99,73.85,240.02,75.04,4965800,9915300,87919100,7169300,984900,9327837,5802300,18679400,18475500,22176900,1992800,2728000,2940200,3212900,30120000,4539400,10943500,6307400,14324900,1861400,2186100,828400,3196100,2845200,3033000,4901100,3890900,3087500,27979300,3061880,6535900,6065700,5956500,20347100,5468700,236.73,86.68,13.19,63.88,150.88,37.42,119.76,75.49,93.83,116.52,79.49,83.92,72.69,61.48,81.21,13.22,141.81,541.54,137.12,240.81,153.36,500.77,186.93,145.31,36.53,183.43,31.66,28.26,40.0,42.64,89.47,241.59,87.25,13.31,64.41,151.87,37.63,120.59,75.92,94.61,117.15,80.21,84.41,73.51,62.59,81.55,13.39,142.85,544.17,137.76,246.67,154.67,502.94,189.59,147.0,36.7,184.55,31.84,28.45,40.21,43.19,90.25,227.38,82.92,12.61,62.29,148.82,37.05,118.73,74.82,90.99,112.46,78.47,81.53,72.09,60.83,77.87,13.08,139.09,529.38,133.98,233.27,149.4,494.18,185.87,144.24,36.22,178.24,31.24,27.88,39.3,42.51,86.34,238.76,83.24,12.9,62.64,151.76,37.42,119.76,74.95,91.02,112.78,78.88,81.7,72.24,62.59,79.09,13.25,140.53,531.16,136.22,245.01,150.18,495.0,188.74,144.55,36.37,179.2,31.61,28.37,39.55,42.91,86.42,10825600,12732700,507131000,9201600,3538600,15673400,5071100,4317100,9803500,7070300,3800400,7980800,6384300,4030500,2246500,38250100,2491700,1167400,4454600,86982700,5262600,2281800,3065800,2811400,6552600,6119900,17797900,5308048,15873400,14553900,34857700
2022-10-06,143.17,124.43,96.19,256.24,298.41,47.49,67.85,209.88,182.6,120.3,45.55,136.65,132.2,29.06,37.16,1685.42,530.66,61.5,276.31,38.4,168.76,323.95,64.35,27.31,91.64,106.61,462.9,153.84,38.03,87.38,142.79,242.91,98.4,38.11,80.48,145.25,126.82,96.9,262.18,305.5,47.99,70.29,211.88,192.57,121.53,46.52,139.22,133.31,29.45,37.84,1708.27,543.09,62.02,279.85,39.06,170.81,330.48,65.74,27.92,93.28,107.25,473.83,156.6,38.56,88.78,143.25,246.85,99.8,38.6,83.12,142.96,124.08,95.66,255.99,297.1,47.33,67.66,209.23,182.34,119.5,45.48,136.41,129.74,28.97,37.08,1668.55,529.87,61.2,275.9,38.16,166.95,321.24,64.29,27.25,91.07,103.92,462.35,152.83,37.9,87.21,139.06,242.59,98.23,37.94,80.37,143.54,126.64,96.58,260.16,297.15,47.58,67.82,211.31,192.08,120.77,45.96,137.29,131.13,29.19,37.55,1699.17,538.64,61.98,278.2,38.72,167.44,327.37,65.66,27.84,92.58,104.02,463.82,154.1,38.15,88.63,139.18,245.56,98.78,38.26,83.04,68402200,5124800,6348100,2336800,4884000,3121600,98325900,1523800,2908700,42253800,17250000,2526000,4454700,40891900,3103200,371300,566700,7545500,3394000,17738400,2415000,1311100,3383000,32508700,2302100,6388900,2430700,3853900,18198800,4171000,9498300,2255436,6728200,5430600,4230800,74.79,33.76,9.74,145.26,209.64,40.64,58.35,33.56,101.55,100.73,282.11,269.18,164.27,108.86,25.86,147.78,100.43,28.94,50.28,268.14,324.71,368.78,187.43,294.02,219.09,51.85,77.01,58.85,138.22,82.5,33.78,79.95,73.21,240.8,72.44,76.05,34.57,9.96,147.89,212.16,41.41,58.72,34.08,103.02,102.22,286.19,271.57,166.76,111.59,26.41,150.6,102.34,29.39,51.26,271.44,330.86,372.46,189.6,299.73,223.88,53.07,77.59,59.7,140.58,85.34,33.85,80.47,74.9,244.26,75.03,74.47,33.7,9.61,144.91,209.43,40.37,58.04,33.31,100.81,99.9,280.95,266.75,163.17,108.45,25.69,147.58,100.25,28.81,50.13,266.71,318.78,367.36,185.88,293.65,218.82,51.65,76.47,58.6,135.76,81.82,33.41,79.76,73.04,240.11,72.38,74.47,34.48,9.74,146.39,211.11,40.95,58.29,33.51,100.81,99.99,284.63,268.41,165.45,111.22,26.11,150.41,101.66,29.35,51.17,269.66,319.82,370.63,186.0,297.31,223.38,52.77,77.31,59.18,136.88,84.9,33.63,80.24,74.23,241.91,74.93,3696900,7820100,64531900,4254600,929800,7953396,5622300,11435800,17156200,22324000,1367400,2641500,2599200,5074600,33985100,5890700,11521400,5815700,17192800,2182300,4299200,746700,3304900,2494400,2999200,6069700,5471400,4747700,36231100,5176408,11154400,8055500,6434800,20239900,8374600,240.02,85.79,13.11,62.6,147.97,36.55,117.24,74.19,94.42,116.89,78.62,83.21,72.75,58.79,80.28,12.94,141.21,535.91,135.36,238.13,152.21,493.23,184.68,143.3,35.56,181.4,30.92,27.49,39.01,42.24,92.12,244.28,88.14,13.64,64.05,150.9,37.13,119.63,75.39,95.57,118.69,79.73,84.65,73.75,61.34,81.7,13.35,144.16,541.58,137.75,244.58,154.59,502.21,187.66,145.75,36.41,183.8,32.41,28.35,39.84,43.14,92.23,233.91,85.45,13.09,62.52,147.7,36.51,117.12,73.63,93.22,116.07,78.38,83.12,72.28,58.74,79.84,12.93,140.97,532.56,134.81,235.35,151.5,490.96,184.33,142.54,35.54,181.06,30.86,27.43,38.98,42.21,88.75,236.68,86.1,13.2,63.59,150.69,37.12,119.48,75.11,93.22,116.17,79.09,83.99,72.51,61.27,80.75,13.21,142.76,539.63,136.31,239.44,153.34,501.97,186.5,144.83,36.15,182.43,32.25,28.21,39.59,42.69,88.88,9188900,9951900,644157000,6992000,4623400,22068200,5530800,4963600,8652300,6238600,3192700,6893800,6276900,6649900,1596100,52923900,2603400,971700,4533500,69298400,4171000,2187300,2586800,2375000,8528700,5163000,36663300,5417625,15634800,14200500,29124700
