Date,"('Close', 'AAPL')","('Close', 'ABBV')","('Close', 'ABT')","('Close', 'ACN')","('Close', 'ADBE')","('Close', 'AIG')","('Close', 'AMGN')","('Close', 'AMT')","('Close', 'AMZN')","('Close', 'AVGO')","('Close', 'AXP')","('Close', 'BA')","('Close', 'BAC')","('Close', 'BK')","('Close', 'BKNG')","('Close', 'BLK')","('Close', 'BMY')","('Close', 'BRK-B')","('Close', 'C')","('Close', 'CAT')","('Close', 'CHTR')","('Close', 'CL')","('Close', 'CMCSA')","('Close', 'COF')","('Close', 'COP')","('Close', 'COST')","('Close', 'CRM')","('Close', 'CSCO')","('Close', 'CVS')","('Close', 'CVX')","('Close', 'DD')","('Close', 'DHR')","('Close', 'DIS')","('Close', 'DOW')","('Close', 'DUK')","('High', 'AAPL')","('High', 'ABBV')","('High', 'ABT')","('High', 'ACN')","('High', 'ADBE')","('High', 'AIG')","('High', 'AMGN')","('High', 'AMT')","('High', 'AMZN')","('High', 'AVGO')","('High', 'AXP')","('High', 'BA')","('High', 'BAC')","('High', 'BK')","('High', 'BKNG')","('High', 'BLK')","('High', 'BMY')","('High', 'BRK-B')","('High', 'C')","('High', 'CAT')","('High', 'CHTR')","('High', 'CL')","('High', 'CMCSA')","('High', 'COF')","('High', 'COP')","('High', 'COST')","('High', 'CRM')","('High', 'CSCO')","('High', 'CVS')","('High', 'CVX')","('High', 'DD')","('High', 'DHR')","('High', 'DIS')","('High', 'DOW')","('High', 'DUK')","('Low', 'AAPL')","('Low', 'ABBV')","('Low', 'ABT')","('Low', 'ACN')","('Low', 'ADBE')","('Low', 'AIG')","('Low', 'AMGN')","('Low', 'AMT')","('Low', 'AMZN')","('Low', 'AVGO')","('Low', 'AXP')","('Low', 'BA')","('Low', 'BAC')","('Low', 'BK')","('Low', 'BKNG')","('Low', 'BLK')","('Low', 'BMY')","('Low', 'BRK-B')","('Low', 'C')","('Low', 'CAT')","('Low', 'CHTR')","('Low', 'CL')","('Low', 'CMCSA')","('Low', 'COF')","('Low', 'COP')","('Low', 'COST')","('Low', 'CRM')","('Low', 'CSCO')","('Low', 'CVS')","('Low', 'CVX')","('Low', 'DD')","('Low', 'DHR')","('Low', 'DIS')","('Low', 'DOW')","('Low', 'DUK')","('Open', 'AAPL')","('Open', 'ABBV')","('Open', 'ABT')","('Open', 'ACN')","('Open', 'ADBE')","('Open', 'AIG')","('Open', 'AMGN')","('Open', 'AMT')","('Open', 'AMZN')","('Open', 'AVGO')","('Open', 'AXP')","('Open', 'BA')","('Open', 'BAC')","('Open', 'BK')","('Open', 'BKNG')","('Open', 'BLK')","('Open', 'BMY')","('Open', 'BRK-B')","('Open', 'C')","('Open', 'CAT')","('Open', 'CHTR')","('Open', 'CL')","('Open', 'CMCSA')","('Open', 'COF')","('Open', 'COP')","('Open', 'COST')","('Open', 'CRM')","('Open', 'CSCO')","('Open', 'CVS')","('Open', 'CVX')","('Open', 'DD')","('Open', 'DHR')","('Open', 'DIS')","('Open', 'DOW')","('Open', 'DUK')","('Volume', 'AAPL')","('Volume', 'ABBV')","('Volume', 'ABT')","('Volume', 'ACN')","('Volume', 'ADBE')","('Volume', 'AIG')","('Volume', 'AMGN')","('Volume', 'AMT')","('Volume', 'AMZN')","('Volume', 'AVGO')","('Volume', 'AXP')","('Volume', 'BA')","('Volume', 'BAC')","('Volume', 'BK')","('Volume', 'BKNG')","('Volume', 'BLK')","('Volume', 'BMY')","('Volume', 'BRK-B')","('Volume', 'C')","('Volume', 'CAT')","('Volume', 'CHTR')","('Volume', 'CL')","('Volume', 'CMCSA')","('Volume', 'COF')","('Volume', 'COP')","('Volume', 'COST')","('Volume', 'CRM')","('Volume', 'CSCO')","('Volume', 'CVS')","('Volume', 'CVX')","('Volume', 'DD')","('Volume', 'DHR')","('Volume', 'DIS')","('Volume', 'DOW')","('Volume', 'DUK')","('Close', 'EMR')","('Close', 'EXC')","('Close', 'F')","('Close', 'FDX')","('Close', 'GD')","('Close', 'GE')","('Close', 'GILD')","('Close', 'GM')","('Close', 'GOOG')","('Close', 'GOOGL')","('Close', 'GS')","('Close', 'HD')","('Close', 'HON')","('Close', 'IBM')","('Close', 'INTC')","('Close', 'JNJ')","('Close', 'JPM')","('Close', 'KHC')","('Close', 'KO')","('Close', 'LIN')","('Close', 'LLY')","('Close', 'LMT')","('Close', 'LOW')","('Close', 'MA')","('Close', 'MCD')","('Close', 'MDLZ')","('Close', 'MDT')","('Close', 'MET')","('Close', 'META')","('Close', 'MMM')","('Close', 'MO')","('Close', 'MRK')","('Close', 'MS')","('Close', 'MSFT')","('Close', 'NEE')","('High', 'EMR')","('High', 'EXC')","('High', 'F')","('High', 'FDX')","('High', 'GD')","('High', 'GE')","('High', 'GILD')","('High', 'GM')","('High', 'GOOG')","('High', 'GOOGL')","('High', 'GS')","('High', 'HD')","('High', 'HON')","('High', 'IBM')","('High', 'INTC')","('High', 'JNJ')","('High', 'JPM')","('High', 'KHC')","('High', 'KO')","('High', 'LIN')","('High', 'LLY')","('High', 'LMT')","('High', 'LOW')","('High', 'MA')","('High', 'MCD')","('High', 'MDLZ')","('High', 'MDT')","('High', 'MET')","('High', 'META')","('High', 'MMM')","('High', 'MO')","('High', 'MRK')","('High', 'MS')","('High', 'MSFT')","('High', 'NEE')","('Low', 'EMR')","('Low', 'EXC')","('Low', 'F')","('Low', 'FDX')","('Low', 'GD')","('Low', 'GE')","('Low', 'GILD')","('Low', 'GM')","('Low', 'GOOG')","('Low', 'GOOGL')","('Low', 'GS')","('Low', 'HD')","('Low', 'HON')","('Low', 'IBM')","('Low', 'INTC')","('Low', 'JNJ')","('Low', 'JPM')","('Low', 'KHC')","('Low', 'KO')","('Low', 'LIN')","('Low', 'LLY')","('Low', 'LMT')","('Low', 'LOW')","('Low', 'MA')","('Low', 'MCD')","('Low', 'MDLZ')","('Low', 'MDT')","('Low', 'MET')","('Low', 'META')","('Low', 'MMM')","('Low', 'MO')","('Low', 'MRK')","('Low', 'MS')","('Low', 'MSFT')","('Low', 'NEE')","('Open', 'EMR')","('Open', 'EXC')","('Open', 'F')","('Open', 'FDX')","('Open', 'GD')","('Open', 'GE')","('Open', 'GILD')","('Open', 'GM')","('Open', 'GOOG')","('Open', 'GOOGL')","('Open', 'GS')","('Open', 'HD')","('Open', 'HON')","('Open', 'IBM')","('Open', 'INTC')","('Open', 'JNJ')","('Open', 'JPM')","('Open', 'KHC')","('Open', 'KO')","('Open', 'LIN')","('Open', 'LLY')","('Open', 'LMT')","('Open', 'LOW')","('Open', 'MA')","('Open', 'MCD')","('Open', 'MDLZ')","('Open', 'MDT')","('Open', 'MET')","('Open', 'META')","('Open', 'MMM')","('Open', 'MO')","('Open', 'MRK')","('Open', 'MS')","('Open', 'MSFT')","('Open', 'NEE')","('Volume', 'EMR')","('Volume', 'EXC')","('Volume', 'F')","('Volume', 'FDX')","('Volume', 'GD')","('Volume', 'GE')","('Volume', 'GILD')","('Volume', 'GM')","('Volume', 'GOOG')","('Volume', 'GOOGL')","('Volume', 'GS')","('Volume', 'HD')","('Volume', 'HON')","('Volume', 'IBM')","('Volume', 'INTC')","('Volume', 'JNJ')","('Volume', 'JPM')","('Volume', 'KHC')","('Volume', 'KO')","('Volume', 'LIN')","('Volume', 'LLY')","('Volume', 'LMT')","('Volume', 'LOW')","('Volume', 'MA')","('Volume', 'MCD')","('Volume', 'MDLZ')","('Volume', 'MDT')","('Volume', 'MET')","('Volume', 'META')","('Volume', 'MMM')","('Volume', 'MO')","('Volume', 'MRK')","('Volume', 'MS')","('Volume', 'MSFT')","('Volume', 'NEE')","('Close', 'NFLX')","('Close', 'NKE')","('Close', 'NVDA')","('Close', 'ORCL')","('Close', 'PEP')","('Close', 'PFE')","('Close', 'PG')","('Close', 'PM')","('Close', 'PYPL')","('Close', 'QCOM')","('Close', 'RTX')","('Close', 'SBUX')","('Close', 'SCHW')","('Close', 'SO')","('Close', 'SPG')","('Close', 'T')","('Close', 'TGT')","('Close', 'TMO')","('Close', 'TMUS')","('Close', 'TSLA')","('Close', 'TXN')","('Close', 'UNH')","('Close', 'UNP')","('Close', 'UPS')","('Close', 'USB')","('Close', 'V')","('Close', 'VZ')","('Close', 'WBA')","('Close', 'WFC')","('Close', 'WMT')","('Close', 'XOM')","('High', 'NFLX')","('High', 'NKE')","('High', 'NVDA')","('High', 'ORCL')","('High', 'PEP')","('High', 'PFE')","('High', 'PG')","('High', 'PM')","('High', 'PYPL')","('High', 'QCOM')","('High', 'RTX')","('High', 'SBUX')","('High', 'SCHW')","('High', 'SO')","('High', 'SPG')","('High', 'T')","('High', 'TGT')","('High', 'TMO')","('High', 'TMUS')","('High', 'TSLA')","('High', 'TXN')","('High', 'UNH')","('High', 'UNP')","('High', 'UPS')","('High', 'USB')","('High', 'V')","('High', 'VZ')","('High', 'WBA')","('High', 'WFC')","('High', 'WMT')","('High', 'XOM')","('Low', 'NFLX')","('Low', 'NKE')","('Low', 'NVDA')","('Low', 'ORCL')","('Low', 'PEP')","('Low', 'PFE')","('Low', 'PG')","('Low', 'PM')","('Low', 'PYPL')","('Low', 'QCOM')","('Low', 'RTX')","('Low', 'SBUX')","('Low', 'SCHW')","('Low', 'SO')","('Low', 'SPG')","('Low', 'T')","('Low', 'TGT')","('Low', 'TMO')","('Low', 'TMUS')","('Low', 'TSLA')","('Low', 'TXN')","('Low', 'UNH')","('Low', 'UNP')","('Low', 'UPS')","('Low', 'USB')","('Low', 'V')","('Low', 'VZ')","('Low', 'WBA')","('Low', 'WFC')","('Low', 'WMT')","('Low', 'XOM')","('Open', 'NFLX')","('Open', 'NKE')","('Open', 'NVDA')","('Open', 'ORCL')","('Open', 'PEP')","('Open', 'PFE')","('Open', 'PG')","('Open', 'PM')","('Open', 'PYPL')","('Open', 'QCOM')","('Open', 'RTX')","('Open', 'SBUX')","('Open', 'SCHW')","('Open', 'SO')","('Open', 'SPG')","('Open', 'T')","('Open', 'TGT')","('Open', 'TMO')","('Open', 'TMUS')","('Open', 'TSLA')","('Open', 'TXN')","('Open', 'UNH')","('Open', 'UNP')","('Open', 'UPS')","('Open', 'USB')","('Open', 'V')","('Open', 'VZ')","('Open', 'WBA')","('Open', 'WFC')","('Open', 'WMT')","('Open', 'XOM')","('Volume', 'NFLX')","('Volume', 'NKE')","('Volume', 'NVDA')","('Volume', 'ORCL')","('Volume', 'PEP')","('Volume', 'PFE')","('Volume', 'PG')","('Volume', 'PM')","('Volume', 'PYPL')","('Volume', 'QCOM')","('Volume', 'RTX')","('Volume', 'SBUX')","('Volume', 'SCHW')","('Volume', 'SO')","('Volume', 'SPG')","('Volume', 'T')","('Volume', 'TGT')","('Volume', 'TMO')","('Volume', 'TMUS')","('Volume', 'TSLA')","('Volume', 'TXN')","('Volume', 'UNH')","('Volume', 'UNP')","('Volume', 'UPS')","('Volume', 'USB')","('Volume', 'V')","('Volume', 'VZ')","('Volume', 'WBA')","('Volume', 'WFC')","('Volume', 'WMT')","('Volume', 'XOM')"
2022-07-01,136.58,135.14,103.03,265.93,368.48,48.38,221.45,232.35,109.56,45.02,134.75,139.84,28.96,38.42,1742.85,568.28,66.77,277.5,41.39,167.11,480.92,75.37,36.05,100.63,80.91,465.24,166.45,38.32,82.78,128.43,51.26,225.23,94.56,42.71,96.31,136.69,135.2,103.26,267.56,369.53,48.51,221.85,232.92,109.75,45.62,135.22,141.79,29.06,38.55,1742.85,570.65,66.89,278.4,41.54,169.95,483.2,75.42,36.14,101.3,82.09,470.49,167.39,38.41,82.92,128.83,51.97,225.83,94.73,43.0,96.45,133.37,133.09,100.63,261.79,359.07,47.19,217.09,226.99,105.85,44.23,131.93,135.4,28.11,37.27,1695.3,558.4,65.84,271.63,40.03,162.82,463.72,73.89,35.15,97.71,78.53,457.8,162.34,37.39,80.68,124.89,49.97,219.12,92.44,41.23,94.19,133.74,134.51,101.15,263.02,364.18,47.52,219.37,228.87,106.29,45.17,132.51,135.88,28.43,37.48,1718.32,559.57,66.89,272.5,40.39,168.06,465.45,74.07,35.23,97.72,81.75,460.85,163.04,38.25,81.79,128.51,51.64,221.97,92.69,42.07,94.66,71051600,4620000,3291700,2400200,2471600,3363500,2745500,1363200,73021200,21315000,2625300,7627100,40236100,2891000,356300,502700,10882700,3667300,16539600,3423100,887800,4252900,16175900,1536800,6005000,2660400,4561600,24338500,5215100,7684600,4960500,1580892,10543400,5255100,2874200,75.18,40.89,8.84,208.16,208.89,38.95,55.39,31.12,108.34,107.99,275.0,257.02,163.52,124.12,34.23,162.76,104.06,33.11,58.4,273.37,315.64,397.43,165.29,311.71,234.8,58.24,82.7,57.6,159.05,94.43,32.47,83.83,68.45,252.74,73.6,75.83,40.94,8.98,209.07,209.47,39.56,55.45,31.79,109.06,108.5,276.01,258.55,163.77,124.6,35.04,162.94,104.4,33.16,58.46,274.04,316.31,398.75,166.44,312.4,234.97,58.51,82.85,57.66,159.64,95.41,32.52,83.89,68.72,252.93,73.67,74.12,40.06,8.58,202.67,205.05,38.13,54.42,30.22,106.38,106.0,268.1,252.84,160.22,122.48,33.8,160.19,101.43,32.54,56.98,269.06,308.88,389.15,162.76,304.93,228.34,56.6,80.6,56.09,154.05,93.05,31.71,81.99,66.61,247.9,71.34,74.51,40.11,8.66,207.21,206.45,38.91,54.6,30.24,107.6,107.19,271.36,253.93,162.16,124.01,34.94,160.88,102.79,32.68,57.25,271.54,314.83,393.97,163.87,307.66,228.67,56.6,81.23,56.65,159.33,95.1,31.94,82.81,67.57,249.64,71.56,2286300,7685400,54356000,2591700,705800,10997455,5207600,21175000,31028000,35476000,1749400,2818300,1973100,4011900,40596300,5498400,10573600,6971400,15143200,3307600,1817800,1296900,3095500,2287700,2531400,9481200,3985100,3811000,31423900,4450077,8109600,11413800,6017500,22837700,7718400,179.95,95.99,14.5,67.64,152.94,44.03,134.57,85.34,71.4,114.61,89.98,73.39,61.0,64.85,79.76,17.45,128.29,543.23,132.83,227.26,134.87,490.05,199.45,158.89,39.86,194.34,40.98,32.48,36.61,39.17,78.26,180.1,97.24,15.04,67.74,153.05,44.08,134.69,85.54,71.7,117.61,90.26,73.59,61.05,64.94,80.0,17.52,128.4,544.0,133.78,230.23,138.26,490.17,200.33,159.85,39.99,194.94,41.08,32.52,36.76,39.26,78.56,174.27,94.43,14.37,66.62,149.66,43.14,132.07,83.83,69.66,113.29,88.42,70.87,59.59,63.34,78.18,17.09,125.69,529.05,129.12,222.12,133.49,475.75,195.78,155.9,38.83,189.97,40.14,31.14,35.28,38.7,75.72,176.49,96.43,14.88,66.66,150.54,43.8,132.84,84.42,69.84,116.67,89.08,71.05,60.3,63.62,78.65,17.17,126.83,538.95,130.51,227.0,136.51,485.23,196.89,156.13,39.24,192.0,40.44,31.7,35.51,38.95,77.54,5201600,7934300,577610000,7805600,3918700,16143300,5937200,3283900,9727300,7672800,4221000,7539200,4653800,5053400,1709200,32762500,3010200,835300,3543800,74460300,8740200,2426600,1765900,2962500,5398000,4131800,14189300,9291855,15333900,17460900,26327900
2022-07-05,139.17,135.26,102.17,260.74,376.49,47.55,222.51,230.14,113.5,44.87,134.03,137.7,28.67,38.12,1762.54,571.98,66.01,275.69,41.16,162.86,481.22,74.48,35.88,100.48,75.27,467.63,170.41,38.08,81.54,125.06,50.73,223.01,95.59,41.92,93.42,139.22,135.36,102.35,261.91,378.52,47.55,222.52,230.24,114.08,44.93,134.03,138.07,28.67,38.13,1771.61,572.41,66.6,275.86,41.19,163.48,481.75,75.26,35.88,100.51,79.46,470.16,170.56,38.09,82.13,126.71,50.88,223.15,95.64,41.99,96.38,134.62,131.51,100.2,255.54,359.82,46.17,218.53,224.46,106.32,43.71,130.19,131.29,27.94,37.12,1665.44,550.59,64.85,271.39,39.67,159.9,467.39,73.65,35.05,96.55,73.87,458.24,162.9,37.05,79.82,122.21,49.22,217.24,90.8,40.78,91.84,135.44,133.47,101.64,261.79,363.5,47.16,221.12,229.73,107.6,44.47,131.69,136.25,28.26,37.66,1687.2,557.47,66.36,274.2,40.34,162.87,473.53,74.79,35.45,97.67,79.46,465.04,164.37,37.68,81.79,125.93,50.09,222.19,92.71,41.95,96.38,73353800,5478800,4752300,3181300,3120500,4265900,2483600,1321600,76583700,20711000,4057000,10065900,47411800,3026600,525600,572800,12588500,3676900,19156800,3724900,713300,3068500,19320400,1890100,13483600,2489400,4614200,24442600,4763700,11513100,6226000,1830518,10660600,5891000,2951900,74.03,38.71,8.74,213.75,200.18,38.02,55.37,31.29,113.11,112.49,273.13,261.3,160.7,121.04,34.56,161.51,103.67,32.67,57.4,259.19,318.04,380.69,167.64,312.71,234.18,57.45,81.89,56.38,167.16,94.96,32.06,84.03,67.88,255.93,72.27,74.16,40.74,8.75,215.01,206.26,38.07,55.49,31.35,113.28,112.6,273.27,261.3,162.23,123.11,34.61,162.41,103.75,33.0,58.21,261.91,318.28,390.33,167.7,313.74,234.84,58.12,82.21,56.5,167.22,95.13,32.15,84.31,67.9,256.05,73.74,72.95,37.94,8.28,203.61,195.81,36.73,54.5,29.32,105.53,105.01,265.01,253.29,157.78,118.97,33.48,158.31,100.61,32.11,56.62,255.55,310.02,373.31,162.61,303.11,231.74,56.21,80.37,55.26,156.06,92.3,31.51,82.12,65.64,248.03,70.85,73.69,40.68,8.62,205.36,205.48,37.7,54.98,30.08,106.78,106.37,269.27,253.72,162.23,123.11,33.84,162.13,101.96,32.98,58.21,260.68,313.43,389.43,163.14,306.66,233.12,58.05,81.93,56.22,157.17,93.32,32.11,83.85,66.94,249.41,73.54,3048300,8064900,87269800,2862700,1613100,12889860,5215900,19646200,36398000,39342000,2480900,3241300,3345600,6273400,33215000,5676400,12514200,7694400,15921200,4332700,2107700,1712800,3226300,2112100,2390700,9230900,3590400,3384800,28618600,4670739,8425300,9574400,8706900,22941000,11278600,185.88,98.97,14.94,68.7,152.59,43.46,133.27,83.94,74.4,116.75,86.18,73.63,60.5,62.79,81.33,17.34,131.29,540.06,133.56,233.07,135.38,478.53,194.73,158.58,39.75,195.66,40.81,32.44,36.78,39.69,75.81,185.92,99.03,14.95,68.71,152.94,43.67,134.56,84.78,74.49,117.06,88.53,73.66,60.51,64.75,81.36,17.35,131.6,540.16,133.87,233.15,135.91,483.98,197.55,158.87,39.77,195.69,40.84,32.47,36.8,39.77,77.5,172.68,94.98,14.03,66.98,149.27,42.42,131.28,82.94,68.76,111.67,84.78,71.63,58.59,61.93,77.95,17.02,125.51,528.45,130.08,216.17,131.16,466.23,192.41,156.09,38.68,189.42,40.06,31.76,35.32,38.84,74.2,176.28,95.3,14.15,67.17,152.25,43.56,133.16,84.53,70.18,112.36,88.03,72.24,59.81,64.66,79.25,17.3,127.41,534.9,132.68,223.0,132.32,480.8,197.53,156.57,39.06,191.46,40.81,31.94,35.77,39.04,77.18,7334300,9948800,651397000,9040400,4971600,18406800,5760900,3464500,12823700,8113100,4938700,8087800,4476900,5903000,1907200,36960500,3715100,641700,3156700,84581100,8486400,3029600,2236000,2471800,4883600,4110200,19675600,6969814,19144500,18218100,34591100
2022-07-06,140.5,134.03,101.6,261.47,382.83,47.41,221.18,232.2,114.33,45.47,132.59,136.31,28.43,37.66,1725.97,566.47,66.23,275.65,40.75,161.5,471.64,74.5,35.88,99.89,74.11,471.83,170.93,38.75,82.12,123.41,51.48,226.96,94.5,42.29,94.51,141.68,136.19,102.35,264.57,385.39,47.75,223.73,234.31,115.48,45.89,134.84,138.71,28.68,38.03,1781.75,575.32,67.0,277.51,41.22,163.71,484.31,75.37,36.13,101.44,76.2,476.02,173.24,38.96,82.68,125.59,51.78,228.44,96.58,42.35,95.26,138.69,133.29,101.07,260.54,374.09,46.7,220.53,230.82,112.01,44.8,132.3,134.46,28.12,37.26,1721.31,562.05,66.02,272.87,40.14,158.67,468.36,74.44,35.68,98.88,71.54,467.17,169.05,38.13,81.29,119.92,50.38,221.67,93.84,41.34,93.2,138.96,135.86,101.73,263.38,378.54,47.14,222.41,231.95,113.21,45.27,133.68,137.54,28.46,37.82,1768.19,573.67,66.26,274.84,40.88,162.6,480.08,74.85,36.0,100.1,74.44,467.63,171.71,38.23,81.35,124.18,51.09,222.78,95.93,41.83,93.71,74064300,5113600,3975300,2260300,2284600,3714700,4320500,1170900,66958900,22975000,4401300,6608000,35933700,2567100,389400,512800,8618900,3033900,14952800,3190600,1014300,4797900,20011300,1576400,12130900,2262300,4085100,17250400,3146100,12421200,2950600,2168354,8640200,5657000,1920800,74.61,39.28,8.63,211.99,204.88,37.74,55.72,30.23,114.43,113.79,269.97,261.16,161.75,121.45,34.84,161.65,103.0,32.74,57.52,262.7,320.93,390.44,166.88,313.6,233.41,57.39,81.11,56.01,168.73,95.42,31.63,84.47,67.29,259.2,72.69,75.38,39.68,8.8,214.27,205.95,38.22,55.85,31.41,115.56,114.8,273.26,263.32,162.72,122.38,35.25,162.69,104.01,32.96,58.13,263.84,323.45,392.25,170.5,315.75,234.71,57.86,81.89,56.53,170.54,96.26,32.63,85.73,67.93,260.93,73.27,73.21,38.64,8.46,209.46,199.76,37.22,55.21,29.91,111.49,110.71,267.07,258.34,159.76,120.61,34.34,160.85,101.98,32.47,57.32,258.16,317.62,380.71,165.37,309.24,231.47,57.14,80.64,55.0,164.45,94.04,31.56,84.08,66.61,255.49,71.8,74.24,39.17,8.7,212.19,199.76,37.73,55.62,30.98,113.32,112.53,272.28,262.46,161.34,121.38,34.68,161.44,102.85,32.64,57.69,258.21,318.84,382.2,168.48,312.46,234.35,57.5,81.49,55.76,167.17,95.17,32.51,84.64,67.57,256.8,72.81,3111100,4615800,71282900,1674200,1095400,7852596,5888200,17101100,28852000,37432000,1774500,2206100,2201900,3237000,26258300,5335600,10656200,5178700,13450500,3484100,2252500,1044900,2177600,2219200,1948600,8540500,8061900,3818100,23085900,3625794,11413700,10455300,6895900,23824400,7918400,184.06,98.89,15.11,68.39,154.12,44.4,134.51,81.3,73.24,117.89,87.11,73.02,60.54,63.37,80.38,17.27,130.48,550.93,133.01,231.73,136.93,488.05,194.31,159.04,39.79,196.23,40.88,31.82,36.23,39.97,74.45,186.22,100.3,15.3,69.42,155.25,44.57,135.84,84.71,75.4,118.97,87.85,74.51,61.16,64.04,82.08,17.39,131.62,554.04,134.76,234.56,138.05,490.06,196.96,159.72,40.1,197.58,41.18,32.5,36.72,40.34,76.19,180.82,98.15,14.77,68.06,153.02,43.41,133.52,81.08,72.63,116.03,85.55,72.39,59.87,62.63,80.03,17.11,128.87,538.61,132.0,227.19,134.71,477.64,191.96,156.93,39.25,193.84,40.58,31.76,35.7,39.7,72.42,185.2,99.51,14.99,69.02,153.49,43.46,134.01,84.52,74.83,116.96,86.25,73.92,60.11,63.02,81.46,17.34,131.06,539.99,134.31,230.78,136.19,478.91,194.11,158.71,39.53,195.14,40.81,32.34,36.33,39.76,74.87,5753400,6432900,529066000,6043700,4209100,21305500,5485200,8146500,9436600,6038400,4294700,4652800,6266000,4338900,1406000,27645000,2828500,1220600,3372300,71853600,5238200,2506700,2655800,2005000,5701700,4111200,14938900,5951942,17014100,21300000,33375700
2022-07-07,143.88,133.56,102.35,264.75,390.89,48.16,223.13,231.25,116.33,46.97,135.35,139.97,29.24,38.31,1760.53,574.73,65.29,279.28,41.44,168.97,465.4,73.07,35.98,102.53,76.79,474.04,174.8,39.23,82.6,125.81,52.77,229.94,95.83,43.2,93.85,144.07,134.07,102.47,265.09,392.07,48.7,223.68,234.31,116.99,47.24,136.44,142.28,29.38,38.6,1773.42,577.63,66.24,279.59,41.77,171.05,473.27,74.25,36.11,103.15,77.56,474.59,175.1,39.35,83.24,127.37,53.02,231.9,95.93,43.64,95.08,140.86,131.81,101.14,260.02,382.38,48.06,220.31,229.67,113.49,45.99,133.55,137.9,28.88,37.99,1735.78,569.6,65.18,277.1,41.16,165.27,457.85,72.02,35.5,100.69,76.2,468.55,171.37,38.84,82.23,125.43,51.89,226.2,94.36,42.75,93.6,140.87,131.98,101.4,262.72,382.5,48.16,220.5,232.44,113.85,45.99,134.53,137.93,28.91,38.11,1757.84,570.59,65.94,277.5,41.42,171.05,471.0,74.2,35.77,101.79,76.65,471.27,172.36,38.92,82.54,126.32,52.31,226.62,95.31,43.08,94.72,66253700,6516100,4149000,2169100,2368500,4695300,3068200,1089600,57872300,21319000,4258000,7674400,40137900,2585200,334700,507900,14455400,3949700,15598900,4677600,1213600,5148000,19018400,2517100,8072400,2125200,4000100,22316700,3536400,12741800,3353000,2014946,7813100,5507600,1913500,75.66,39.4,9.09,215.37,205.83,38.61,55.71,31.57,118.5,117.97,274.42,264.02,162.29,123.86,35.92,161.83,105.6,32.63,57.06,262.3,318.79,387.05,169.22,317.91,234.79,57.35,81.0,57.01,171.14,95.57,32.13,84.37,68.67,261.33,73.43,75.78,40.05,9.15,215.84,207.1,38.69,55.98,31.76,119.05,118.37,274.85,264.28,162.68,124.3,36.1,162.4,105.77,32.93,57.67,264.58,321.27,392.37,169.69,318.68,236.62,57.59,81.18,57.2,171.66,95.76,32.27,85.22,68.86,261.97,73.61,74.59,39.36,8.84,210.14,204.64,37.96,55.38,30.89,114.75,114.05,269.82,259.2,159.93,122.11,35.54,160.94,104.39,32.5,56.87,262.03,317.13,384.63,166.66,313.45,233.15,56.81,80.27,56.46,166.75,93.75,31.83,83.95,67.9,258.04,72.91,75.29,39.77,8.84,214.29,205.81,38.35,55.62,30.94,115.22,114.29,273.55,260.48,162.68,122.18,35.69,161.25,104.48,32.82,57.38,263.2,318.11,389.15,167.63,316.22,235.08,57.31,80.88,56.54,168.41,95.63,31.87,84.3,68.04,258.14,72.93,3097400,4554200,63000400,1626000,951100,10110160,6242600,14022900,32184000,40936000,2046500,3133900,2756700,3897100,33165400,5725800,10347400,5092200,14828400,2338000,2395000,1177100,2935600,2202100,2396700,9442400,5581100,5555200,24083400,4125722,8707900,8140100,6258300,20859900,5498000,189.27,102.59,15.83,68.55,153.81,44.96,134.46,81.29,75.04,124.7,87.13,73.37,61.31,63.21,81.59,17.32,135.12,548.67,132.36,244.54,140.45,487.19,197.01,159.92,40.01,197.87,40.75,32.18,36.8,40.03,76.82,190.21,102.73,15.92,68.69,154.42,45.06,134.64,81.98,75.15,124.99,88.11,73.75,61.53,63.91,81.93,17.46,135.27,553.74,133.73,245.36,141.1,489.95,197.56,160.62,40.42,198.48,41.03,32.24,37.14,40.1,77.56,183.5,99.87,15.37,67.93,152.93,44.43,133.17,80.24,72.77,120.86,87.01,72.57,60.74,63.05,80.57,17.22,130.86,543.51,132.1,232.21,139.06,485.15,193.44,157.2,39.92,195.17,40.47,31.67,36.44,39.65,76.25,184.27,100.23,15.43,68.55,153.05,44.57,133.81,81.33,73.18,121.22,87.69,72.97,61.0,63.52,80.89,17.34,131.35,547.92,132.92,233.92,139.06,488.01,194.6,159.69,40.12,197.61,40.95,32.02,36.88,39.99,76.32,6334500,7633900,492903000,7814500,5150200,17847600,6623400,5858200,10739800,9408100,3212600,5395600,4713500,2622600,1378200,27015400,3959500,1243600,3665000,81930600,5169400,2385400,2007200,2961800,3679900,4650700,13617100,6053295,21060400,17487300,23817400
