Date,"('Close', 'AAPL')","('Close', 'ABBV')","('Close', 'ABT')","('Close', 'ACN')","('Close', 'ADBE')","('Close', 'AIG')","('Close', 'ALL')","('Close', 'AMGN')","('Close', 'AMT')","('Close', 'AMZN')","('Close', 'AXP')","('Close', 'BA')","('Close', 'BAC')","('Close', 'BIIB')","('Close', 'BK')","('Close', 'BKNG')","('Close', 'BLK')","('Close', 'BMY')","('Close', 'BRK-B')","('Close', 'C')","('Close', 'CAT')","('Close', 'CHTR')","('Close', 'CL')","('Close', 'CMCSA')","('Close', 'COF')","('Close', 'COP')","('Close', 'COST')","('Close', 'CRM')","('Close', 'CSCO')","('Close', 'CVS')","('Close', 'CVX')","('Close', 'DD')","('Close', 'DHR')","('Close', 'DIS')","('Close', 'DOW')","('High', 'AAPL')","('High', 'ABBV')","('High', 'ABT')","('High', 'ACN')","('High', 'ADBE')","('High', 'AIG')","('High', 'ALL')","('High', 'AMGN')","('High', 'AMT')","('High', 'AMZN')","('High', 'AXP')","('High', 'BA')","('High', 'BAC')","('High', 'BIIB')","('High', 'BK')","('High', 'BKNG')","('High', 'BLK')","('High', 'BMY')","('High', 'BRK-B')","('High', 'C')","('High', 'CAT')","('High', 'CHTR')","('High', 'CL')","('High', 'CMCSA')","('High', 'COF')","('High', 'COP')","('High', 'COST')","('High', 'CRM')","('High', 'CSCO')","('High', 'CVS')","('High', 'CVX')","('High', 'DD')","('High', 'DHR')","('High', 'DIS')","('High', 'DOW')","('Low', 'AAPL')","('Low', 'ABBV')","('Low', 'ABT')","('Low', 'ACN')","('Low', 'ADBE')","('Low', 'AIG')","('Low', 'ALL')","('Low', 'AMGN')","('Low', 'AMT')","('Low', 'AMZN')","('Low', 'AXP')","('Low', 'BA')","('Low', 'BAC')","('Low', 'BIIB')","('Low', 'BK')","('Low', 'BKNG')","('Low', 'BLK')","('Low', 'BMY')","('Low', 'BRK-B')","('Low', 'C')","('Low', 'CAT')","('Low', 'CHTR')","('Low', 'CL')","('Low', 'CMCSA')","('Low', 'COF')","('Low', 'COP')","('Low', 'COST')","('Low', 'CRM')","('Low', 'CSCO')","('Low', 'CVS')","('Low', 'CVX')","('Low', 'DD')","('Low', 'DHR')","('Low', 'DIS')","('Low', 'DOW')","('Open', 'AAPL')","('Open', 'ABBV')","('Open', 'ABT')","('Open', 'ACN')","('Open', 'ADBE')","('Open', 'AIG')","('Open', 'ALL')","('Open', 'AMGN')","('Open', 'AMT')","('Open', 'AMZN')","('Open', 'AXP')","('Open', 'BA')","('Open', 'BAC')","('Open', 'BIIB')","('Open', 'BK')","('Open', 'BKNG')","('Open', 'BLK')","('Open', 'BMY')","('Open', 'BRK-B')","('Open', 'C')","('Open', 'CAT')","('Open', 'CHTR')","('Open', 'CL')","('Open', 'CMCSA')","('Open', 'COF')","('Open', 'COP')","('Open', 'COST')","('Open', 'CRM')","('Open', 'CSCO')","('Open', 'CVS')","('Open', 'CVX')","('Open', 'DD')","('Open', 'DHR')","('Open', 'DIS')","('Open', 'DOW')","('Volume', 'AAPL')","('Volume', 'ABBV')","('Volume', 'ABT')","('Volume', 'ACN')","('Volume', 'ADBE')","('Volume', 'AIG')","('Volume', 'ALL')","('Volume', 'AMGN')","('Volume', 'AMT')","('Volume', 'AMZN')","('Volume', 'AXP')","('Volume', 'BA')","('Volume', 'BAC')","('Volume', 'BIIB')","('Volume', 'BK')","('Volume', 'BKNG')","('Volume', 'BLK')","('Volume', 'BMY')","('Volume', 'BRK-B')","('Volume', 'C')","('Volume', 'CAT')","('Volume', 'CHTR')","('Volume', 'CL')","('Volume', 'CMCSA')","('Volume', 'COF')","('Volume', 'COP')","('Volume', 'COST')","('Volume', 'CRM')","('Volume', 'CSCO')","('Volume', 'CVS')","('Volume', 'CVX')","('Volume', 'DD')","('Volume', 'DHR')","('Volume', 'DIS')","('Volume', 'DOW')","('Close', 'DUK')","('Close', 'EMR')","('Close', 'EXC')","('Close', 'F')","('Close', 'FDX')","('Close', 'GD')","('Close', 'GE')","('Close', 'GILD')","('Close', 'GM')","('Close', 'GOOG')","('Close', 'GOOGL')","('Close', 'GS')","('Close', 'HD')","('Close', 'HON')","('Close', 'IBM')","('Close', 'INTC')","('Close', 'JNJ')","('Close', 'JPM')","('Close', 'KHC')","('Close', 'KMI')","('Close', 'KO')","('Close', 'LLY')","('Close', 'LMT')","('Close', 'LOW')","('Close', 'MA')","('Close', 'MCD')","('Close', 'MDLZ')","('Close', 'MDT')","('Close', 'MET')","('Close', 'META')","('Close', 'MMM')","('Close', 'MO')","('Close', 'MRK')","('Close', 'MS')","('Close', 'MSFT')","('High', 'DUK')","('High', 'EMR')","('High', 'EXC')","('High', 'F')","('High', 'FDX')","('High', 'GD')","('High', 'GE')","('High', 'GILD')","('High', 'GM')","('High', 'GOOG')","('High', 'GOOGL')","('High', 'GS')","('High', 'HD')","('High', 'HON')","('High', 'IBM')","('High', 'INTC')","('High', 'JNJ')","('High', 'JPM')","('High', 'KHC')","('High', 'KMI')","('High', 'KO')","('High', 'LLY')","('High', 'LMT')","('High', 'LOW')","('High', 'MA')","('High', 'MCD')","('High', 'MDLZ')","('High', 'MDT')","('High', 'MET')","('High', 'META')","('High', 'MMM')","('High', 'MO')","('High', 'MRK')","('High', 'MS')","('High', 'MSFT')","('Low', 'DUK')","('Low', 'EMR')","('Low', 'EXC')","('Low', 'F')","('Low', 'FDX')","('Low', 'GD')","('Low', 'GE')","('Low', 'GILD')","('Low', 'GM')","('Low', 'GOOG')","('Low', 'GOOGL')","('Low', 'GS')","('Low', 'HD')","('Low', 'HON')","('Low', 'IBM')","('Low', 'INTC')","('Low', 'JNJ')","('Low', 'JPM')","('Low', 'KHC')","('Low', 'KMI')","('Low', 'KO')","('Low', 'LLY')","('Low', 'LMT')","('Low', 'LOW')","('Low', 'MA')","('Low', 'MCD')","('Low', 'MDLZ')","('Low', 'MDT')","('Low', 'MET')","('Low', 'META')","('Low', 'MMM')","('Low', 'MO')","('Low', 'MRK')","('Low', 'MS')","('Low', 'MSFT')","('Open', 'DUK')","('Open', 'EMR')","('Open', 'EXC')","('Open', 'F')","('Open', 'FDX')","('Open', 'GD')","('Open', 'GE')","('Open', 'GILD')","('Open', 'GM')","('Open', 'GOOG')","('Open', 'GOOGL')","('Open', 'GS')","('Open', 'HD')","('Open', 'HON')","('Open', 'IBM')","('Open', 'INTC')","('Open', 'JNJ')","('Open', 'JPM')","('Open', 'KHC')","('Open', 'KMI')","('Open', 'KO')","('Open', 'LLY')","('Open', 'LMT')","('Open', 'LOW')","('Open', 'MA')","('Open', 'MCD')","('Open', 'MDLZ')","('Open', 'MDT')","('Open', 'MET')","('Open', 'META')","('Open', 'MMM')","('Open', 'MO')","('Open', 'MRK')","('Open', 'MS')","('Open', 'MSFT')","('Volume', 'DUK')","('Volume', 'EMR')","('Volume', 'EXC')","('Volume', 'F')","('Volume', 'FDX')","('Volume', 'GD')","('Volume', 'GE')","('Volume', 'GILD')","('Volume', 'GM')","('Volume', 'GOOG')","('Volume', 'GOOGL')","('Volume', 'GS')","('Volume', 'HD')","('Volume', 'HON')","('Volume', 'IBM')","('Volume', 'INTC')","('Volume', 'JNJ')","('Volume', 'JPM')","('Volume', 'KHC')","('Volume', 'KMI')","('Volume', 'KO')","('Volume', 'LLY')","('Volume', 'LMT')","('Volume', 'LOW')","('Volume', 'MA')","('Volume', 'MCD')","('Volume', 'MDLZ')","('Volume', 'MDT')","('Volume', 'MET')","('Volume', 'META')","('Volume', 'MMM')","('Volume', 'MO')","('Volume', 'MRK')","('Volume', 'MS')","('Volume', 'MSFT')","('Close', 'NEE')","('Close', 'NFLX')","('Close', 'NKE')","('Close', 'NVDA')","('Close', 'ORCL')","('Close', 'PEP')","('Close', 'PFE')","('Close', 'PG')","('Close', 'PM')","('Close', 'PYPL')","('Close', 'QCOM')","('Close', 'RTX')","('Close', 'SBUX')","('Close', 'SLB')","('Close', 'SO')","('Close', 'SPG')","('Close', 'T')","('Close', 'TGT')","('Close', 'TMO')","('Close', 'TSLA')","('Close', 'TXN')","('Close', 'UNH')","('Close', 'UNP')","('Close', 'UPS')","('Close', 'USB')","('Close', 'V')","('Close', 'VZ')","('Close', 'WBA')","('Close', 'WFC')","('Close', 'WMT')","('Close', 'XOM')","('High', 'NEE')","('High', 'NFLX')","('High', 'NKE')","('High', 'NVDA')","('High', 'ORCL')","('High', 'PEP')","('High', 'PFE')","('High', 'PG')","('High', 'PM')","('High', 'PYPL')","('High', 'QCOM')","('High', 'RTX')","('High', 'SBUX')","('High', 'SLB')","('High', 'SO')","('High', 'SPG')","('High', 'T')","('High', 'TGT')","('High', 'TMO')","('High', 'TSLA')","('High', 'TXN')","('High', 'UNH')","('High', 'UNP')","('High', 'UPS')","('High', 'USB')","('High', 'V')","('High', 'VZ')","('High', 'WBA')","('High', 'WFC')","('High', 'WMT')","('High', 'XOM')","('Low', 'NEE')","('Low', 'NFLX')","('Low', 'NKE')","('Low', 'NVDA')","('Low', 'ORCL')","('Low', 'PEP')","('Low', 'PFE')","('Low', 'PG')","('Low', 'PM')","('Low', 'PYPL')","('Low', 'QCOM')","('Low', 'RTX')","('Low', 'SBUX')","('Low', 'SLB')","('Low', 'SO')","('Low', 'SPG')","('Low', 'T')","('Low', 'TGT')","('Low', 'TMO')","('Low', 'TSLA')","('Low', 'TXN')","('Low', 'UNH')","('Low', 'UNP')","('Low', 'UPS')","('Low', 'USB')","('Low', 'V')","('Low', 'VZ')","('Low', 'WBA')","('Low', 'WFC')","('Low', 'WMT')","('Low', 'XOM')","('Open', 'NEE')","('Open', 'NFLX')","('Open', 'NKE')","('Open', 'NVDA')","('Open', 'ORCL')","('Open', 'PEP')","('Open', 'PFE')","('Open', 'PG')","('Open', 'PM')","('Open', 'PYPL')","('Open', 'QCOM')","('Open', 'RTX')","('Open', 'SBUX')","('Open', 'SLB')","('Open', 'SO')","('Open', 'SPG')","('Open', 'T')","('Open', 'TGT')","('Open', 'TMO')","('Open', 'TSLA')","('Open', 'TXN')","('Open', 'UNH')","('Open', 'UNP')","('Open', 'UPS')","('Open', 'USB')","('Open', 'V')","('Open', 'VZ')","('Open', 'WBA')","('Open', 'WFC')","('Open', 'WMT')","('Open', 'XOM')","('Volume', 'NEE')","('Volume', 'NFLX')","('Volume', 'NKE')","('Volume', 'NVDA')","('Volume', 'ORCL')","('Volume', 'PEP')","('Volume', 'PFE')","('Volume', 'PG')","('Volume', 'PM')","('Volume', 'PYPL')","('Volume', 'QCOM')","('Volume', 'RTX')","('Volume', 'SBUX')","('Volume', 'SLB')","('Volume', 'SO')","('Volume', 'SPG')","('Volume', 'T')","('Volume', 'TGT')","('Volume', 'TMO')","('Volume', 'TSLA')","('Volume', 'TXN')","('Volume', 'UNH')","('Volume', 'UNP')","('Volume', 'UPS')","('Volume', 'USB')","('Volume', 'V')","('Volume', 'VZ')","('Volume', 'WBA')","('Volume', 'WFC')","('Volume', 'WMT')","('Volume', 'XOM')"
2021-01-04,126.1,86.74,99.69,238.71,485.34,33.3,96.02,195.02,191.47,159.33,110.97,202.72,26.75,242.95,36.27,2133.31,633.56,50.93,228.45,50.61,165.63,647.03,74.96,43.93,89.78,33.36,360.2,218.02,38.24,59.52,69.26,64.2,193.87,174.77,41.78,130.19,88.34,100.73,243.55,500.79,34.04,97.95,198.97,197.23,163.6,114.5,210.2,27.23,246.4,37.09,2225.1,651.19,51.57,231.87,51.93,169.11,666.59,76.06,45.57,91.75,34.27,361.52,221.42,38.6,59.78,70.27,66.03,195.98,179.6,43.39,123.51,85.46,98.0,236.47,476.28,33.02,95.22,192.45,191.18,157.2,109.85,202.49,26.5,238.4,35.87,2091.05,625.73,50.2,226.85,50.26,163.9,637.0,74.25,43.15,88.99,33.03,355.14,213.47,37.71,57.94,68.59,64.04,190.79,171.86,41.48,130.1,88.2,100.07,242.94,500.3,33.77,97.64,198.97,197.11,163.5,114.03,210.0,27.14,245.74,36.97,2218.01,651.19,51.23,231.73,51.83,166.4,666.59,75.36,45.47,91.51,34.14,357.62,220.32,38.54,58.41,69.62,65.45,195.4,179.27,43.16,143301900,9523400,6192000,2505100,3612900,7081000,2124600,3088200,2786400,88228000,3472100,21225600,51483900,1563400,5710200,334000,623600,12429600,7404900,21286200,4078300,1185200,3506000,22302100,3429700,8597600,3322200,10319900,24392500,11367200,9234900,12044800,3601140,13426600,4852800,74.39,70.62,24.81,6.54,231.17,130.49,51.07,49.94,39.16,85.82,85.72,236.49,235.17,188.91,96.87,44.9,136.64,110.55,27.56,10.25,45.71,157.29,302.68,146.28,341.68,188.66,51.54,101.4,39.79,267.29,120.04,28.17,66.48,58.61,209.27,76.39,73.29,25.64,6.78,237.84,133.46,53.17,49.98,40.72,87.43,87.52,238.79,237.41,193.51,98.41,46.46,137.41,112.3,27.93,10.48,47.33,161.07,311.76,147.19,348.13,192.7,53.39,102.94,40.79,273.32,123.06,28.36,67.4,59.98,214.38,73.96,70.39,24.62,6.47,229.08,129.48,50.73,48.13,38.81,84.81,84.77,232.17,232.62,187.47,96.16,44.66,134.57,109.59,27.31,10.19,45.08,155.01,299.55,143.32,337.66,186.87,51.02,100.02,39.48,263.58,119.11,27.59,65.59,58.08,206.5,76.1,72.94,25.57,6.76,237.75,133.46,53.12,48.74,40.56,87.28,87.4,238.27,237.03,193.35,98.36,45.1,137.29,111.98,27.85,10.39,47.02,160.63,311.76,146.64,348.01,192.5,52.05,102.43,40.61,273.1,122.22,28.33,67.33,59.42,213.93,2683700,2227700,7057107,85043100,3797100,1426600,16040798,15520000,15768100,38038000,37324000,3572000,5002000,2328900,5417443,46102500,11765900,16819900,5824100,17131700,25611100,3164800,1887200,7243400,4638400,4055400,9187200,4579200,7752200,15106100,3583455,10657400,10502637,14014600,37130100,65.75,522.86,131.3,13.08,59.46,124.86,29.35,122.46,64.57,231.92,134.02,61.25,92.79,19.87,49.53,64.26,15.89,156.55,466.02,243.26,141.99,324.31,182.58,135.57,37.58,210.42,43.62,32.87,26.61,45.73,34.22,68.66,540.8,133.99,13.61,60.35,127.9,29.45,124.28,65.64,238.0,140.02,64.06,96.97,20.26,51.31,66.92,15.91,156.96,470.52,248.16,146.91,326.71,187.99,139.49,38.22,212.83,43.84,33.0,27.27,45.84,34.83,65.19,515.09,129.63,12.93,58.92,122.85,28.92,121.16,63.27,227.54,132.79,61.15,91.92,19.55,49.19,63.68,15.66,153.46,456.48,239.06,140.71,315.85,181.11,133.98,37.16,207.02,43.31,31.71,26.34,45.03,33.8,68.4,539.0,133.88,13.07,60.34,127.23,29.4,124.1,65.62,237.8,138.09,63.9,96.89,19.99,51.22,66.47,15.86,155.57,463.28,239.82,144.07,326.12,187.1,139.37,38.05,212.83,43.7,31.89,27.16,45.03,34.17,9388400,4444400,6178500,560640000,11249900,7486900,33565700,8330900,5389400,8148700,9827000,7660500,8041500,8743400,4774300,4299400,86700816,3463100,2220400,145914600,4659900,4203800,2642400,4304000,6738800,10318300,19129800,9101845,31421600,32182200,27764700
2021-01-05,127.66,87.64,100.92,240.07,485.69,33.86,95.27,195.97,192.43,160.93,111.56,211.63,26.96,246.39,36.68,2156.96,636.91,51.07,227.47,51.92,166.98,636.59,75.13,43.67,91.89,35.27,356.02,219.21,38.26,59.92,71.13,67.36,198.68,175.51,43.14,128.37,88.06,101.33,240.74,486.08,34.09,96.26,196.95,194.08,161.17,112.13,213.35,27.21,247.26,36.91,2194.29,639.25,51.2,230.1,52.17,168.95,649.0,75.4,43.94,92.29,36.14,360.25,220.68,38.34,60.4,72.94,67.74,199.2,177.38,43.43,125.14,86.1,98.95,237.48,479.2,33.35,94.68,193.04,191.02,158.25,110.08,204.6,26.65,240.34,35.96,2123.93,628.6,50.17,226.85,50.5,164.78,632.95,74.11,42.98,89.73,33.72,355.55,215.72,37.73,59.0,69.76,63.89,193.44,173.31,41.75,125.59,86.74,99.45,238.65,485.88,33.44,96.26,195.26,191.92,158.3,111.18,204.74,26.88,243.88,36.27,2133.24,631.77,50.7,228.21,50.78,164.78,646.13,74.96,43.82,89.73,33.92,358.98,217.21,38.0,59.81,69.9,63.89,193.44,173.31,41.86,97664900,6823800,4322800,1809200,2010100,4268000,2054000,2494000,2481600,53110000,2112700,19338300,48507000,1166300,4592400,348200,431400,11584600,5524900,20213100,2933700,842600,2559300,17854600,2171500,12393600,2748400,8657200,17763700,8012200,13414800,13269700,4187023,7771800,3112800,74.42,71.84,24.78,6.64,231.16,130.56,52.53,49.85,40.28,86.45,86.41,241.78,237.07,189.38,98.59,45.75,138.25,111.15,27.03,10.51,45.21,158.07,306.33,146.77,337.72,189.79,51.6,102.21,40.28,269.31,119.83,28.11,66.59,59.6,209.48,74.78,72.19,25.0,6.69,232.61,131.18,53.07,50.22,40.45,86.79,86.74,244.07,237.49,190.95,99.01,45.95,138.61,111.72,27.72,10.68,45.59,158.39,308.43,147.83,343.14,190.22,51.72,102.81,40.74,270.73,121.0,28.43,66.84,60.11,210.07,73.83,70.62,24.62,6.49,228.3,129.21,50.83,49.53,38.71,85.32,85.26,234.32,233.69,188.03,97.39,44.6,135.39,109.49,26.75,10.32,45.08,155.1,301.5,145.13,335.8,188.12,51.01,100.8,39.72,266.57,119.18,28.07,65.61,58.39,207.36,74.45,70.77,24.84,6.5,229.62,130.73,50.87,50.04,38.73,85.66,85.66,235.49,234.05,188.03,97.7,44.7,136.42,110.57,27.61,10.34,45.34,156.99,302.68,145.42,339.06,188.63,51.52,101.38,39.84,266.65,120.13,28.18,66.24,58.46,208.86,2547400,2687600,5563557,70127800,3271100,1184400,16793346,13251100,18045800,22906000,20360000,4207100,3822600,2172100,6395872,24866600,9602300,13731200,9052900,18693000,20323800,2322600,1479100,3911900,2990700,2576100,5421900,3395200,6121900,9871600,2745179,6375800,10956526,11120400,23823000,66.24,520.8,132.36,13.37,58.73,125.23,29.65,123.25,65.28,234.91,137.57,62.14,93.09,20.94,49.86,64.54,15.79,158.97,471.84,245.04,143.03,319.95,184.82,133.68,37.71,207.28,43.41,32.68,27.35,45.48,35.86,66.6,526.78,132.76,13.41,59.5,125.65,29.8,123.44,65.83,235.64,137.81,62.55,93.83,21.56,50.04,65.43,16.05,160.38,476.96,246.95,143.14,326.04,185.66,135.74,37.98,211.1,43.79,33.38,27.73,45.9,36.94,65.61,515.89,129.89,13.05,58.28,123.68,29.18,121.09,64.83,229.8,134.02,61.23,92.52,20.11,49.46,64.35,15.75,155.5,465.21,239.73,141.17,319.66,182.44,133.44,37.13,206.44,43.33,32.37,26.72,45.09,34.49,66.01,521.55,129.89,13.06,59.4,124.69,29.28,122.62,65.11,230.47,134.15,61.55,92.62,20.12,49.68,64.52,15.92,155.82,466.19,241.22,141.54,323.56,182.48,134.64,37.58,209.02,43.62,32.95,26.96,45.75,34.5,7339800,3133900,4163100,322760000,11005700,4126000,29909400,6856400,5282700,5047800,8507200,6436800,5721900,16256600,3905200,4647900,83054520,4843300,2046700,96735600,4734100,3160500,2127300,3967000,5334600,6869700,16220000,7430961,37360000,26498100,44035100
2021-01-06,123.36,86.88,100.71,242.69,466.31,36.07,97.72,200.69,187.36,156.92,115.69,211.03,28.64,247.75,39.15,2217.83,655.07,51.19,230.27,54.91,176.28,624.51,73.11,44.17,98.53,36.68,350.6,213.9,38.62,61.71,73.42,70.99,205.26,176.18,45.17,127.69,88.2,101.44,245.35,475.87,36.47,98.68,200.93,191.54,159.88,117.26,215.61,29.06,248.04,39.51,2255.96,663.84,51.48,232.68,56.04,179.39,634.81,75.37,44.36,98.78,37.05,356.08,218.17,39.03,62.11,74.22,71.29,206.39,178.63,45.78,123.14,85.73,99.21,239.17,466.0,34.64,95.6,193.6,187.07,156.56,113.57,209.34,27.94,243.02,37.78,2129.29,638.26,50.21,227.55,53.81,169.27,612.16,72.78,42.9,94.11,35.34,350.25,213.53,38.18,59.49,71.8,67.94,193.2,174.37,43.72,124.45,86.2,99.54,241.26,474.1,34.64,95.84,193.6,191.38,157.32,113.75,210.22,28.42,244.7,37.86,2144.96,640.63,50.24,229.49,54.27,170.18,612.16,74.81,42.91,94.52,35.85,354.2,215.73,38.39,59.53,72.77,67.97,194.43,175.4,44.03,155088000,11017500,5539600,2535600,4156600,8198600,2174800,3754800,3230900,87896000,5861500,16202200,107002800,1279100,8467200,393400,730700,12426200,9009400,38106600,8034700,1491400,9053900,22552600,4394000,11035300,2661400,9789800,21823100,10142400,13916800,21014200,4472971,7517800,6208400,75.38,74.26,25.59,6.78,231.51,133.89,55.41,51.47,41.55,86.17,85.55,254.83,238.42,192.83,101.05,46.2,139.55,116.37,27.33,10.85,43.77,156.17,305.66,148.73,337.85,189.36,51.5,103.88,42.68,261.7,121.66,28.57,67.64,63.2,204.04,76.09,75.24,25.8,6.86,236.45,134.7,56.68,51.57,42.39,86.81,86.6,257.35,240.38,194.39,103.07,47.14,139.9,117.45,27.54,10.94,45.07,158.98,309.07,150.63,344.15,190.0,51.91,104.49,43.27,266.11,122.62,28.69,67.94,64.22,208.12,74.52,72.61,24.91,6.66,228.6,129.88,52.83,49.6,40.47,84.37,84.22,243.72,233.34,190.08,99.04,45.38,136.83,113.12,26.9,10.6,43.48,154.88,301.05,144.11,334.94,187.59,51.31,101.88,41.12,258.42,120.15,28.08,65.94,60.52,203.75,74.58,72.65,24.95,6.75,228.68,129.88,52.83,49.6,40.53,84.55,84.43,246.56,235.29,190.28,99.18,45.6,137.29,114.89,27.13,10.66,45.03,154.89,301.24,144.45,340.64,189.63,51.61,101.88,41.53,260.39,120.63,28.23,66.16,61.25,203.97,2823000,3791000,8847461,72590200,3605300,1845300,26400690,12222500,22694900,52042000,46588000,6383500,3949200,2747900,8322708,36809600,8230100,24909100,6754300,22181300,38724500,3619700,1897500,4937000,3966800,3083400,7663200,4493900,9356500,24354100,4002294,9048000,10521396,18334300,35930700,69.48,500.49,133.41,12.58,58.59,123.7,29.4,124.54,65.36,226.83,136.45,62.91,93.77,22.1,51.08,66.01,16.1,166.51,479.24,251.99,143.74,333.38,188.68,133.28,39.94,205.45,43.94,34.16,29.29,45.77,36.78,70.32,513.1,134.55,13.21,59.32,124.28,29.89,125.33,65.96,232.49,138.87,63.99,94.69,22.66,51.4,67.11,16.19,166.99,483.93,258.0,146.57,333.58,190.31,135.01,40.45,208.88,44.13,34.48,29.57,46.22,37.18,66.98,499.5,130.76,12.55,57.97,122.54,29.32,123.16,64.97,225.7,134.89,61.27,92.62,21.47,49.94,64.99,15.85,158.74,464.44,249.7,141.86,310.96,184.48,132.43,38.33,204.92,43.39,33.24,28.48,45.25,36.03,67.91,511.97,132.38,13.19,58.3,122.61,29.37,123.31,65.53,228.94,136.75,61.32,92.69,21.69,50.12,65.18,15.87,158.93,465.5,252.83,142.06,312.82,184.86,132.65,38.73,206.59,43.59,33.51,28.58,45.28,36.61,12155700,5346200,6072900,580424000,8685400,4843300,34962500,10578000,6376600,9211700,7174600,8753800,5017200,19456300,4102500,8356300,73455520,5610100,2112300,134100000,5254400,6561400,2512400,5061400,12378300,7206200,22678500,12503291,73507500,21918900,36484800
2021-01-07,127.57,87.81,101.69,244.98,477.74,36.67,97.79,201.36,189.64,158.11,114.77,212.71,29.27,250.44,39.39,2208.01,668.85,51.74,232.88,55.55,176.61,629.77,72.71,44.26,101.61,37.68,348.61,215.71,39.11,62.92,73.76,73.85,208.18,175.65,45.24,128.26,88.1,101.98,246.58,479.64,36.81,98.54,202.52,191.39,160.43,118.57,216.6,29.95,251.44,40.05,2255.47,671.39,51.96,233.96,57.3,179.47,638.25,73.38,44.54,102.35,37.93,352.14,218.36,39.24,63.29,74.25,73.9,211.08,177.0,46.21,124.59,86.87,99.82,242.32,468.25,36.19,97.41,199.16,187.18,157.75,110.71,211.78,29.26,247.06,39.35,2188.21,662.25,50.61,231.33,55.54,174.77,622.0,72.13,43.77,99.1,36.75,347.54,214.25,38.42,61.47,73.02,71.19,206.6,174.67,44.92,125.07,87.32,100.76,242.34,471.0,36.58,97.97,199.5,187.69,157.85,117.07,213.39,29.67,247.45,39.66,2245.76,667.0,50.89,232.78,56.44,179.0,627.73,72.81,43.86,99.7,37.13,351.54,214.77,38.45,62.13,73.9,71.19,207.09,176.56,45.61,109578200,8196000,5568800,2068200,2901200,5109700,1545300,2647800,2933800,70290000,8696600,14474100,74358500,1118600,5079000,299700,656000,10931900,4691600,24161000,5297500,1259500,5061000,20230800,4795700,9648200,2849500,8443100,18218800,7962300,9286600,19333900,4168186,7300800,4437600,74.53,74.29,25.33,6.95,224.63,135.66,54.97,51.94,41.88,88.76,88.11,260.27,237.25,193.15,100.81,47.18,140.02,120.19,27.13,11.04,43.28,157.6,300.84,149.32,340.52,190.24,51.4,103.74,42.81,267.09,118.53,28.82,68.99,64.28,209.85,75.84,75.29,25.65,6.97,233.92,136.13,56.44,52.54,42.52,88.81,88.28,264.05,239.5,194.42,101.96,47.63,140.59,122.24,27.42,11.08,43.54,158.83,305.5,150.35,342.97,191.36,51.93,104.64,43.29,269.95,121.15,28.96,69.28,65.62,210.86,74.41,73.69,25.15,6.82,224.1,133.02,54.83,51.11,41.53,86.26,85.75,255.83,237.17,191.5,100.24,46.38,138.25,119.35,26.93,10.79,42.9,153.75,299.78,148.48,339.08,188.97,51.04,103.09,42.71,263.16,116.05,28.55,67.39,64.16,205.45,75.58,74.85,25.59,6.86,231.99,134.14,56.39,51.43,42.52,86.41,85.75,256.81,237.87,193.4,101.63,46.55,138.82,120.03,27.39,10.91,43.4,156.03,302.43,149.08,339.64,191.36,51.37,103.9,42.9,264.27,119.82,28.7,67.78,64.16,205.76,2989500,2435600,7322786,77117100,5657300,1340400,15105891,10614700,13625700,45300000,41936000,4009700,3833200,2057300,4714740,32092300,7747200,21940400,6487800,17189100,53225700,3025500,2048900,4144100,3100200,3142000,8589100,3908900,5077000,15789800,7012626,6962900,10447931,13530400,27694500,70.25,508.89,135.84,13.31,59.05,123.3,29.55,123.38,65.74,235.04,140.52,62.46,93.01,22.53,51.02,66.06,16.14,168.43,494.17,272.01,147.0,338.72,191.31,131.59,40.74,206.6,43.84,35.93,29.95,45.76,37.07,71.46,516.44,136.49,13.34,59.68,123.89,29.62,124.52,66.04,235.6,141.17,63.44,94.17,23.06,51.36,67.7,16.24,169.53,499.27,272.33,147.66,340.04,191.88,133.97,41.5,207.97,44.01,37.09,30.64,46.11,37.57,69.89,506.42,134.02,12.85,58.85,122.16,29.24,122.66,65.22,229.22,137.41,62.38,92.65,22.15,50.74,65.58,16.02,166.73,482.0,258.4,144.27,332.13,188.07,130.88,40.39,205.05,43.51,34.23,29.85,45.57,36.71,70.79,508.28,134.2,12.93,58.85,123.6,29.53,124.18,65.51,229.46,137.48,62.97,94.04,22.22,51.22,66.61,16.2,166.76,483.88,259.21,144.71,332.7,189.41,133.76,40.46,205.05,43.65,34.97,30.08,46.07,37.1,8816000,3686400,5256900,461480000,7382800,4473200,27809500,7355400,4824300,7107900,8482300,8771400,5057000,14502400,4690300,4227800,71265359,4226700,2144400,154496700,5673600,3366700,2023000,6024300,7778600,10967900,19079900,15553628,50634100,20538000,29528100
