Date,"('Close', 'AAPL')","('Close', 'ABBV')","('Close', 'ABT')","('Close', 'ACN')","('Close', 'ADBE')","('Close', 'AIG')","('Close', 'ALL')","('Close', 'AMGN')","('Close', 'AMT')","('Close', 'AMZN')","('Close', 'AXP')","('Close', 'BA')","('Close', 'BAC')","('Close', 'BIIB')","('Close', 'BK')","('Close', 'BKNG')","('Close', 'BLK')","('Close', 'BMY')","('Close', 'BRK-B')","('Close', 'C')","('Close', 'CAT')","('Close', 'CHTR')","('Close', 'CL')","('Close', 'CMCSA')","('Close', 'COF')","('Close', 'COP')","('Close', 'COST')","('Close', 'CRM')","('Close', 'CSCO')","('Close', 'CVS')","('Close', 'CVX')","('Close', 'DD')","('Close', 'DHR')","('Close', 'DIS')","('Close', 'DOW')","('High', 'AAPL')","('High', 'ABBV')","('High', 'ABT')","('High', 'ACN')","('High', 'ADBE')","('High', 'AIG')","('High', 'ALL')","('High', 'AMGN')","('High', 'AMT')","('High', 'AMZN')","('High', 'AXP')","('High', 'BA')","('High', 'BAC')","('High', 'BIIB')","('High', 'BK')","('High', 'BKNG')","('High', 'BLK')","('High', 'BMY')","('High', 'BRK-B')","('High', 'C')","('High', 'CAT')","('High', 'CHTR')","('High', 'CL')","('High', 'CMCSA')","('High', 'COF')","('High', 'COP')","('High', 'COST')","('High', 'CRM')","('High', 'CSCO')","('High', 'CVS')","('High', 'CVX')","('High', 'DD')","('High', 'DHR')","('High', 'DIS')","('High', 'DOW')","('Low', 'AAPL')","('Low', 'ABBV')","('Low', 'ABT')","('Low', 'ACN')","('Low', 'ADBE')","('Low', 'AIG')","('Low', 'ALL')","('Low', 'AMGN')","('Low', 'AMT')","('Low', 'AMZN')","('Low', 'AXP')","('Low', 'BA')","('Low', 'BAC')","('Low', 'BIIB')","('Low', 'BK')","('Low', 'BKNG')","('Low', 'BLK')","('Low', 'BMY')","('Low', 'BRK-B')","('Low', 'C')","('Low', 'CAT')","('Low', 'CHTR')","('Low', 'CL')","('Low', 'CMCSA')","('Low', 'COF')","('Low', 'COP')","('Low', 'COST')","('Low', 'CRM')","('Low', 'CSCO')","('Low', 'CVS')","('Low', 'CVX')","('Low', 'DD')","('Low', 'DHR')","('Low', 'DIS')","('Low', 'DOW')","('Open', 'AAPL')","('Open', 'ABBV')","('Open', 'ABT')","('Open', 'ACN')","('Open', 'ADBE')","('Open', 'AIG')","('Open', 'ALL')","('Open', 'AMGN')","('Open', 'AMT')","('Open', 'AMZN')","('Open', 'AXP')","('Open', 'BA')","('Open', 'BAC')","('Open', 'BIIB')","('Open', 'BK')","('Open', 'BKNG')","('Open', 'BLK')","('Open', 'BMY')","('Open', 'BRK-B')","('Open', 'C')","('Open', 'CAT')","('Open', 'CHTR')","('Open', 'CL')","('Open', 'CMCSA')","('Open', 'COF')","('Open', 'COP')","('Open', 'COST')","('Open', 'CRM')","('Open', 'CSCO')","('Open', 'CVS')","('Open', 'CVX')","('Open', 'DD')","('Open', 'DHR')","('Open', 'DIS')","('Open', 'DOW')","('Volume', 'AAPL')","('Volume', 'ABBV')","('Volume', 'ABT')","('Volume', 'ACN')","('Volume', 'ADBE')","('Volume', 'AIG')","('Volume', 'ALL')","('Volume', 'AMGN')","('Volume', 'AMT')","('Volume', 'AMZN')","('Volume', 'AXP')","('Volume', 'BA')","('Volume', 'BAC')","('Volume', 'BIIB')","('Volume', 'BK')","('Volume', 'BKNG')","('Volume', 'BLK')","('Volume', 'BMY')","('Volume', 'BRK-B')","('Volume', 'C')","('Volume', 'CAT')","('Volume', 'CHTR')","('Volume', 'CL')","('Volume', 'CMCSA')","('Volume', 'COF')","('Volume', 'COP')","('Volume', 'COST')","('Volume', 'CRM')","('Volume', 'CSCO')","('Volume', 'CVS')","('Volume', 'CVX')","('Volume', 'DD')","('Volume', 'DHR')","('Volume', 'DIS')","('Volume', 'DOW')","('Close', 'DUK')","('Close', 'EMR')","('Close', 'EXC')","('Close', 'F')","('Close', 'FDX')","('Close', 'GD')","('Close', 'GE')","('Close', 'GILD')","('Close', 'GM')","('Close', 'GOOG')","('Close', 'GOOGL')","('Close', 'GS')","('Close', 'HD')","('Close', 'HON')","('Close', 'IBM')","('Close', 'INTC')","('Close', 'JNJ')","('Close', 'JPM')","('Close', 'KHC')","('Close', 'KMI')","('Close', 'KO')","('Close', 'LLY')","('Close', 'LMT')","('Close', 'LOW')","('Close', 'MA')","('Close', 'MCD')","('Close', 'MDLZ')","('Close', 'MDT')","('Close', 'MET')","('Close', 'META')","('Close', 'MMM')","('Close', 'MO')","('Close', 'MRK')","('Close', 'MS')","('Close', 'MSFT')","('High', 'DUK')","('High', 'EMR')","('High', 'EXC')","('High', 'F')","('High', 'FDX')","('High', 'GD')","('High', 'GE')","('High', 'GILD')","('High', 'GM')","('High', 'GOOG')","('High', 'GOOGL')","('High', 'GS')","('High', 'HD')","('High', 'HON')","('High', 'IBM')","('High', 'INTC')","('High', 'JNJ')","('High', 'JPM')","('High', 'KHC')","('High', 'KMI')","('High', 'KO')","('High', 'LLY')","('High', 'LMT')","('High', 'LOW')","('High', 'MA')","('High', 'MCD')","('High', 'MDLZ')","('High', 'MDT')","('High', 'MET')","('High', 'META')","('High', 'MMM')","('High', 'MO')","('High', 'MRK')","('High', 'MS')","('High', 'MSFT')","('Low', 'DUK')","('Low', 'EMR')","('Low', 'EXC')","('Low', 'F')","('Low', 'FDX')","('Low', 'GD')","('Low', 'GE')","('Low', 'GILD')","('Low', 'GM')","('Low', 'GOOG')","('Low', 'GOOGL')","('Low', 'GS')","('Low', 'HD')","('Low', 'HON')","('Low', 'IBM')","('Low', 'INTC')","('Low', 'JNJ')","('Low', 'JPM')","('Low', 'KHC')","('Low', 'KMI')","('Low', 'KO')","('Low', 'LLY')","('Low', 'LMT')","('Low', 'LOW')","('Low', 'MA')","('Low', 'MCD')","('Low', 'MDLZ')","('Low', 'MDT')","('Low', 'MET')","('Low', 'META')","('Low', 'MMM')","('Low', 'MO')","('Low', 'MRK')","('Low', 'MS')","('Low', 'MSFT')","('Open', 'DUK')","('Open', 'EMR')","('Open', 'EXC')","('Open', 'F')","('Open', 'FDX')","('Open', 'GD')","('Open', 'GE')","('Open', 'GILD')","('Open', 'GM')","('Open', 'GOOG')","('Open', 'GOOGL')","('Open', 'GS')","('Open', 'HD')","('Open', 'HON')","('Open', 'IBM')","('Open', 'INTC')","('Open', 'JNJ')","('Open', 'JPM')","('Open', 'KHC')","('Open', 'KMI')","('Open', 'KO')","('Open', 'LLY')","('Open', 'LMT')","('Open', 'LOW')","('Open', 'MA')","('Open', 'MCD')","('Open', 'MDLZ')","('Open', 'MDT')","('Open', 'MET')","('Open', 'META')","('Open', 'MMM')","('Open', 'MO')","('Open', 'MRK')","('Open', 'MS')","('Open', 'MSFT')","('Volume', 'DUK')","('Volume', 'EMR')","('Volume', 'EXC')","('Volume', 'F')","('Volume', 'FDX')","('Volume', 'GD')","('Volume', 'GE')","('Volume', 'GILD')","('Volume', 'GM')","('Volume', 'GOOG')","('Volume', 'GOOGL')","('Volume', 'GS')","('Volume', 'HD')","('Volume', 'HON')","('Volume', 'IBM')","('Volume', 'INTC')","('Volume', 'JNJ')","('Volume', 'JPM')","('Volume', 'KHC')","('Volume', 'KMI')","('Volume', 'KO')","('Volume', 'LLY')","('Volume', 'LMT')","('Volume', 'LOW')","('Volume', 'MA')","('Volume', 'MCD')","('Volume', 'MDLZ')","('Volume', 'MDT')","('Volume', 'MET')","('Volume', 'META')","('Volume', 'MMM')","('Volume', 'MO')","('Volume', 'MRK')","('Volume', 'MS')","('Volume', 'MSFT')","('Close', 'NEE')","('Close', 'NFLX')","('Close', 'NKE')","('Close', 'NVDA')","('Close', 'ORCL')","('Close', 'OXY')","('Close', 'PEP')","('Close', 'PFE')","('Close', 'PG')","('Close', 'PM')","('Close', 'PYPL')","('Close', 'QCOM')","('Close', 'RTX')","('Close', 'SBUX')","('Close', 'SLB')","('Close', 'SO')","('Close', 'SPG')","('Close', 'T')","('Close', 'TGT')","('Close', 'TMO')","('Close', 'TXN')","('Close', 'UNH')","('Close', 'UNP')","('Close', 'UPS')","('Close', 'USB')","('Close', 'V')","('Close', 'VZ')","('Close', 'WBA')","('Close', 'WFC')","('Close', 'WMT')","('Close', 'XOM')","('High', 'NEE')","('High', 'NFLX')","('High', 'NKE')","('High', 'NVDA')","('High', 'ORCL')","('High', 'OXY')","('High', 'PEP')","('High', 'PFE')","('High', 'PG')","('High', 'PM')","('High', 'PYPL')","('High', 'QCOM')","('High', 'RTX')","('High', 'SBUX')","('High', 'SLB')","('High', 'SO')","('High', 'SPG')","('High', 'T')","('High', 'TGT')","('High', 'TMO')","('High', 'TXN')","('High', 'UNH')","('High', 'UNP')","('High', 'UPS')","('High', 'USB')","('High', 'V')","('High', 'VZ')","('High', 'WBA')","('High', 'WFC')","('High', 'WMT')","('High', 'XOM')","('Low', 'NEE')","('Low', 'NFLX')","('Low', 'NKE')","('Low', 'NVDA')","('Low', 'ORCL')","('Low', 'OXY')","('Low', 'PEP')","('Low', 'PFE')","('Low', 'PG')","('Low', 'PM')","('Low', 'PYPL')","('Low', 'QCOM')","('Low', 'RTX')","('Low', 'SBUX')","('Low', 'SLB')","('Low', 'SO')","('Low', 'SPG')","('Low', 'T')","('Low', 'TGT')","('Low', 'TMO')","('Low', 'TXN')","('Low', 'UNH')","('Low', 'UNP')","('Low', 'UPS')","('Low', 'USB')","('Low', 'V')","('Low', 'VZ')","('Low', 'WBA')","('Low', 'WFC')","('Low', 'WMT')","('Low', 'XOM')","('Open', 'NEE')","('Open', 'NFLX')","('Open', 'NKE')","('Open', 'NVDA')","('Open', 'ORCL')","('Open', 'OXY')","('Open', 'PEP')","('Open', 'PFE')","('Open', 'PG')","('Open', 'PM')","('Open', 'PYPL')","('Open', 'QCOM')","('Open', 'RTX')","('Open', 'SBUX')","('Open', 'SLB')","('Open', 'SO')","('Open', 'SPG')","('Open', 'T')","('Open', 'TGT')","('Open', 'TMO')","('Open', 'TXN')","('Open', 'UNH')","('Open', 'UNP')","('Open', 'UPS')","('Open', 'USB')","('Open', 'V')","('Open', 'VZ')","('Open', 'WBA')","('Open', 'WFC')","('Open', 'WMT')","('Open', 'XOM')","('Volume', 'NEE')","('Volume', 'NFLX')","('Volume', 'NKE')","('Volume', 'NVDA')","('Volume', 'ORCL')","('Volume', 'OXY')","('Volume', 'PEP')","('Volume', 'PFE')","('Volume', 'PG')","('Volume', 'PM')","('Volume', 'PYPL')","('Volume', 'QCOM')","('Volume', 'RTX')","('Volume', 'SBUX')","('Volume', 'SLB')","('Volume', 'SO')","('Volume', 'SPG')","('Volume', 'T')","('Volume', 'TGT')","('Volume', 'TMO')","('Volume', 'TXN')","('Volume', 'UNH')","('Volume', 'UNP')","('Volume', 'UPS')","('Volume', 'USB')","('Volume', 'V')","('Volume', 'VZ')","('Volume', 'WBA')","('Volume', 'WFC')","('Volume', 'WMT')","('Volume', 'XOM')"
2020-07-01,88.38,79.51,83.13,198.23,439.81,26.03,83.94,216.58,228.99,143.93,88.05,180.32,20.45,264.77,32.15,1635.21,479.82,48.19,177.99,41.43,113.08,521.91,64.18,34.35,55.54,33.58,280.24,189.89,39.07,54.02,69.59,47.29,153.6,111.16,30.64,89.17,79.93,83.43,200.37,442.05,27.78,85.61,217.52,230.13,144.75,90.77,190.61,21.16,269.32,33.15,1646.26,481.73,48.43,180.45,42.79,116.08,525.78,64.67,34.79,58.79,35.31,281.01,190.81,39.63,54.89,72.1,48.66,154.37,113.7,31.06,88.34,78.2,82.03,197.58,433.62,25.96,83.8,197.44,222.74,137.7,87.66,180.04,20.42,261.87,32.01,1578.38,473.77,47.74,177.34,41.26,112.92,505.45,64.13,34.09,55.06,33.53,276.56,185.51,39.02,53.96,69.54,47.07,151.85,110.45,30.33,88.63,79.0,83.43,198.15,434.8,27.28,85.0,199.94,223.75,137.9,89.17,185.88,21.13,266.89,33.09,1583.22,479.8,47.99,178.41,42.59,116.06,510.04,64.39,34.27,57.51,34.91,278.17,186.14,39.48,54.36,70.91,48.01,153.55,110.97,30.64,110737200,6522900,3389600,2124700,2581700,6984500,1611000,6575800,1207200,127268000,3301000,49036700,57379900,1093800,5924000,538800,548600,11738300,4619800,19206900,2807800,1112600,3286300,18269800,3404500,5600000,1906100,4754600,17129500,5008000,6379400,4538000,2367108,11930900,4023600,66.49,54.65,22.1,4.59,142.31,130.57,32.79,61.83,24.13,71.41,71.61,174.3,218.76,129.57,90.14,52.43,120.91,80.37,24.91,10.82,38.22,153.65,312.43,122.81,292.03,163.79,44.96,79.83,29.92,236.09,106.65,26.0,63.18,40.25,195.8,66.86,55.65,22.17,4.74,148.66,133.65,34.11,62.79,25.08,71.66,71.93,176.22,220.68,131.7,92.19,53.51,121.78,82.48,25.2,11.18,38.83,155.7,319.26,123.41,294.07,165.37,45.18,80.19,30.93,237.54,108.28,26.62,63.85,41.5,197.38,64.73,54.39,21.31,4.57,141.49,130.36,32.65,61.7,24.1,70.01,70.22,172.49,217.69,128.55,90.01,52.38,120.64,80.17,24.77,10.81,38.13,152.92,312.34,122.02,286.16,162.95,44.79,79.09,29.8,226.17,106.57,25.99,62.37,39.95,193.0,64.9,55.44,21.38,4.68,144.3,132.22,33.72,62.68,24.46,70.08,70.47,175.46,220.09,130.57,91.46,53.41,121.18,81.78,25.12,11.03,38.31,154.61,317.57,122.6,286.98,164.04,44.94,79.37,30.76,227.1,107.28,26.13,62.62,40.93,194.31,2835800,2486500,7950041,62454700,17967500,873300,24202957,7786900,11963000,35504000,42182000,2620100,3677300,2609500,4869967,14748100,6174800,18755700,4482300,9407500,14316500,2065100,1430100,4802300,3801300,2193800,5087500,4328700,4772600,43399700,1944218,6326100,9948769,11363800,32061200,54.02,485.64,90.9,9.5,51.33,16.48,112.93,25.02,105.36,53.81,177.43,80.25,54.35,65.95,15.84,43.17,51.32,15.39,103.9,355.0,107.72,274.15,148.64,93.53,28.72,186.69,39.65,31.71,22.28,37.06,34.51,54.29,488.23,92.13,9.54,51.69,17.82,114.01,25.61,105.72,54.59,178.24,81.61,55.49,66.54,16.79,43.32,53.61,15.69,105.12,358.93,109.49,276.61,152.07,98.02,29.63,188.2,40.12,33.18,23.06,37.13,35.83,52.27,454.0,90.63,9.38,50.58,16.48,112.57,25.01,104.41,53.72,172.56,80.07,54.01,65.37,15.82,42.18,50.9,15.37,103.79,352.26,107.6,271.86,148.06,93.39,28.57,185.61,39.58,31.61,22.14,36.74,34.48,52.57,454.0,91.92,9.49,50.59,17.34,113.08,25.61,105.07,53.92,174.62,81.35,54.5,65.93,16.54,42.34,51.31,15.51,104.73,358.93,109.27,272.4,150.96,96.34,29.47,186.75,39.95,32.7,22.85,36.99,35.12,6024400,9705900,5733800,326648000,17856800,32856700,3633000,73503009,6501200,3565900,6869600,6990600,6860300,6750000,13923300,3873300,7979600,41007987,2836400,1600200,4022000,2303800,2914100,8982100,6902400,6394100,12831600,7063239,37509300,19733700,17290100
2020-07-02,88.38,79.31,83.66,199.28,442.95,26.33,82.68,219.23,227.97,144.51,88.31,180.81,20.48,265.12,32.45,1646.24,486.39,48.32,178.83,41.59,114.57,517.69,64.4,33.96,55.95,34.44,281.15,190.53,39.01,54.14,70.14,48.56,155.78,110.34,31.27,89.93,80.2,84.41,201.8,448.16,27.46,85.46,221.96,231.79,147.78,91.08,187.79,21.09,267.98,33.26,1689.72,494.14,48.73,180.94,43.17,116.92,528.87,64.92,34.85,57.87,35.04,284.08,193.36,39.52,55.06,71.77,49.01,156.74,113.21,31.77,88.27,78.49,83.39,198.52,441.36,26.25,82.48,214.67,226.52,143.55,87.86,180.43,20.41,264.12,32.33,1634.82,483.61,48.0,178.24,41.37,114.1,517.02,64.22,33.89,55.56,34.28,280.1,190.29,38.88,54.02,70.02,47.82,154.21,110.16,30.76,89.29,79.76,83.91,200.06,445.0,26.88,85.29,214.67,231.29,145.6,90.59,185.58,20.96,265.49,32.77,1666.08,489.66,48.45,180.45,42.89,115.05,522.1,64.72,34.65,56.98,34.47,281.39,191.15,39.39,54.52,70.98,47.92,154.73,113.11,31.33,114041600,6158800,3845300,2006200,2503000,7866800,1941300,3338000,1175700,131868000,4239700,41792300,56000200,942900,4114500,360800,742000,11366100,5163100,22042700,2527500,785800,2658600,23372800,3376200,4775000,2540500,4200300,19632000,4700700,5832800,5073300,1798032,10312000,4017500,66.42,55.05,22.17,4.64,141.24,130.71,33.18,62.07,24.4,72.74,72.99,174.15,219.07,130.39,91.02,52.71,121.42,80.63,25.02,10.97,38.27,154.19,313.8,122.88,293.24,162.78,45.32,80.56,30.04,231.99,107.76,26.11,63.72,40.41,197.29,67.29,56.64,22.5,4.74,145.09,133.87,34.25,62.67,24.99,73.64,73.92,179.09,222.42,132.31,92.33,53.32,122.17,82.63,25.34,11.12,38.74,155.04,317.33,125.12,297.58,165.86,45.82,81.65,31.34,238.53,109.02,26.52,64.14,41.46,198.97,66.09,54.99,22.1,4.61,141.05,130.5,33.13,61.5,24.25,71.83,72.06,173.91,218.56,129.97,90.69,52.57,120.87,80.0,24.96,10.94,38.2,152.78,312.67,122.34,292.17,162.19,45.04,80.39,29.99,231.18,107.36,26.04,63.26,40.31,196.09,67.07,55.57,22.2,4.68,144.07,132.79,33.38,62.04,24.77,71.86,72.09,178.65,222.1,130.9,91.02,52.76,121.66,82.44,25.14,11.0,38.62,154.38,315.13,124.27,295.1,165.86,45.04,80.69,30.75,237.54,108.16,26.26,63.55,41.31,196.74,2819700,2327700,6042199,67270500,4046900,761200,14877567,6381000,22202300,37182000,57218000,2699400,3369800,2758500,3919362,15578600,5152200,27845600,4284800,9427800,15111900,1960200,1396000,3522900,3290100,2690200,5529400,3937800,5016800,30633600,2371429,4389500,6827825,7488800,29315800,54.05,476.89,91.86,9.58,51.75,16.83,113.35,25.59,106.15,54.17,177.21,82.12,54.51,65.73,16.07,43.1,50.58,15.49,104.04,361.04,108.59,274.64,150.6,93.48,28.64,188.51,39.73,32.57,22.51,36.91,34.8,54.77,492.28,93.01,9.7,52.2,17.63,114.48,25.84,107.63,54.75,179.8,82.68,55.98,66.9,16.53,43.62,53.64,15.7,105.32,364.91,109.76,279.08,152.03,94.72,29.71,190.67,40.18,32.84,23.24,37.43,35.68,53.9,475.53,91.47,9.55,51.48,16.67,113.09,25.24,105.84,53.96,176.72,81.16,54.36,65.61,16.0,43.0,50.49,15.46,103.84,357.2,107.91,273.65,149.54,93.39,28.56,187.86,39.7,32.0,22.29,36.81,34.68,54.43,485.64,92.18,9.61,51.61,16.96,113.94,25.67,106.25,54.59,179.69,81.42,55.28,66.85,16.25,43.51,52.79,15.5,104.79,357.25,109.09,276.7,150.68,94.5,29.52,188.82,39.92,32.05,22.87,37.19,35.23,5981200,6351500,5354900,364056000,15478900,28133200,2769200,45270881,6150900,3493700,5943600,8317300,8238300,6544400,10301000,3413100,6470600,49947900,2216100,1127800,4799000,1971700,2271400,3442900,5768200,6299300,15814500,7901086,37013300,17695800,18216600
2020-07-06,90.75,79.41,84.33,200.97,452.59,27.05,84.04,217.54,229.49,152.85,90.42,187.91,20.8,269.8,32.97,1679.54,491.48,49.17,182.72,42.76,116.11,526.29,64.55,34.9,57.33,34.32,286.44,195.66,39.69,54.33,70.35,49.36,158.66,112.55,31.92,91.22,80.04,85.24,202.92,455.53,27.76,85.08,224.94,232.06,152.99,91.65,189.36,21.17,270.71,33.32,1713.29,497.52,49.49,183.52,43.25,117.07,527.17,64.93,34.93,58.14,35.34,286.5,197.37,39.75,54.72,71.68,49.66,159.88,112.65,32.17,89.78,78.56,83.86,199.82,444.69,26.81,83.55,215.54,228.28,146.5,89.72,181.6,20.63,267.13,32.75,1656.28,491.08,48.1,181.59,42.12,114.98,520.48,64.05,34.31,56.36,34.09,282.53,191.82,39.22,54.0,69.75,48.48,157.28,111.05,31.25,89.81,79.91,84.14,201.16,448.0,27.23,84.21,220.75,231.24,146.75,90.35,184.52,20.94,268.04,33.1,1681.93,493.64,48.69,183.1,42.68,116.74,525.56,64.79,34.44,57.72,35.14,282.8,192.42,39.39,54.44,71.09,49.47,157.79,111.96,32.06,118655600,7039000,5919100,1934500,2761200,6132400,1451400,3460400,1504600,137612000,4059600,49471700,59589000,859400,3910400,440800,703100,8810800,6443300,22613100,2491900,814900,4026300,17551400,2644800,5825100,2332400,5794200,16152900,5307300,6747500,4077200,2129664,11933400,4679000,64.77,55.81,22.12,4.75,141.95,131.75,34.06,62.4,24.87,74.28,74.47,182.94,220.0,132.37,91.4,53.08,123.15,82.67,25.17,11.02,38.57,157.03,314.31,122.93,296.3,167.19,45.44,80.6,31.25,238.81,108.48,26.24,64.36,41.28,201.54,66.43,56.29,22.56,4.76,143.89,132.8,34.45,63.13,25.17,74.82,74.98,183.32,221.72,133.34,92.66,53.15,123.83,82.84,25.44,11.31,38.6,158.94,318.24,125.18,297.99,167.39,45.84,81.99,31.37,238.93,109.76,26.51,64.72,41.74,201.95,64.21,55.21,21.9,4.69,139.58,130.46,33.52,61.84,24.58,73.14,73.34,177.44,217.78,131.39,90.84,52.24,122.21,81.35,25.06,10.87,38.04,154.32,312.8,122.48,293.97,163.33,45.07,79.99,30.65,230.85,107.76,25.89,63.81,41.18,199.04,65.33,56.14,22.34,4.71,143.43,132.67,33.96,63.01,25.1,73.5,73.9,177.63,220.63,132.4,92.2,52.35,122.46,82.17,25.24,11.21,38.49,154.75,317.69,124.43,297.35,164.98,45.52,81.39,30.91,232.33,109.01,26.34,64.09,41.32,199.75,5997800,2543800,5343162,63921800,3015800,931300,15133900,7056600,9172100,31280000,44712000,3567700,3133800,2336700,4231488,20536700,6156400,18625300,4839400,13630300,15146000,2760100,1202300,3698700,3013300,3171500,4346600,4366400,6120100,26206200,2511002,4883100,8058282,10649600,31897600,54.17,493.81,93.28,9.81,52.36,17.2,113.73,25.59,106.81,54.28,176.18,83.05,55.86,67.21,16.76,42.95,50.67,15.7,104.15,377.2,111.8,278.83,153.34,94.3,29.39,190.52,40.06,33.48,22.64,36.82,35.04,54.65,499.5,93.35,9.88,52.57,17.55,114.29,25.95,107.49,54.88,181.24,83.8,56.31,67.24,16.92,43.67,51.89,15.75,105.03,381.44,112.66,279.46,153.52,94.65,30.05,191.89,40.2,33.98,23.11,37.12,35.59,53.65,479.8,92.43,9.68,51.95,16.83,112.89,25.49,106.15,53.82,174.46,82.32,54.8,66.07,16.37,42.5,49.26,15.57,103.04,365.1,108.92,275.63,151.51,93.68,29.05,188.52,39.82,33.07,22.19,36.61,34.61,54.44,480.77,92.97,9.71,51.99,17.23,113.55,25.92,106.93,54.72,180.29,83.31,55.63,66.75,16.51,43.26,51.25,15.72,104.82,365.35,110.06,279.01,152.38,94.55,29.31,191.45,40.14,33.08,22.93,37.1,35.27,6256800,7839000,4995000,315892000,15309700,23933200,4221600,27150935,6023300,3562800,8348300,6933100,6128200,7235300,11469600,3318800,6075600,44639852,3766400,1859200,4957000,2395000,2498100,3445900,6069500,7292200,11231100,8235579,46983100,21695100,22692000
2020-07-07,90.47,79.68,83.87,199.84,449.36,25.67,81.41,214.91,229.49,150.01,87.07,178.88,20.23,268.35,32.3,1633.89,484.15,49.26,181.15,41.4,114.11,528.02,65.01,34.67,54.82,33.5,290.8,194.34,39.01,53.49,68.55,48.46,157.83,111.77,31.35,91.91,80.76,84.72,203.11,459.44,26.78,83.66,219.8,232.74,153.48,89.42,185.07,20.56,272.05,32.7,1673.2,494.06,49.52,182.49,42.26,115.5,532.34,65.23,34.92,56.65,34.32,292.47,198.14,39.58,54.03,69.96,49.15,160.16,113.19,31.63,90.36,79.05,83.53,199.65,448.72,25.61,81.21,214.01,226.58,149.5,86.72,178.65,20.13,267.57,32.17,1631.14,484.09,48.63,180.6,41.22,113.75,521.98,64.32,34.61,54.66,33.44,284.81,194.17,38.95,53.25,68.43,48.01,157.46,110.76,30.96,91.13,79.14,83.87,199.83,452.59,26.68,83.53,215.29,227.81,152.93,89.35,185.07,20.56,269.3,32.63,1657.46,487.8,48.82,182.02,42.17,114.59,522.74,64.32,34.65,56.65,33.92,285.09,195.6,39.43,53.82,69.75,48.71,158.03,111.77,31.39,112424400,6345600,3389200,1783700,2684600,7413100,1312500,2365900,1289800,105150000,5564200,37105300,60645800,2069800,4163600,267100,557300,12766700,4952100,21235300,2018100,852800,4043800,19404700,3036000,5995100,3346600,5431500,17102800,5845900,5898000,3926100,3118243,10836500,4535900,65.59,54.3,21.88,4.7,144.01,128.83,32.89,62.13,24.29,73.75,73.99,175.88,218.06,130.35,89.41,51.98,123.04,80.34,25.21,10.65,38.55,156.9,306.24,122.26,290.81,164.82,45.33,79.27,30.35,239.38,106.23,26.46,63.67,40.15,199.19,65.88,55.58,21.93,4.76,145.3,132.4,33.52,62.57,24.78,75.32,75.54,181.48,221.08,131.36,90.88,53.1,124.01,81.89,25.39,10.93,38.8,158.43,314.6,123.83,298.45,166.62,45.54,80.5,31.07,246.13,107.8,26.66,64.44,41.05,205.33,64.24,54.13,21.6,4.67,140.01,128.68,32.84,62.04,24.23,73.67,73.97,175.73,217.81,129.71,89.22,51.83,121.65,80.06,25.0,10.57,38.2,155.51,305.81,121.64,290.32,164.31,45.15,79.08,30.27,237.36,106.14,25.92,63.56,40.07,198.95,64.28,55.44,21.84,4.71,140.14,131.33,33.52,62.18,24.74,73.99,74.29,181.3,218.08,131.27,90.49,52.66,121.78,81.64,25.01,10.73,38.37,156.31,314.31,121.8,293.99,166.19,45.21,79.62,30.83,237.94,107.1,25.97,63.89,41.02,201.3,4129600,2977800,6823254,56652000,2582800,1511700,12526487,5055700,11950500,29164000,42364000,2853500,2927800,2622000,4474893,15996500,5622600,25757200,5106400,14989100,13043600,3273300,1395900,2991700,3633100,2399600,4954600,4045600,5138600,27887800,1879753,8659900,6956414,8750700,33600700,54.12,493.16,90.59,9.84,52.09,16.23,113.96,25.24,107.33,56.08,177.28,82.36,53.82,66.15,16.25,43.04,48.47,15.61,103.11,375.2,111.0,273.16,151.22,93.55,28.4,187.09,39.91,32.75,21.72,39.31,34.14,54.47,504.82,92.9,10.04,52.68,16.98,114.86,25.47,108.23,56.28,179.95,83.62,55.42,67.02,16.66,43.17,49.74,15.68,104.42,380.62,111.75,279.52,153.37,94.37,29.02,191.62,40.12,33.26,22.4,39.5,34.74,53.44,490.83,90.45,9.82,52.01,16.22,112.77,25.18,106.16,53.33,176.31,82.15,53.76,65.93,16.22,42.17,48.2,15.56,102.9,374.64,110.69,272.51,150.75,93.08,28.31,186.71,39.74,32.67,21.62,36.61,34.03,53.62,497.31,92.59,9.91,52.13,16.94,112.86,25.25,106.52,53.82,177.69,83.1,55.17,66.93,16.66,42.46,49.62,15.6,103.32,376.07,111.11,276.85,151.77,93.32,29.0,189.6,39.83,33.18,22.38,36.68,34.66,6017200,5669900,6352900,357800000,13232100,20117700,4424500,25148018,6866300,8160600,5529400,6722400,8783000,7515100,9742500,3520800,5294900,36422181,3908300,1368300,3778200,2075700,2380800,2194700,6683600,7660100,13319700,5140226,36920500,93458100,17407600
