Date,"('Adj Close', 'AVP')","('Adj Close', 'BHI')","('Adj Close', 'DELL')","('Adj Close', 'DOW')","('Adj Close', 'EMC')","('Close', 'AA')","('Close', 'AAPL')","('Close', 'ABT')","('Close', 'AEP')","('Close', 'ALL')","('Close', 'AMGN')","('Close', 'AMZN')","('Close', 'AVP')","('Close', 'AXP')","('Close', 'BA')","('Close', 'BAC')","('Close', 'BAX')","('Close', 'BHI')","('Close', 'BK')","('Close', 'BMY')","('Close', 'BRK-B')","('Close', 'C')","('Close', 'CAT')","('Close', 'CL')","('Close', 'CMCSA')","('Close', 'COF')","('Close', 'COP')","('Close', 'COST')","('Close', 'CPB')","('Close', 'CSCO')","('Close', 'CVS')","('Close', 'CVX')","('Close', 'DD')","('Close', 'DELL')","('Close', 'DIS')","('Close', 'DOW')","('Close', 'DVN')","('Close', 'EMC')","('Close', 'ETR')","('Close', 'EXC')","('High', 'AA')","('High', 'AAPL')","('High', 'ABT')","('High', 'AEP')","('High', 'ALL')","('High', 'AMGN')","('High', 'AMZN')","('High', 'AVP')","('High', 'AXP')","('High', 'BA')","('High', 'BAC')","('High', 'BAX')","('High', 'BHI')","('High', 'BK')","('High', 'BMY')","('High', 'BRK-B')","('High', 'C')","('High', 'CAT')","('High', 'CL')","('High', 'CMCSA')","('High', 'COF')","('High', 'COP')","('High', 'COST')","('High', 'CPB')","('High', 'CSCO')","('High', 'CVS')","('High', 'CVX')","('High', 'DD')","('High', 'DELL')","('High', 'DIS')","('High', 'DOW')","('High', 'DVN')","('High', 'EMC')","('High', 'ETR')","('High', 'EXC')","('Low', 'AA')","('Low', 'AAPL')","('Low', 'ABT')","('Low', 'AEP')","('Low', 'ALL')","('Low', 'AMGN')","('Low', 'AMZN')","('Low', 'AVP')","('Low', 'AXP')","('Low', 'BA')","('Low', 'BAC')","('Low', 'BAX')","('Low', 'BHI')","('Low', 'BK')","('Low', 'BMY')","('Low', 'BRK-B')","('Low', 'C')","('Low', 'CAT')","('Low', 'CL')","('Low', 'CMCSA')","('Low', 'COF')","('Low', 'COP')","('Low', 'COST')","('Low', 'CPB')","('Low', 'CSCO')","('Low', 'CVS')","('Low', 'CVX')","('Low', 'DD')","('Low', 'DELL')","('Low', 'DIS')","('Low', 'DOW')","('Low', 'DVN')","('Low', 'EMC')","('Low', 'ETR')","('Low', 'EXC')","('Open', 'AA')","('Open', 'AAPL')","('Open', 'ABT')","('Open', 'AEP')","('Open', 'ALL')","('Open', 'AMGN')","('Open', 'AMZN')","('Open', 'AVP')","('Open', 'AXP')","('Open', 'BA')","('Open', 'BAC')","('Open', 'BAX')","('Open', 'BHI')","('Open', 'BK')","('Open', 'BMY')","('Open', 'BRK-B')","('Open', 'C')","('Open', 'CAT')","('Open', 'CL')","('Open', 'CMCSA')","('Open', 'COF')","('Open', 'COP')","('Open', 'COST')","('Open', 'CPB')","('Open', 'CSCO')","('Open', 'CVS')","('Open', 'CVX')","('Open', 'DD')","('Open', 'DELL')","('Open', 'DIS')","('Open', 'DOW')","('Open', 'DVN')","('Open', 'EMC')","('Open', 'ETR')","('Open', 'EXC')","('Volume', 'AA')","('Volume', 'AAPL')","('Volume', 'ABT')","('Volume', 'AEP')","('Volume', 'ALL')","('Volume', 'AMGN')","('Volume', 'AMZN')","('Volume', 'AVP')","('Volume', 'AXP')","('Volume', 'BA')","('Volume', 'BAC')","('Volume', 'BAX')","('Volume', 'BHI')","('Volume', 'BK')","('Volume', 'BMY')","('Volume', 'BRK-B')","('Volume', 'C')","('Volume', 'CAT')","('Volume', 'CL')","('Volume', 'CMCSA')","('Volume', 'COF')","('Volume', 'COP')","('Volume', 'COST')","('Volume', 'CPB')","('Volume', 'CSCO')","('Volume', 'CVS')","('Volume', 'CVX')","('Volume', 'DD')","('Volume', 'DELL')","('Volume', 'DIS')","('Volume', 'DOW')","('Volume', 'DVN')","('Volume', 'EMC')","('Volume', 'ETR')","('Volume', 'EXC')","('Adj Close', 'KFT')","('Adj Close', 'MON')","('Adj Close', 'NWSA')","('Close', 'F')","('Close', 'FCX')","('Close', 'FDX')","('Close', 'GD')","('Close', 'GE')","('Close', 'GILD')","('Close', 'GOOG')","('Close', 'GS')","('Close', 'HAL')","('Close', 'HD')","('Close', 'HNZ')","('Close', 'HON')","('Close', 'HPQ')","('Close', 'IBM')","('Close', 'INTC')","('Close', 'JNJ')","('Close', 'JPM')","('Close', 'KFT')","('Close', 'KO')","('Close', 'LMT')","('Close', 'LOW')","('Close', 'MA')","('Close', 'MCD')","('Close', 'MDT')","('Close', 'MET')","('Close', 'MMM')","('Close', 'MO')","('Close', 'MON')","('Close', 'MRK')","('Close', 'MS')","('Close', 'MSFT')","('Close', 'NKE')","('Close', 'NOV')","('Close', 'NSC')","('Close', 'NWSA')","('High', 'F')","('High', 'FCX')","('High', 'FDX')","('High', 'GD')","('High', 'GE')","('High', 'GILD')","('High', 'GOOG')","('High', 'GS')","('High', 'HAL')","('High', 'HD')","('High', 'HNZ')","('High', 'HON')","('High', 'HPQ')","('High', 'IBM')","('High', 'INTC')","('High', 'JNJ')","('High', 'JPM')","('High', 'KFT')","('High', 'KO')","('High', 'LMT')","('High', 'LOW')","('High', 'MA')","('High', 'MCD')","('High', 'MDT')","('High', 'MET')","('High', 'MMM')","('High', 'MO')","('High', 'MON')","('High', 'MRK')","('High', 'MS')","('High', 'MSFT')","('High', 'NKE')","('High', 'NOV')","('High', 'NSC')","('High', 'NWSA')","('Low', 'F')","('Low', 'FCX')","('Low', 'FDX')","('Low', 'GD')","('Low', 'GE')","('Low', 'GILD')","('Low', 'GOOG')","('Low', 'GS')","('Low', 'HAL')","('Low', 'HD')","('Low', 'HNZ')","('Low', 'HON')","('Low', 'HPQ')","('Low', 'IBM')","('Low', 'INTC')","('Low', 'JNJ')","('Low', 'JPM')","('Low', 'KFT')","('Low', 'KO')","('Low', 'LMT')","('Low', 'LOW')","('Low', 'MA')","('Low', 'MCD')","('Low', 'MDT')","('Low', 'MET')","('Low', 'MMM')","('Low', 'MO')","('Low', 'MON')","('Low', 'MRK')","('Low', 'MS')","('Low', 'MSFT')","('Low', 'NKE')","('Low', 'NOV')","('Low', 'NSC')","('Low', 'NWSA')","('Open', 'F')","('Open', 'FCX')","('Open', 'FDX')","('Open', 'GD')","('Open', 'GE')","('Open', 'GILD')","('Open', 'GOOG')","('Open', 'GS')","('Open', 'HAL')","('Open', 'HD')","('Open', 'HNZ')","('Open', 'HON')","('Open', 'HPQ')","('Open', 'IBM')","('Open', 'INTC')","('Open', 'JNJ')","('Open', 'JPM')","('Open', 'KFT')","('Open', 'KO')","('Open', 'LMT')","('Open', 'LOW')","('Open', 'MA')","('Open', 'MCD')","('Open', 'MDT')","('Open', 'MET')","('Open', 'MMM')","('Open', 'MO')","('Open', 'MON')","('Open', 'MRK')","('Open', 'MS')","('Open', 'MSFT')","('Open', 'NKE')","('Open', 'NOV')","('Open', 'NSC')","('Open', 'NWSA')","('Volume', 'F')","('Volume', 'FCX')","('Volume', 'FDX')","('Volume', 'GD')","('Volume', 'GE')","('Volume', 'GILD')","('Volume', 'GOOG')","('Volume', 'GS')","('Volume', 'HAL')","('Volume', 'HD')","('Volume', 'HNZ')","('Volume', 'HON')","('Volume', 'HPQ')","('Volume', 'IBM')","('Volume', 'INTC')","('Volume', 'JNJ')","('Volume', 'JPM')","('Volume', 'KFT')","('Volume', 'KO')","('Volume', 'LMT')","('Volume', 'LOW')","('Volume', 'MA')","('Volume', 'MCD')","('Volume', 'MDT')","('Volume', 'MET')","('Volume', 'MMM')","('Volume', 'MO')","('Volume', 'MON')","('Volume', 'MRK')","('Volume', 'MS')","('Volume', 'MSFT')","('Volume', 'NKE')","('Volume', 'NOV')","('Volume', 'NSC')","('Volume', 'NWSA')","('Adj Close', 'NYX')","('Adj Close', 'RTN')","('Adj Close', 'S')","('Adj Close', 'SLE')","('Adj Close', 'UTX')","('Adj Close', 'WAG')","('Close', 'NYX')","('Close', 'ORCL')","('Close', 'OXY')","('Close', 'PEP')","('Close', 'PFE')","('Close', 'PG')","('Close', 'PM')","('Close', 'QCOM')","('Close', 'RF')","('Close', 'RTN')","('Close', 'S')","('Close', 'SLB')","('Close', 'SLE')","('Close', 'SO')","('Close', 'T')","('Close', 'TGT')","('Close', 'TWX')","('Close', 'TXN')","('Close', 'UNH')","('Close', 'UPS')","('Close', 'USB')","('Close', 'UTX')","('Close', 'VZ')","('Close', 'WAG')","('Close', 'WFC')","('Close', 'WMB')","('Close', 'WMT')","('Close', 'WY')","('Close', 'XOM')","('Close', 'XRX')","('High', 'NYX')","('High', 'ORCL')","('High', 'OXY')","('High', 'PEP')","('High', 'PFE')","('High', 'PG')","('High', 'PM')","('High', 'QCOM')","('High', 'RF')","('High', 'RTN')","('High', 'S')","('High', 'SLB')","('High', 'SLE')","('High', 'SO')","('High', 'T')","('High', 'TGT')","('High', 'TWX')","('High', 'TXN')","('High', 'UNH')","('High', 'UPS')","('High', 'USB')","('High', 'UTX')","('High', 'VZ')","('High', 'WAG')","('High', 'WFC')","('High', 'WMB')","('High', 'WMT')","('High', 'WY')","('High', 'XOM')","('High', 'XRX')","('Low', 'NYX')","('Low', 'ORCL')","('Low', 'OXY')","('Low', 'PEP')","('Low', 'PFE')","('Low', 'PG')","('Low', 'PM')","('Low', 'QCOM')","('Low', 'RF')","('Low', 'RTN')","('Low', 'S')","('Low', 'SLB')","('Low', 'SLE')","('Low', 'SO')","('Low', 'T')","('Low', 'TGT')","('Low', 'TWX')","('Low', 'TXN')","('Low', 'UNH')","('Low', 'UPS')","('Low', 'USB')","('Low', 'UTX')","('Low', 'VZ')","('Low', 'WAG')","('Low', 'WFC')","('Low', 'WMB')","('Low', 'WMT')","('Low', 'WY')","('Low', 'XOM')","('Low', 'XRX')","('Open', 'NYX')","('Open', 'ORCL')","('Open', 'OXY')","('Open', 'PEP')","('Open', 'PFE')","('Open', 'PG')","('Open', 'PM')","('Open', 'QCOM')","('Open', 'RF')","('Open', 'RTN')","('Open', 'S')","('Open', 'SLB')","('Open', 'SLE')","('Open', 'SO')","('Open', 'T')","('Open', 'TGT')","('Open', 'TWX')","('Open', 'TXN')","('Open', 'UNH')","('Open', 'UPS')","('Open', 'USB')","('Open', 'UTX')","('Open', 'VZ')","('Open', 'WAG')","('Open', 'WFC')","('Open', 'WMB')","('Open', 'WMT')","('Open', 'WY')","('Open', 'XOM')","('Open', 'XRX')","('Volume', 'NYX')","('Volume', 'ORCL')","('Volume', 'OXY')","('Volume', 'PEP')","('Volume', 'PFE')","('Volume', 'PG')","('Volume', 'PM')","('Volume', 'QCOM')","('Volume', 'RF')","('Volume', 'RTN')","('Volume', 'S')","('Volume', 'SLB')","('Volume', 'SLE')","('Volume', 'SO')","('Volume', 'T')","('Volume', 'TGT')","('Volume', 'TWX')","('Volume', 'TXN')","('Volume', 'UNH')","('Volume', 'UPS')","('Volume', 'USB')","('Volume', 'UTX')","('Volume', 'VZ')","('Volume', 'WAG')","('Volume', 'WFC')","('Volume', 'WMB')","('Volume', 'WMT')","('Volume', 'WY')","('Volume', 'XOM')","('Volume', 'XRX')"
2011-04-01,,,,,,37.62,10.34,17.42,20.56,22.79,36.41,9.01,,36.89,59.46,10.46,22.07,,21.42,16.32,83.68,33.22,78.21,28.5,9.13,41.26,36.87,53.62,20.92,11.12,24.21,60.33,36.8,,37.11,,59.97,,18.3,16.75,38.33,10.55,17.43,20.6,22.9,37.03,9.16,,37.22,60.13,10.65,22.14,,21.61,16.44,84.09,33.44,78.53,28.79,9.17,41.73,37.37,53.68,20.97,11.29,24.21,60.59,37.13,,37.57,,60.42,,18.34,16.84,37.49,10.31,17.3,20.38,22.66,36.19,8.93,,36.76,59.4,10.45,21.99,,21.16,16.28,83.27,33.07,77.3,28.43,8.96,41.0,36.73,52.82,20.9,11.09,23.69,59.88,36.64,,36.93,,59.58,,18.18,16.72,38.33,10.54,17.34,20.38,22.7,37.0,9.08,,37.17,59.68,10.52,22.08,,21.18,16.35,84.09,33.29,77.5,28.67,8.98,41.61,37.24,52.84,20.93,11.29,23.72,60.32,36.64,,37.44,,60.16,,18.31,16.79,10356305,418661600,13283035,2388200,6164300,7942400,113682000,,5877600,3867600,95017100,5659786,,5548700,10022000,5098600,25952210,6092600,4520800,34867600,3127100,10012770,2474600,1279500,62747100,9924300,6494000,4105757,,8404800,,2411600,,2438400,4895784,,,,7.89,40.58,79.59,55.02,73.14,14.92,14.64,122.96,38.61,26.79,48.97,41.47,12.13,92.99,13.27,39.08,31.04,,21.5,51.97,20.42,23.39,51.41,27.86,25.62,49.95,10.73,,19.61,19.58,19.59,15.93,59.11,49.75,,8.02,41.03,80.85,55.43,73.72,14.92,14.72,124.31,39.7,27.01,49.12,42.0,12.16,93.08,13.72,39.18,31.39,,21.58,52.2,20.49,23.54,51.76,28.15,25.9,50.6,10.79,,19.71,19.73,19.63,16.0,59.58,50.24,,7.76,40.09,79.24,54.53,72.35,14.73,14.56,122.52,38.44,26.36,48.82,41.35,11.98,92.3,13.17,38.8,30.92,,21.3,51.57,20.16,23.24,51.33,27.8,25.41,49.68,10.68,,19.57,19.51,19.46,15.78,58.61,49.64,,7.82,40.86,79.59,54.6,72.42,14.74,14.56,122.6,39.29,26.48,48.87,41.96,12.16,92.67,13.72,39.17,31.17,,21.39,51.66,20.21,23.25,51.62,28.05,25.45,50.17,10.69,,19.6,19.68,19.63,15.8,58.61,49.98,,116247300,15255100,3424800,1700300,10099245,13482400,104919797,3787900,13959300,9247500,1486073,4952854,42300200,4583467,82621500,9908000,25387300,,18720200,1544600,8607500,7964000,3889000,3772900,6985011,4241853,8302000,,11993312,11454600,63114200,12892400,3651272,1382400,,,,,,,,,27.74,65.41,42.38,10.79,40.8,32.78,37.4,4.83,,,65.49,,20.43,8.1,33.51,29.26,23.27,36.36,45.88,16.82,,18.28,,21.49,11.95,12.86,14.8,48.31,13.8134,,27.8,66.47,42.51,10.82,40.95,33.33,37.89,4.94,,,66.4,,20.43,8.18,33.66,29.68,23.75,36.46,46.29,16.86,,18.4,,21.63,12.19,12.92,14.83,48.4,14.0039,,27.4,65.13,41.89,10.72,40.58,32.77,37.25,4.8,,,65.16,,20.28,8.03,33.27,29.17,23.2,36.11,45.76,16.72,,18.2,,21.33,11.93,12.81,14.61,48.02,13.5468,,27.48,66.4,42.15,10.78,40.67,33.25,37.81,4.86,,,65.77,,20.34,8.16,33.32,29.43,23.75,36.27,46.2,16.85,,18.33,,21.51,12.09,12.89,14.61,48.34,13.5976,,43176800,3374940,6350000,29555741,8243700,6334500,12306100,13157800,,,5993200,,3347200,161523234,5934700,8131471,8913400,4511600,3620300,13337400,,14651500,,24788900,6383955,23879700,4897800,15531500,8937794
2011-04-04,,,,,,37.81,10.24,17.73,20.52,23.09,37.06,9.15,,36.94,59.41,10.52,22.23,,21.52,16.48,83.1,33.07,78.39,28.68,9.19,41.04,36.87,53.57,20.82,11.14,24.08,60.28,37.03,,36.92,,59.95,,18.22,16.71,37.99,10.34,17.8,20.6,23.12,37.25,9.18,,37.11,59.54,10.63,22.28,,21.59,16.65,83.98,33.37,78.77,28.72,9.2,41.31,37.02,54.08,20.99,11.19,24.23,60.47,37.24,,37.29,,60.37,,18.37,16.79,37.51,10.16,17.55,20.38,22.86,36.5,9.03,,36.72,58.94,10.49,22.1,,21.42,16.33,82.63,32.77,77.8,28.51,9.08,40.87,36.63,53.4,20.82,11.1,23.91,60.07,36.85,,36.82,,59.61,,18.16,16.66,37.51,10.34,17.64,20.6,22.88,36.57,9.04,,37.09,58.95,10.49,22.14,,21.42,16.33,83.98,33.29,78.65,28.53,9.17,41.26,37.02,53.89,20.99,11.1,24.11,60.45,36.87,,37.13,,60.21,,18.36,16.75,5659634,460084800,21573989,2248200,3027000,5510000,83728000,,4362700,3697100,71113900,4196007,,5786100,10411000,5216400,29670460,3883600,2608800,19519600,2183900,8212992,1287100,1196000,57644300,7611300,4764600,3020720,,6841000,,2439800,,2350600,3326666,,,,8.09,41.09,79.69,52.14,73.82,14.97,14.54,121.94,38.73,26.73,49.05,41.45,11.94,92.98,13.12,39.51,31.2,,21.64,51.97,20.29,24.1,51.68,27.81,25.89,50.23,10.71,,19.73,19.46,19.64,16.11,59.68,49.93,,8.19,41.56,79.94,53.08,74.62,15.01,14.71,123.45,39.55,26.91,49.14,41.86,12.1,93.26,13.33,39.53,31.32,,21.68,52.13,20.6,24.11,51.76,28.03,25.91,50.33,10.74,,19.79,19.82,19.73,16.14,60.07,50.16,,8.01,40.74,79.14,51.25,73.5,14.91,14.42,121.71,38.66,26.55,48.9,41.35,11.89,92.6,13.03,39.06,31.0,,21.48,51.66,20.16,23.51,51.52,27.7,25.46,49.71,10.66,,19.69,19.41,19.54,15.89,59.11,49.58,,8.01,41.23,79.6,53.08,74.54,14.96,14.67,123.36,38.93,26.73,49.03,41.61,12.03,93.08,13.32,39.09,31.05,,21.5,51.82,20.38,23.52,51.63,27.86,25.46,49.71,10.74,,19.77,19.81,19.57,15.98,59.37,49.97,,99116600,13291600,1309700,11382300,9477057,12073400,82488031,2816800,10284500,6571700,1125272,4933134,48102250,3373455,69372800,9415100,15708000,,13485600,1803900,7130500,9017000,3283100,3649400,7362901,2340094,6837100,,12070864,9020200,35433700,9965200,3355058,1431200,,,,,,,,,27.84,64.92,42.29,10.88,40.92,32.78,36.46,4.84,,,64.84,,20.43,8.14,33.31,29.31,23.19,36.35,46.04,16.77,,18.34,,21.32,11.89,12.99,14.69,48.42,13.7627,,28.07,65.9,42.31,10.91,40.97,32.84,37.56,4.91,,,66.3,,20.46,8.16,33.64,29.47,23.44,36.74,46.11,16.88,,18.38,,21.54,11.99,13.03,14.86,48.46,13.9277,,27.73,64.86,42.14,10.82,40.7,32.56,36.03,4.8,,,64.75,,20.38,8.1,33.11,29.1,22.86,36.29,45.83,16.69,,18.28,,21.13,11.82,12.84,14.66,47.97,13.5849,,27.8,65.46,42.19,10.88,40.86,32.78,37.45,4.84,,,65.93,,20.45,8.13,33.61,29.41,23.35,36.62,45.95,16.86,,18.3,,21.44,11.95,12.91,14.86,48.07,13.8134,,26743000,2938538,4210300,44705832,6438000,7125200,18238600,8935100,,,6643100,,2556200,49849262,5394900,5445369,10518900,3499900,2306900,6912600,,11426500,,24425900,7323970,27660300,3056600,13096100,5054371
2011-04-05,,,,,,38.87,10.17,17.64,20.43,22.91,37.09,9.26,,36.94,58.83,10.54,21.96,,21.51,16.57,82.04,33.37,77.65,28.62,9.15,40.92,37.17,54.12,20.92,11.24,24.24,60.9,37.52,,36.75,,59.33,,18.05,16.58,38.89,10.27,17.81,20.54,23.06,37.29,9.32,,37.09,59.81,10.56,22.25,,21.6,16.6,82.98,33.44,78.24,28.71,9.23,41.22,37.3,54.76,20.95,11.42,24.37,61.16,37.72,,37.1,,59.94,,18.22,16.7,37.58,10.09,17.63,20.42,22.86,36.98,9.09,,36.68,58.41,10.46,21.95,,21.44,16.39,81.85,32.99,77.37,28.41,9.1,40.58,36.84,53.7,20.82,11.18,24.02,60.28,36.74,,36.55,,59.2,,18.02,16.57,37.77,10.12,17.76,20.45,23.04,37.01,9.1,,36.79,59.05,10.51,22.15,,21.52,16.45,82.98,33.29,78.11,28.61,9.2,40.96,37.03,53.7,20.82,11.2,24.07,60.29,37.03,,36.95,,59.93,,18.21,16.69,12718851,482731200,14296582,1562300,3051500,4638500,111384000,,4883700,5217600,64968800,4846064,,5185400,11368500,4844300,40880950,5338700,3474000,23545400,2928600,8572161,3386300,1962900,103442400,6992300,6541400,4293283,,7635700,,2651700,,4012600,4827086,,,,8.22,41.71,78.91,53.01,73.11,14.63,14.08,121.94,38.91,26.82,49.1,41.33,11.92,92.84,13.27,39.28,31.36,,21.58,52.05,20.45,24.26,51.83,27.69,25.47,50.09,10.78,,19.66,19.52,19.82,16.22,58.96,49.34,,8.23,42.25,79.83,53.22,74.18,14.95,14.38,122.13,39.1,26.99,49.3,41.63,12.07,93.24,13.38,39.39,31.49,,21.67,52.38,20.59,24.41,51.92,27.94,25.82,50.42,10.82,,19.7,19.56,20.13,16.23,59.89,49.74,,8.09,40.61,78.85,51.89,73.0,14.58,13.99,120.95,38.44,26.57,48.97,41.3,11.9,92.63,13.16,39.07,31.0,,21.53,51.6,20.27,23.93,51.4,27.66,25.4,49.89,10.67,,19.57,19.38,19.79,15.99,58.79,49.25,,8.14,40.73,79.33,52.05,73.64,14.9,14.37,121.6,38.64,26.58,48.98,41.35,11.94,92.73,13.19,39.25,31.08,,21.59,51.69,20.39,23.99,51.6,27.75,25.76,50.16,10.69,,19.65,19.46,19.85,16.06,59.39,49.73,,72322800,17431100,1436900,3090000,8673415,18186200,242806701,3173700,9442600,10098700,1147077,2768182,35568245,3778152,62605700,10557700,21058400,,12470200,2005200,9479900,14002000,4274100,4009600,8251188,2695066,8616100,,9685930,6683100,73651100,12783200,3602254,1845800,,,,,,,,,27.66,64.42,42.61,10.83,40.53,33.09,36.1,4.76,,,64.91,,20.4,8.12,33.77,29.59,23.58,35.95,45.68,16.71,,18.23,,21.45,11.82,13.01,14.5,48.74,13.7627,,28.05,65.33,42.68,10.89,40.92,33.31,36.83,4.85,,,65.83,,20.51,8.2,34.01,29.83,23.85,36.09,46.13,16.81,,18.38,,21.63,11.92,13.12,14.67,49.03,13.9023,,27.65,63.7,42.18,10.79,40.49,32.64,35.98,4.76,,,64.58,,20.4,8.1,33.17,29.3,22.51,35.7,45.63,16.67,,18.18,,21.19,11.79,12.99,14.48,48.25,13.6611,,27.96,64.14,42.23,10.85,40.76,32.69,36.4,4.8,,,64.72,,20.41,8.11,33.17,29.34,22.57,35.76,45.85,16.7,,18.35,,21.3,11.85,13.0,14.61,48.31,13.7119,,30286100,4637803,5762300,33540810,9105800,4984900,13467000,9807500,,,7527900,,2937000,38599102,6706200,6374456,29932700,4950900,2842400,9166200,,13087400,,23086800,6896467,26605200,3715100,17122600,4277382
2011-04-06,,,,,,39.04,10.15,17.88,20.58,22.93,37.06,9.14,,37.79,59.22,10.74,22.01,,21.44,16.77,81.99,34.26,76.74,28.86,9.03,41.3,37.22,54.16,21.16,11.8,24.76,60.52,37.36,,36.61,,59.22,,18.18,16.66,39.41,10.32,17.9,20.61,23.06,37.42,9.41,,37.9,59.39,10.78,22.34,,21.59,16.83,82.35,34.71,78.33,28.91,9.18,41.38,37.44,54.84,21.22,11.87,25.03,61.24,37.85,,37.01,,60.0,,18.31,16.76,38.98,10.12,17.65,20.46,22.91,37.03,9.06,,37.17,58.48,10.59,21.91,,21.32,16.58,81.62,33.37,76.65,28.62,8.98,40.81,37.16,53.99,20.84,11.35,24.43,60.4,37.04,,36.43,,58.56,,18.08,16.57,39.23,10.24,17.65,20.49,22.97,37.22,9.31,,37.23,58.91,10.64,22.03,,21.55,16.61,82.2,33.66,78.02,28.67,9.17,41.06,37.4,54.39,20.91,11.38,24.51,61.17,37.67,,37.0,,59.57,,18.08,16.6,11023179,402539200,16846394,2505000,3192900,4576400,108614000,,8119100,4803600,136151600,9121419,,6949900,15439700,5397200,64009410,5715400,5786800,29766800,2507200,9523734,1980700,2265900,176814200,18224200,6893000,3906217,,7826300,,2852100,,3475800,3988830,,,,8.18,41.45,79.25,53.45,73.9,14.59,14.2,124.23,37.88,26.75,49.3,41.19,12.18,92.86,13.43,39.19,32.07,,21.63,52.29,20.36,24.51,51.91,27.99,25.76,50.32,10.85,,19.77,19.94,20.11,16.37,57.56,49.26,,8.31,42.9,79.88,53.55,74.15,14.78,14.23,124.31,39.26,26.95,49.49,41.63,12.23,93.27,13.43,39.35,32.13,,21.69,52.46,20.59,24.52,52.04,28.22,25.82,50.47,10.87,,19.83,20.02,20.23,16.44,59.75,49.63,,8.12,41.36,78.59,52.99,73.25,14.59,14.05,121.9,37.53,26.54,49.14,41.0,11.93,92.73,13.27,39.15,31.39,,21.49,51.88,20.25,24.18,51.73,27.8,25.43,50.0,10.79,,19.66,19.47,19.88,16.28,57.12,48.8,,8.28,42.63,79.73,53.41,73.97,14.72,14.15,122.69,39.13,26.89,49.22,41.49,11.95,93.03,13.37,39.22,31.51,,21.6,52.05,20.49,24.36,51.95,27.93,25.57,50.39,10.83,,19.73,19.61,19.97,16.37,59.34,49.55,,62315800,18797700,1620200,2022400,10616998,17174200,107132058,4198700,11713300,10077900,1244735,3682098,43334699,3948441,56267400,10011200,31203300,,14099800,1779800,8510900,9952000,5657400,5884500,7896187,2988086,8633800,,13667911,11984500,65581400,15684000,4312457,1588700,,,,,,,,,27.38,63.36,42.72,10.75,40.59,33.22,36.76,4.92,,,64.26,,20.62,8.21,33.91,29.84,23.7,35.84,45.88,16.96,,18.21,,21.72,11.73,13.07,14.2,48.6,13.7753,,27.89,64.88,42.81,10.87,40.71,33.35,37.0,4.94,,,65.63,,20.64,8.23,34.02,29.99,23.73,36.08,45.96,17.0,,18.27,,21.8,11.93,13.13,14.57,49.0,13.9531,,27.31,63.18,42.57,10.73,40.45,33.06,36.38,4.78,,,63.53,,20.42,8.15,33.78,29.59,23.34,35.74,45.56,16.7,,18.13,,21.37,11.6,12.99,14.1,48.47,13.6484,,27.89,64.88,42.57,10.85,40.67,33.19,36.46,4.78,,,65.43,,20.44,8.17,33.97,29.59,23.65,36.03,45.77,16.8,,18.25,,21.53,11.9,12.99,14.55,48.91,13.7627,,24782200,3288098,3815300,47601591,8249600,4979000,13380900,15023300,,,7262400,,3130600,33295025,5367400,7158485,11919300,5158600,2703900,12693200,,13404000,,34716200,5344578,25095300,5140200,13339700,2928715
