Date,"('Close', 'AAPL')","('Close', 'ABBV')","('Close', 'ABT')","('Close', 'ACN')","('Close', 'ADBE')","('Close', 'AIG')","('Close', 'AMD')","('Close', 'AMGN')","('Close', 'AMT')","('Close', 'AMZN')","('Close', 'AVGO')","('Close', 'AXP')","('Close', 'BA')","('Close', 'BAC')","('Close', 'BK')","('Close', 'BKNG')","('Close', 'BLK')","('Close', 'BMY')","('Close', 'BRK-B')","('Close', 'C')","('Close', 'CAT')","('Close', 'CHTR')","('Close', 'CL')","('Close', 'CMCSA')","('Close', 'COF')","('Close', 'COP')","('Close', 'COST')","('Close', 'CRM')","('Close', 'CSCO')","('Close', 'CVS')","('Close', 'CVX')","('Close', 'DE')","('Close', 'DHR')","('Close', 'DIS')","('Close', 'DOW')","('High', 'AAPL')","('High', 'ABBV')","('High', 'ABT')","('High', 'ACN')","('High', 'ADBE')","('High', 'AIG')","('High', 'AMD')","('High', 'AMGN')","('High', 'AMT')","('High', 'AMZN')","('High', 'AVGO')","('High', 'AXP')","('High', 'BA')","('High', 'BAC')","('High', 'BK')","('High', 'BKNG')","('High', 'BLK')","('High', 'BMY')","('High', 'BRK-B')","('High', 'C')","('High', 'CAT')","('High', 'CHTR')","('High', 'CL')","('High', 'CMCSA')","('High', 'COF')","('High', 'COP')","('High', 'COST')","('High', 'CRM')","('High', 'CSCO')","('High', 'CVS')","('High', 'CVX')","('High', 'DE')","('High', 'DHR')","('High', 'DIS')","('High', 'DOW')","('Low', 'AAPL')","('Low', 'ABBV')","('Low', 'ABT')","('Low', 'ACN')","('Low', 'ADBE')","('Low', 'AIG')","('Low', 'AMD')","('Low', 'AMGN')","('Low', 'AMT')","('Low', 'AMZN')","('Low', 'AVGO')","('Low', 'AXP')","('Low', 'BA')","('Low', 'BAC')","('Low', 'BK')","('Low', 'BKNG')","('Low', 'BLK')","('Low', 'BMY')","('Low', 'BRK-B')","('Low', 'C')","('Low', 'CAT')","('Low', 'CHTR')","('Low', 'CL')","('Low', 'CMCSA')","('Low', 'COF')","('Low', 'COP')","('Low', 'COST')","('Low', 'CRM')","('Low', 'CSCO')","('Low', 'CVS')","('Low', 'CVX')","('Low', 'DE')","('Low', 'DHR')","('Low', 'DIS')","('Low', 'DOW')","('Open', 'AAPL')","('Open', 'ABBV')","('Open', 'ABT')","('Open', 'ACN')","('Open', 'ADBE')","('Open', 'AIG')","('Open', 'AMD')","('Open', 'AMGN')","('Open', 'AMT')","('Open', 'AMZN')","('Open', 'AVGO')","('Open', 'AXP')","('Open', 'BA')","('Open', 'BAC')","('Open', 'BK')","('Open', 'BKNG')","('Open', 'BLK')","('Open', 'BMY')","('Open', 'BRK-B')","('Open', 'C')","('Open', 'CAT')","('Open', 'CHTR')","('Open', 'CL')","('Open', 'CMCSA')","('Open', 'COF')","('Open', 'COP')","('Open', 'COST')","('Open', 'CRM')","('Open', 'CSCO')","('Open', 'CVS')","('Open', 'CVX')","('Open', 'DE')","('Open', 'DHR')","('Open', 'DIS')","('Open', 'DOW')","('Volume', 'AAPL')","('Volume', 'ABBV')","('Volume', 'ABT')","('Volume', 'ACN')","('Volume', 'ADBE')","('Volume', 'AIG')","('Volume', 'AMD')","('Volume', 'AMGN')","('Volume', 'AMT')","('Volume', 'AMZN')","('Volume', 'AVGO')","('Volume', 'AXP')","('Volume', 'BA')","('Volume', 'BAC')","('Volume', 'BK')","('Volume', 'BKNG')","('Volume', 'BLK')","('Volume', 'BMY')","('Volume', 'BRK-B')","('Volume', 'C')","('Volume', 'CAT')","('Volume', 'CHTR')","('Volume', 'CL')","('Volume', 'CMCSA')","('Volume', 'COF')","('Volume', 'COP')","('Volume', 'COST')","('Volume', 'CRM')","('Volume', 'CSCO')","('Volume', 'CVS')","('Volume', 'CVX')","('Volume', 'DE')","('Volume', 'DHR')","('Volume', 'DIS')","('Volume', 'DOW')","('Close', 'DUK')","('Close', 'EMR')","('Close', 'EXC')","('Close', 'F')","('Close', 'FDX')","('Close', 'GD')","('Close', 'GE')","('Close', 'GILD')","('Close', 'GM')","('Close', 'GOOG')","('Close', 'GOOGL')","('Close', 'GS')","('Close', 'HD')","('Close', 'HON')","('Close', 'IBM')","('Close', 'INTC')","('Close', 'JNJ')","('Close', 'JPM')","('Close', 'KHC')","('Close', 'KO')","('Close', 'LIN')","('Close', 'LLY')","('Close', 'LMT')","('Close', 'LOW')","('Close', 'MA')","('Close', 'MCD')","('Close', 'MDLZ')","('Close', 'MDT')","('Close', 'MET')","('Close', 'META')","('Close', 'MMM')","('Close', 'MO')","('Close', 'MRK')","('Close', 'MS')","('Close', 'MSFT')","('High', 'DUK')","('High', 'EMR')","('High', 'EXC')","('High', 'F')","('High', 'FDX')","('High', 'GD')","('High', 'GE')","('High', 'GILD')","('High', 'GM')","('High', 'GOOG')","('High', 'GOOGL')","('High', 'GS')","('High', 'HD')","('High', 'HON')","('High', 'IBM')","('High', 'INTC')","('High', 'JNJ')","('High', 'JPM')","('High', 'KHC')","('High', 'KO')","('High', 'LIN')","('High', 'LLY')","('High', 'LMT')","('High', 'LOW')","('High', 'MA')","('High', 'MCD')","('High', 'MDLZ')","('High', 'MDT')","('High', 'MET')","('High', 'META')","('High', 'MMM')","('High', 'MO')","('High', 'MRK')","('High', 'MS')","('High', 'MSFT')","('Low', 'DUK')","('Low', 'EMR')","('Low', 'EXC')","('Low', 'F')","('Low', 'FDX')","('Low', 'GD')","('Low', 'GE')","('Low', 'GILD')","('Low', 'GM')","('Low', 'GOOG')","('Low', 'GOOGL')","('Low', 'GS')","('Low', 'HD')","('Low', 'HON')","('Low', 'IBM')","('Low', 'INTC')","('Low', 'JNJ')","('Low', 'JPM')","('Low', 'KHC')","('Low', 'KO')","('Low', 'LIN')","('Low', 'LLY')","('Low', 'LMT')","('Low', 'LOW')","('Low', 'MA')","('Low', 'MCD')","('Low', 'MDLZ')","('Low', 'MDT')","('Low', 'MET')","('Low', 'META')","('Low', 'MMM')","('Low', 'MO')","('Low', 'MRK')","('Low', 'MS')","('Low', 'MSFT')","('Open', 'DUK')","('Open', 'EMR')","('Open', 'EXC')","('Open', 'F')","('Open', 'FDX')","('Open', 'GD')","('Open', 'GE')","('Open', 'GILD')","('Open', 'GM')","('Open', 'GOOG')","('Open', 'GOOGL')","('Open', 'GS')","('Open', 'HD')","('Open', 'HON')","('Open', 'IBM')","('Open', 'INTC')","('Open', 'JNJ')","('Open', 'JPM')","('Open', 'KHC')","('Open', 'KO')","('Open', 'LIN')","('Open', 'LLY')","('Open', 'LMT')","('Open', 'LOW')","('Open', 'MA')","('Open', 'MCD')","('Open', 'MDLZ')","('Open', 'MDT')","('Open', 'MET')","('Open', 'META')","('Open', 'MMM')","('Open', 'MO')","('Open', 'MRK')","('Open', 'MS')","('Open', 'MSFT')","('Volume', 'DUK')","('Volume', 'EMR')","('Volume', 'EXC')","('Volume', 'F')","('Volume', 'FDX')","('Volume', 'GD')","('Volume', 'GE')","('Volume', 'GILD')","('Volume', 'GM')","('Volume', 'GOOG')","('Volume', 'GOOGL')","('Volume', 'GS')","('Volume', 'HD')","('Volume', 'HON')","('Volume', 'IBM')","('Volume', 'INTC')","('Volume', 'JNJ')","('Volume', 'JPM')","('Volume', 'KHC')","('Volume', 'KO')","('Volume', 'LIN')","('Volume', 'LLY')","('Volume', 'LMT')","('Volume', 'LOW')","('Volume', 'MA')","('Volume', 'MCD')","('Volume', 'MDLZ')","('Volume', 'MDT')","('Volume', 'MET')","('Volume', 'META')","('Volume', 'MMM')","('Volume', 'MO')","('Volume', 'MRK')","('Volume', 'MS')","('Volume', 'MSFT')","('Close', 'NEE')","('Close', 'NFLX')","('Close', 'NKE')","('Close', 'NVDA')","('Close', 'ORCL')","('Close', 'PEP')","('Close', 'PFE')","('Close', 'PG')","('Close', 'PM')","('Close', 'PYPL')","('Close', 'QCOM')","('Close', 'RTX')","('Close', 'SBUX')","('Close', 'SCHW')","('Close', 'SO')","('Close', 'SPG')","('Close', 'T')","('Close', 'TGT')","('Close', 'TMO')","('Close', 'TMUS')","('Close', 'TSLA')","('Close', 'TXN')","('Close', 'UNH')","('Close', 'UNP')","('Close', 'UPS')","('Close', 'USB')","('Close', 'V')","('Close', 'VZ')","('Close', 'WFC')","('Close', 'WMT')","('Close', 'XOM')","('High', 'NEE')","('High', 'NFLX')","('High', 'NKE')","('High', 'NVDA')","('High', 'ORCL')","('High', 'PEP')","('High', 'PFE')","('High', 'PG')","('High', 'PM')","('High', 'PYPL')","('High', 'QCOM')","('High', 'RTX')","('High', 'SBUX')","('High', 'SCHW')","('High', 'SO')","('High', 'SPG')","('High', 'T')","('High', 'TGT')","('High', 'TMO')","('High', 'TMUS')","('High', 'TSLA')","('High', 'TXN')","('High', 'UNH')","('High', 'UNP')","('High', 'UPS')","('High', 'USB')","('High', 'V')","('High', 'VZ')","('High', 'WFC')","('High', 'WMT')","('High', 'XOM')","('Low', 'NEE')","('Low', 'NFLX')","('Low', 'NKE')","('Low', 'NVDA')","('Low', 'ORCL')","('Low', 'PEP')","('Low', 'PFE')","('Low', 'PG')","('Low', 'PM')","('Low', 'PYPL')","('Low', 'QCOM')","('Low', 'RTX')","('Low', 'SBUX')","('Low', 'SCHW')","('Low', 'SO')","('Low', 'SPG')","('Low', 'T')","('Low', 'TGT')","('Low', 'TMO')","('Low', 'TMUS')","('Low', 'TSLA')","('Low', 'TXN')","('Low', 'UNH')","('Low', 'UNP')","('Low', 'UPS')","('Low', 'USB')","('Low', 'V')","('Low', 'VZ')","('Low', 'WFC')","('Low', 'WMT')","('Low', 'XOM')","('Open', 'NEE')","('Open', 'NFLX')","('Open', 'NKE')","('Open', 'NVDA')","('Open', 'ORCL')","('Open', 'PEP')","('Open', 'PFE')","('Open', 'PG')","('Open', 'PM')","('Open', 'PYPL')","('Open', 'QCOM')","('Open', 'RTX')","('Open', 'SBUX')","('Open', 'SCHW')","('Open', 'SO')","('Open', 'SPG')","('Open', 'T')","('Open', 'TGT')","('Open', 'TMO')","('Open', 'TMUS')","('Open', 'TSLA')","('Open', 'TXN')","('Open', 'UNH')","('Open', 'UNP')","('Open', 'UPS')","('Open', 'USB')","('Open', 'V')","('Open', 'VZ')","('Open', 'WFC')","('Open', 'WMT')","('Open', 'XOM')","('Volume', 'NEE')","('Volume', 'NFLX')","('Volume', 'NKE')","('Volume', 'NVDA')","('Volume', 'ORCL')","('Volume', 'PEP')","('Volume', 'PFE')","('Volume', 'PG')","('Volume', 'PM')","('Volume', 'PYPL')","('Volume', 'QCOM')","('Volume', 'RTX')","('Volume', 'SBUX')","('Volume', 'SCHW')","('Volume', 'SO')","('Volume', 'SPG')","('Volume', 'T')","('Volume', 'TGT')","('Volume', 'TMO')","('Volume', 'TMUS')","('Volume', 'TSLA')","('Volume', 'TXN')","('Volume', 'UNH')","('Volume', 'UNP')","('Volume', 'UPS')","('Volume', 'USB')","('Volume', 'V')","('Volume', 'VZ')","('Volume', 'WFC')","('Volume', 'WMT')","('Volume', 'XOM')"
2024-01-02,184.08,148.97,105.7,336.63,580.07,66.33,138.58,281.56,206.46,149.93,106.34,184.1,251.76,32.48,50.04,3431.08,769.66,47.84,362.46,50.05,283.8,391.51,77.11,41.12,128.82,111.59,644.42,253.46,47.69,74.42,138.49,390.98,232.64,89.51,49.52,186.86,149.27,106.8,339.9,590.44,66.37,144.4,284.65,206.73,152.38,107.97,184.52,258.59,32.64,50.23,3481.78,777.2,48.47,362.57,50.16,287.61,393.5,77.12,41.47,129.03,112.74,651.51,257.85,48.02,74.94,140.34,396.51,233.1,90.27,49.83,182.35,144.27,105.42,335.04,576.76,64.9,137.43,271.99,202.31,148.39,105.53,181.91,250.87,31.87,49.62,3415.46,764.98,46.61,355.94,48.31,282.49,385.06,75.84,40.74,126.65,110.89,643.29,251.13,47.44,72.63,138.26,388.14,226.78,88.55,48.85,185.58,144.39,105.42,337.86,589.51,64.9,144.28,271.99,202.31,151.54,107.0,182.32,257.28,31.99,49.68,3469.96,773.37,46.65,356.32,48.41,284.5,386.84,76.07,41.02,127.35,111.19,649.31,257.83,47.67,72.63,138.96,389.23,227.76,88.91,48.99,82488700,8059900,5058600,2319500,2840200,3897700,64902000,3374900,1566300,47339400,28831000,2236600,5815200,36668600,2778600,333400,660000,17757500,4737000,24784900,2433100,948100,6099500,16514500,2176600,4688400,2657700,4741400,20242900,8780100,8879700,1414600,2764000,10587600,3533500,91.48,92.93,34.08,10.7,242.69,248.38,99.41,78.31,35.38,138.61,137.22,373.38,330.76,201.46,152.78,47.17,151.41,164.58,34.86,56.78,400.74,584.86,435.03,210.35,417.07,285.1,70.33,78.82,63.93,344.17,87.62,36.38,107.15,88.67,366.11,91.92,93.94,34.26,10.9,243.36,250.82,101.14,78.8,35.95,139.66,138.49,374.18,332.89,203.01,154.47,48.73,152.99,164.67,35.04,56.84,402.84,585.38,440.69,214.15,419.43,285.33,70.44,79.72,64.25,351.0,88.15,36.45,107.22,88.9,371.07,89.91,92.45,33.25,10.51,240.76,247.43,98.85,76.08,34.79,136.8,135.55,367.5,328.98,200.8,151.79,46.82,148.4,161.55,33.82,55.69,397.92,571.87,433.3,210.17,414.76,283.19,68.93,77.99,62.77,337.93,86.39,35.3,103.28,87.13,362.06,90.27,93.55,33.4,10.6,241.99,249.4,100.24,76.12,34.98,138.65,137.6,368.28,329.93,201.32,154.04,48.55,148.53,161.72,33.86,55.81,400.93,573.22,433.3,211.89,419.24,283.19,68.93,78.12,62.83,349.17,86.52,35.32,103.28,87.5,369.06,3352200,2159900,7584600,47494800,2488000,992500,5189425,7417500,17501300,20071900,23711200,2263100,2833600,3132700,3825000,45905700,9622100,9977400,11647900,16322600,1571900,3226700,1206500,3277800,2463700,4458400,6321800,5425800,3913800,19042200,3321053,12615200,11920100,6132200,25258600,58.41,468.5,103.0,48.14,101.79,162.68,26.59,142.38,88.69,61.46,135.19,82.06,89.57,67.46,66.67,131.08,15.55,134.78,541.17,157.88,248.42,160.82,521.75,233.97,143.8,40.58,255.6,34.1,47.28,52.08,96.31,58.96,484.65,104.26,49.27,102.4,162.76,27.08,143.02,88.99,62.16,137.09,82.83,91.75,67.55,66.77,132.0,15.66,135.82,543.11,158.95,251.25,161.46,522.06,236.43,145.78,40.69,256.8,34.18,47.7,52.16,97.01,57.09,461.86,102.91,47.57,100.21,159.18,25.78,140.05,86.93,60.43,133.8,80.85,89.52,65.95,65.49,129.22,15.17,133.35,524.48,156.34,244.41,159.06,509.49,233.32,141.94,39.64,254.41,33.05,46.8,51.39,94.89,57.44,483.19,104.03,49.22,102.24,159.49,25.83,140.1,87.08,61.22,137.08,80.94,91.27,66.51,65.56,130.12,15.18,133.93,526.66,156.34,250.08,160.43,509.65,235.46,142.53,39.85,256.33,33.09,47.02,51.41,94.96,10064300,5049400,9326600,411254000,9597500,5743100,57948700,7238400,5038500,15248400,8495800,10455600,8859700,10111200,3955100,1162900,47624300,3601500,2310800,5049700,104654200,5652500,3415700,2622200,4363800,9050500,5471000,23810900,14916000,23539800,23483000
2024-01-03,182.7,149.57,105.38,327.89,571.79,66.11,135.32,284.69,202.57,148.47,103.71,182.15,243.91,32.12,49.49,3360.8,754.13,47.43,366.75,50.62,275.65,386.67,76.32,40.79,127.46,113.81,638.52,249.22,48.06,74.45,141.13,383.61,228.7,90.44,48.89,184.32,150.77,106.08,333.57,577.3,66.84,137.43,287.11,206.63,151.05,105.32,183.3,250.13,32.35,50.16,3431.2,762.07,47.97,367.85,51.31,280.14,392.82,77.67,41.32,128.36,114.05,649.18,251.51,48.22,75.21,141.92,387.75,233.38,90.87,49.29,181.89,148.99,105.16,327.51,570.19,66.04,133.74,281.24,202.49,148.33,103.39,181.44,243.0,31.85,49.48,3356.62,752.38,46.67,361.07,49.29,274.7,384.93,76.25,40.7,125.79,111.42,636.95,249.15,47.52,74.34,137.75,383.52,227.79,88.81,48.28,182.67,149.69,105.98,332.37,574.58,66.36,135.71,284.08,205.21,149.2,104.85,182.51,248.32,32.24,50.1,3413.29,762.07,47.79,362.08,50.25,279.62,391.66,77.34,41.13,127.55,111.93,644.98,250.86,47.74,74.93,138.4,386.79,233.2,89.04,49.09,58414500,5301400,4239600,3060900,2478000,3970300,61988600,2771500,1533500,49425500,34735000,2720500,7219900,45988700,3172900,327400,638700,15662600,4321800,30897600,3043400,771800,4959600,15442700,2505100,4881900,2612600,5097100,20303900,6836200,10255300,1397600,2425000,11929800,4120000,92.39,91.77,33.81,10.31,238.27,246.4,97.92,78.54,34.62,139.41,137.97,367.12,324.23,197.15,151.45,46.43,152.36,163.87,34.82,56.91,399.89,610.05,437.9,204.21,413.98,282.56,69.8,79.16,63.71,342.36,85.86,36.23,108.59,86.79,365.84,92.49,92.46,34.26,10.59,240.8,251.06,98.83,79.22,34.96,140.13,138.67,370.59,328.48,200.9,153.0,47.18,152.8,164.54,35.08,57.14,401.01,612.16,442.65,208.67,416.52,286.01,70.89,79.71,64.18,345.82,87.19,36.58,109.66,88.01,368.46,91.19,91.35,33.54,10.25,236.49,246.36,97.59,78.06,34.06,137.49,136.14,362.28,322.62,196.89,151.43,46.18,151.25,162.95,34.75,56.72,396.54,591.38,436.65,204.08,412.73,282.42,69.72,78.15,63.17,341.08,85.07,36.15,108.02,86.19,363.78,91.59,92.27,34.13,10.58,240.8,249.29,98.75,78.7,34.85,137.66,136.31,369.13,328.27,200.9,152.3,46.48,152.04,164.37,34.98,56.88,397.14,592.57,437.58,208.16,416.39,285.06,70.83,78.91,63.51,342.87,87.01,36.45,108.12,88.01,364.27,3687400,2199000,6784000,70120100,2949900,1378600,4531850,7329600,20308800,18974300,24212100,2265300,3309600,3814000,4086100,35858400,8232000,9852300,8913500,14830600,1536300,5130300,1174300,3285400,3093700,3114800,5610000,6182600,3471000,15451100,3547575,9807100,10721900,7487900,23083500,58.81,470.26,100.58,47.55,100.23,162.72,26.59,141.52,88.56,58.63,132.66,82.44,89.15,65.46,67.97,128.39,15.53,130.61,525.92,158.05,238.45,158.42,524.35,232.31,143.07,39.51,254.72,34.35,46.66,52.08,97.12,58.93,475.05,103.9,48.16,101.13,164.84,26.86,142.82,88.81,60.75,133.9,83.68,90.12,66.0,68.03,130.14,15.66,134.66,540.69,160.41,245.68,160.1,528.95,234.48,144.66,40.12,255.59,34.84,47.05,52.41,97.5,57.36,465.77,100.54,47.3,99.52,162.48,26.3,140.89,87.93,58.35,132.07,82.19,88.99,64.73,66.8,127.72,15.52,130.29,525.08,157.84,236.32,157.92,521.88,231.61,141.83,39.38,253.62,34.32,46.32,51.96,95.66,57.97,467.32,102.2,47.46,101.05,164.65,26.83,142.0,88.58,60.7,133.9,82.31,89.85,65.46,66.81,129.75,15.61,134.09,539.84,158.95,244.98,159.61,525.33,233.36,142.82,40.09,255.28,34.67,47.05,52.23,96.23,10306300,3443700,10573700,320896000,9455600,5588200,43426500,7697500,4145200,21245800,8133300,9957500,7161700,10661900,6290500,1248500,33612400,4662100,2170300,4608600,121082600,5874900,2891400,1748200,3257200,7133200,4148300,26263900,21653600,18756000,23490800
2024-01-04,180.38,150.5,106.79,327.09,567.05,66.13,136.01,287.03,203.3,144.57,102.78,183.55,244.94,32.38,49.69,3371.32,755.86,47.74,363.68,50.74,277.39,375.75,76.75,40.14,126.54,110.53,642.15,248.62,47.65,74.11,139.58,382.67,230.49,89.37,48.5,181.55,151.28,106.83,329.72,572.91,67.22,137.7,288.85,205.38,147.38,104.78,184.95,248.28,32.87,50.2,3399.64,762.15,47.87,369.37,51.67,279.45,386.04,76.99,40.82,128.06,115.05,643.68,250.01,48.06,74.49,143.0,388.68,231.12,90.73,49.21,179.36,148.61,105.37,326.54,566.66,66.08,134.0,282.7,200.67,144.05,102.62,182.19,244.18,32.13,49.56,3335.99,752.76,47.21,363.41,50.64,275.16,372.47,76.2,40.01,126.05,110.34,634.38,247.24,47.56,72.41,139.52,382.39,227.9,88.81,48.37,180.62,149.43,105.53,327.89,570.99,66.37,134.3,285.45,201.58,145.59,103.65,182.44,244.58,32.16,49.66,3351.66,753.27,47.62,367.41,50.88,275.76,385.58,76.32,40.75,126.99,114.45,635.94,249.21,47.99,73.87,142.36,384.74,228.23,90.73,48.86,71983600,8332200,5296100,2750600,2092100,4146100,58610300,3357900,2033000,56039800,25658000,2777500,5170700,39834600,3868300,176600,580200,16930500,4142800,23714300,2995400,1296300,4441900,19595600,2605600,5891500,2171100,4489800,18134100,22085600,8220300,1332100,2719400,12087400,4579500,92.12,92.17,33.66,10.28,236.0,246.05,98.39,79.48,34.83,137.1,135.46,368.23,324.54,197.51,152.17,46.25,152.04,164.95,34.55,56.72,399.77,606.89,436.7,203.2,414.97,280.02,69.8,79.86,64.07,344.99,86.16,36.33,110.71,87.02,363.21,92.92,93.0,33.94,10.4,238.36,248.76,99.27,79.92,35.32,139.68,138.21,372.21,328.69,198.78,153.07,46.54,153.31,166.82,34.89,57.2,402.76,628.52,442.5,205.23,418.61,285.32,70.35,80.13,64.88,346.02,87.09,36.8,111.32,87.95,368.31,92.0,91.78,33.61,10.24,235.8,245.88,98.0,78.5,34.63,137.07,135.42,367.27,324.49,196.67,151.52,44.64,151.84,164.12,34.47,56.63,398.78,605.67,436.61,203.08,413.5,279.23,69.57,78.95,63.73,341.3,85.8,36.29,109.62,86.55,362.45,92.59,92.09,33.72,10.35,237.89,248.52,98.11,78.83,35.0,138.9,137.47,368.81,325.83,196.75,151.57,45.12,152.94,164.21,34.72,57.0,398.84,617.51,440.94,203.86,413.72,283.45,69.62,79.11,63.73,342.39,86.09,36.3,109.68,87.02,365.91,2423700,2221200,5443600,54920300,2911800,1096800,4364199,5881000,20138000,18253300,27137700,1618300,3652400,2542000,3212000,47797800,6766600,11972500,7755400,12912900,1517800,6272500,1087700,2487000,2042600,4615400,5218700,5622000,3234400,12099900,3319976,8894600,11492200,8735600,20901500,58.63,474.67,98.89,47.97,100.35,161.33,26.01,142.29,88.79,58.45,131.28,82.25,89.46,65.3,67.48,128.54,15.46,132.1,534.41,158.26,237.93,156.27,527.63,231.69,142.57,39.94,256.33,34.53,47.24,51.58,96.28,59.54,480.74,100.17,48.48,101.11,163.27,26.78,142.89,89.86,59.06,132.4,83.38,90.44,66.32,68.26,129.6,15.59,132.74,536.88,159.5,242.7,157.45,531.09,234.59,143.78,40.3,257.74,34.95,47.79,52.16,98.39,58.56,466.53,98.89,47.48,100.17,160.49,25.96,141.45,88.69,57.44,130.09,82.18,88.93,64.85,67.35,127.82,15.46,129.7,524.43,158.15,237.73,154.3,525.29,231.57,142.04,39.57,254.74,34.52,46.75,51.49,96.02,58.98,472.98,99.05,47.74,100.53,161.46,26.64,141.72,88.9,58.02,130.58,82.81,89.03,65.15,68.04,128.34,15.56,130.79,524.43,158.8,239.25,154.4,527.22,231.86,142.62,39.69,254.81,34.8,46.8,52.05,97.93,10568100,3636500,10420600,306535000,6822300,6283200,45558200,7067400,5179400,16680400,6770300,6656500,7118600,6755000,3442500,1162300,35703700,3903000,1831300,4068700,102629300,6445700,2994400,2305400,3173400,7192600,3843000,24214600,15917500,19282500,19395200
2024-01-05,179.66,151.14,106.61,326.63,564.6,66.5,138.58,286.87,202.18,145.24,102.8,185.43,249.0,32.99,50.05,3359.69,752.86,47.91,365.59,51.27,280.14,372.2,76.41,40.53,129.12,110.58,649.73,248.51,47.66,74.95,139.34,386.15,228.18,89.7,49.06,181.23,151.97,106.85,329.67,569.52,66.71,141.01,287.37,204.04,146.59,103.41,185.87,250.19,33.24,50.41,3400.46,758.56,48.22,366.3,51.59,282.15,380.71,76.92,40.79,130.91,111.76,653.34,251.27,47.93,75.64,140.85,387.39,230.91,90.12,49.25,178.66,149.71,105.87,325.58,563.34,66.08,136.44,283.81,201.01,144.53,102.04,182.94,245.04,32.3,49.55,3346.0,751.54,47.38,364.19,50.85,276.78,372.04,75.97,40.24,125.79,110.08,646.0,247.57,47.45,74.15,138.81,378.45,226.94,89.17,48.31,180.46,150.38,106.53,327.97,563.5,66.28,136.78,286.12,201.64,144.69,103.03,183.23,245.04,32.38,49.55,3371.14,752.84,47.62,364.83,50.99,277.54,375.04,76.84,40.29,126.21,111.5,649.9,248.6,47.75,74.21,140.8,380.76,228.77,89.22,48.35,62379700,5607600,4127700,1510800,1923200,4870500,69657700,1874400,1884000,45153100,22475000,2243300,3849700,49242400,2778800,321800,471000,12272200,2965200,17782200,2684800,998300,2825100,12648500,3511500,3984600,2233500,3676000,13989300,21756100,7455400,1100300,2236700,9092100,3796400,92.16,92.53,33.93,10.43,237.47,243.86,99.68,78.38,35.33,136.46,134.8,371.59,328.71,196.18,150.56,46.27,152.51,165.78,34.7,56.64,400.29,610.89,435.4,204.45,414.63,277.38,69.62,80.47,65.42,349.79,86.5,36.31,110.91,88.05,363.03,92.36,92.65,34.11,10.6,239.41,246.84,99.72,79.52,35.93,137.87,136.22,374.5,329.56,197.19,151.88,47.2,152.71,166.85,34.86,56.9,401.63,612.26,438.84,206.2,417.93,278.66,69.95,80.88,65.44,351.33,87.21,36.45,111.13,88.7,367.28,91.26,91.84,33.4,10.24,235.25,243.39,98.44,78.32,34.79,135.92,134.22,366.43,323.8,194.96,150.1,46.02,150.94,165.01,34.42,56.09,397.48,602.63,432.32,202.43,412.22,275.66,69.15,79.47,63.93,344.14,85.67,36.15,110.36,86.93,361.79,92.12,92.11,33.55,10.25,235.76,246.45,98.58,79.31,34.85,137.41,135.81,367.24,323.85,197.01,151.27,46.41,151.91,165.01,34.53,56.76,400.22,606.39,438.77,202.63,415.68,277.59,69.59,79.65,64.06,344.86,86.01,36.38,110.8,87.07,364.23,2192100,1638300,4980000,44443800,2268200,959600,4190157,7369000,15019200,15439500,22513900,2913900,2664300,2682600,4199400,34344000,5602500,10066000,5629900,10412800,1400100,2404000,705300,2577900,2415900,3407300,3733200,5107600,4089900,13920700,1991579,6126500,6861500,6027800,21004600,58.89,474.06,98.68,49.07,100.49,158.95,26.35,141.12,88.45,60.12,131.82,82.22,88.92,65.63,67.38,128.9,15.75,132.57,528.32,159.31,237.49,156.87,519.85,230.59,144.14,40.49,256.41,35.26,47.85,51.23,96.57,59.35,479.55,100.23,49.52,101.46,161.42,26.37,142.5,89.13,60.37,133.11,82.58,89.48,66.42,67.61,130.09,15.79,133.7,537.81,159.39,240.12,157.94,529.16,232.59,144.81,40.97,258.16,35.41,48.38,51.69,97.29,58.13,471.8,98.51,48.28,100.06,157.65,25.71,140.28,87.82,57.64,130.97,81.72,88.43,65.04,66.53,127.17,15.41,131.22,527.56,157.72,234.9,155.96,516.32,229.14,141.9,39.69,255.48,34.47,47.25,50.87,96.1,58.49,476.5,99.05,48.44,100.29,161.42,25.95,142.36,88.55,57.74,131.27,82.58,89.25,65.32,67.5,127.89,15.47,131.22,531.04,158.21,236.86,156.68,529.16,232.5,142.05,39.7,257.49,34.62,47.35,51.63,97.08,7803800,2631300,8044500,415039000,6133800,5252500,33612800,5294200,3251800,17420200,6827300,6796100,7191000,7243200,5670200,1187200,33311400,2745300,1817200,4552800,92488900,3087200,2815400,2316900,2537300,7616800,3748400,30276700,15074800,21709500,15827400
