Date,"('Close', 'AAPL')","('Close', 'ABBV')","('Close', 'ABT')","('Close', 'ACN')","('Close', 'ADBE')","('Close', 'AIG')","('Close', 'AMGN')","('Close', 'AMT')","('Close', 'AMZN')","('Close', 'AVGO')","('Close', 'AXP')","('Close', 'BA')","('Close', 'BAC')","('Close', 'BIIB')","('Close', 'BK')","('Close', 'BKNG')","('Close', 'BLK')","('Close', 'BMY')","('Close', 'BRK-B')","('Close', 'C')","('Close', 'CAT')","('Close', 'CHTR')","('Close', 'CL')","('Close', 'CMCSA')","('Close', 'COF')","('Close', 'COP')","('Close', 'COST')","('Close', 'CRM')","('Close', 'CSCO')","('Close', 'CVS')","('Close', 'CVX')","('Close', 'DD')","('Close', 'DHR')","('Close', 'DIS')","('Close', 'DOW')","('High', 'AAPL')","('High', 'ABBV')","('High', 'ABT')","('High', 'ACN')","('High', 'ADBE')","('High', 'AIG')","('High', 'AMGN')","('High', 'AMT')","('High', 'AMZN')","('High', 'AVGO')","('High', 'AXP')","('High', 'BA')","('High', 'BAC')","('High', 'BIIB')","('High', 'BK')","('High', 'BKNG')","('High', 'BLK')","('High', 'BMY')","('High', 'BRK-B')","('High', 'C')","('High', 'CAT')","('High', 'CHTR')","('High', 'CL')","('High', 'CMCSA')","('High', 'COF')","('High', 'COP')","('High', 'COST')","('High', 'CRM')","('High', 'CSCO')","('High', 'CVS')","('High', 'CVX')","('High', 'DD')","('High', 'DHR')","('High', 'DIS')","('High', 'DOW')","('Low', 'AAPL')","('Low', 'ABBV')","('Low', 'ABT')","('Low', 'ACN')","('Low', 'ADBE')","('Low', 'AIG')","('Low', 'AMGN')","('Low', 'AMT')","('Low', 'AMZN')","('Low', 'AVGO')","('Low', 'AXP')","('Low', 'BA')","('Low', 'BAC')","('Low', 'BIIB')","('Low', 'BK')","('Low', 'BKNG')","('Low', 'BLK')","('Low', 'BMY')","('Low', 'BRK-B')","('Low', 'C')","('Low', 'CAT')","('Low', 'CHTR')","('Low', 'CL')","('Low', 'CMCSA')","('Low', 'COF')","('Low', 'COP')","('Low', 'COST')","('Low', 'CRM')","('Low', 'CSCO')","('Low', 'CVS')","('Low', 'CVX')","('Low', 'DD')","('Low', 'DHR')","('Low', 'DIS')","('Low', 'DOW')","('Open', 'AAPL')","('Open', 'ABBV')","('Open', 'ABT')","('Open', 'ACN')","('Open', 'ADBE')","('Open', 'AIG')","('Open', 'AMGN')","('Open', 'AMT')","('Open', 'AMZN')","('Open', 'AVGO')","('Open', 'AXP')","('Open', 'BA')","('Open', 'BAC')","('Open', 'BIIB')","('Open', 'BK')","('Open', 'BKNG')","('Open', 'BLK')","('Open', 'BMY')","('Open', 'BRK-B')","('Open', 'C')","('Open', 'CAT')","('Open', 'CHTR')","('Open', 'CL')","('Open', 'CMCSA')","('Open', 'COF')","('Open', 'COP')","('Open', 'COST')","('Open', 'CRM')","('Open', 'CSCO')","('Open', 'CVS')","('Open', 'CVX')","('Open', 'DD')","('Open', 'DHR')","('Open', 'DIS')","('Open', 'DOW')","('Volume', 'AAPL')","('Volume', 'ABBV')","('Volume', 'ABT')","('Volume', 'ACN')","('Volume', 'ADBE')","('Volume', 'AIG')","('Volume', 'AMGN')","('Volume', 'AMT')","('Volume', 'AMZN')","('Volume', 'AVGO')","('Volume', 'AXP')","('Volume', 'BA')","('Volume', 'BAC')","('Volume', 'BIIB')","('Volume', 'BK')","('Volume', 'BKNG')","('Volume', 'BLK')","('Volume', 'BMY')","('Volume', 'BRK-B')","('Volume', 'C')","('Volume', 'CAT')","('Volume', 'CHTR')","('Volume', 'CL')","('Volume', 'CMCSA')","('Volume', 'COF')","('Volume', 'COP')","('Volume', 'COST')","('Volume', 'CRM')","('Volume', 'CSCO')","('Volume', 'CVS')","('Volume', 'CVX')","('Volume', 'DD')","('Volume', 'DHR')","('Volume', 'DIS')","('Volume', 'DOW')","('Close', 'DUK')","('Close', 'EMR')","('Close', 'EXC')","('Close', 'F')","('Close', 'FDX')","('Close', 'GD')","('Close', 'GE')","('Close', 'GILD')","('Close', 'GM')","('Close', 'GOOG')","('Close', 'GOOGL')","('Close', 'GS')","('Close', 'HD')","('Close', 'HON')","('Close', 'IBM')","('Close', 'INTC')","('Close', 'JNJ')","('Close', 'JPM')","('Close', 'KHC')","('Close', 'KO')","('Close', 'LIN')","('Close', 'LLY')","('Close', 'LMT')","('Close', 'LOW')","('Close', 'MA')","('Close', 'MCD')","('Close', 'MDLZ')","('Close', 'MDT')","('Close', 'MET')","('Close', 'META')","('Close', 'MMM')","('Close', 'MO')","('Close', 'MRK')","('Close', 'MS')","('Close', 'MSFT')","('High', 'DUK')","('High', 'EMR')","('High', 'EXC')","('High', 'F')","('High', 'FDX')","('High', 'GD')","('High', 'GE')","('High', 'GILD')","('High', 'GM')","('High', 'GOOG')","('High', 'GOOGL')","('High', 'GS')","('High', 'HD')","('High', 'HON')","('High', 'IBM')","('High', 'INTC')","('High', 'JNJ')","('High', 'JPM')","('High', 'KHC')","('High', 'KO')","('High', 'LIN')","('High', 'LLY')","('High', 'LMT')","('High', 'LOW')","('High', 'MA')","('High', 'MCD')","('High', 'MDLZ')","('High', 'MDT')","('High', 'MET')","('High', 'META')","('High', 'MMM')","('High', 'MO')","('High', 'MRK')","('High', 'MS')","('High', 'MSFT')","('Low', 'DUK')","('Low', 'EMR')","('Low', 'EXC')","('Low', 'F')","('Low', 'FDX')","('Low', 'GD')","('Low', 'GE')","('Low', 'GILD')","('Low', 'GM')","('Low', 'GOOG')","('Low', 'GOOGL')","('Low', 'GS')","('Low', 'HD')","('Low', 'HON')","('Low', 'IBM')","('Low', 'INTC')","('Low', 'JNJ')","('Low', 'JPM')","('Low', 'KHC')","('Low', 'KO')","('Low', 'LIN')","('Low', 'LLY')","('Low', 'LMT')","('Low', 'LOW')","('Low', 'MA')","('Low', 'MCD')","('Low', 'MDLZ')","('Low', 'MDT')","('Low', 'MET')","('Low', 'META')","('Low', 'MMM')","('Low', 'MO')","('Low', 'MRK')","('Low', 'MS')","('Low', 'MSFT')","('Open', 'DUK')","('Open', 'EMR')","('Open', 'EXC')","('Open', 'F')","('Open', 'FDX')","('Open', 'GD')","('Open', 'GE')","('Open', 'GILD')","('Open', 'GM')","('Open', 'GOOG')","('Open', 'GOOGL')","('Open', 'GS')","('Open', 'HD')","('Open', 'HON')","('Open', 'IBM')","('Open', 'INTC')","('Open', 'JNJ')","('Open', 'JPM')","('Open', 'KHC')","('Open', 'KO')","('Open', 'LIN')","('Open', 'LLY')","('Open', 'LMT')","('Open', 'LOW')","('Open', 'MA')","('Open', 'MCD')","('Open', 'MDLZ')","('Open', 'MDT')","('Open', 'MET')","('Open', 'META')","('Open', 'MMM')","('Open', 'MO')","('Open', 'MRK')","('Open', 'MS')","('Open', 'MSFT')","('Volume', 'DUK')","('Volume', 'EMR')","('Volume', 'EXC')","('Volume', 'F')","('Volume', 'FDX')","('Volume', 'GD')","('Volume', 'GE')","('Volume', 'GILD')","('Volume', 'GM')","('Volume', 'GOOG')","('Volume', 'GOOGL')","('Volume', 'GS')","('Volume', 'HD')","('Volume', 'HON')","('Volume', 'IBM')","('Volume', 'INTC')","('Volume', 'JNJ')","('Volume', 'JPM')","('Volume', 'KHC')","('Volume', 'KO')","('Volume', 'LIN')","('Volume', 'LLY')","('Volume', 'LMT')","('Volume', 'LOW')","('Volume', 'MA')","('Volume', 'MCD')","('Volume', 'MDLZ')","('Volume', 'MDT')","('Volume', 'MET')","('Volume', 'META')","('Volume', 'MMM')","('Volume', 'MO')","('Volume', 'MRK')","('Volume', 'MS')","('Volume', 'MSFT')","('Close', 'NEE')","('Close', 'NFLX')","('Close', 'NKE')","('Close', 'NVDA')","('Close', 'ORCL')","('Close', 'PEP')","('Close', 'PFE')","('Close', 'PG')","('Close', 'PM')","('Close', 'PYPL')","('Close', 'QCOM')","('Close', 'RTX')","('Close', 'SBUX')","('Close', 'SO')","('Close', 'SPG')","('Close', 'T')","('Close', 'TGT')","('Close', 'TMO')","('Close', 'TMUS')","('Close', 'TSLA')","('Close', 'TXN')","('Close', 'UNH')","('Close', 'UNP')","('Close', 'UPS')","('Close', 'USB')","('Close', 'V')","('Close', 'VZ')","('Close', 'WBA')","('Close', 'WFC')","('Close', 'WMT')","('Close', 'XOM')","('High', 'NEE')","('High', 'NFLX')","('High', 'NKE')","('High', 'NVDA')","('High', 'ORCL')","('High', 'PEP')","('High', 'PFE')","('High', 'PG')","('High', 'PM')","('High', 'PYPL')","('High', 'QCOM')","('High', 'RTX')","('High', 'SBUX')","('High', 'SO')","('High', 'SPG')","('High', 'T')","('High', 'TGT')","('High', 'TMO')","('High', 'TMUS')","('High', 'TSLA')","('High', 'TXN')","('High', 'UNH')","('High', 'UNP')","('High', 'UPS')","('High', 'USB')","('High', 'V')","('High', 'VZ')","('High', 'WBA')","('High', 'WFC')","('High', 'WMT')","('High', 'XOM')","('Low', 'NEE')","('Low', 'NFLX')","('Low', 'NKE')","('Low', 'NVDA')","('Low', 'ORCL')","('Low', 'PEP')","('Low', 'PFE')","('Low', 'PG')","('Low', 'PM')","('Low', 'PYPL')","('Low', 'QCOM')","('Low', 'RTX')","('Low', 'SBUX')","('Low', 'SO')","('Low', 'SPG')","('Low', 'T')","('Low', 'TGT')","('Low', 'TMO')","('Low', 'TMUS')","('Low', 'TSLA')","('Low', 'TXN')","('Low', 'UNH')","('Low', 'UNP')","('Low', 'UPS')","('Low', 'USB')","('Low', 'V')","('Low', 'VZ')","('Low', 'WBA')","('Low', 'WFC')","('Low', 'WMT')","('Low', 'XOM')","('Open', 'NEE')","('Open', 'NFLX')","('Open', 'NKE')","('Open', 'NVDA')","('Open', 'ORCL')","('Open', 'PEP')","('Open', 'PFE')","('Open', 'PG')","('Open', 'PM')","('Open', 'PYPL')","('Open', 'QCOM')","('Open', 'RTX')","('Open', 'SBUX')","('Open', 'SO')","('Open', 'SPG')","('Open', 'T')","('Open', 'TGT')","('Open', 'TMO')","('Open', 'TMUS')","('Open', 'TSLA')","('Open', 'TXN')","('Open', 'UNH')","('Open', 'UNP')","('Open', 'UPS')","('Open', 'USB')","('Open', 'V')","('Open', 'VZ')","('Open', 'WBA')","('Open', 'WFC')","('Open', 'WMT')","('Open', 'XOM')","('Volume', 'NEE')","('Volume', 'NFLX')","('Volume', 'NKE')","('Volume', 'NVDA')","('Volume', 'ORCL')","('Volume', 'PEP')","('Volume', 'PFE')","('Volume', 'PG')","('Volume', 'PM')","('Volume', 'PYPL')","('Volume', 'QCOM')","('Volume', 'RTX')","('Volume', 'SBUX')","('Volume', 'SO')","('Volume', 'SPG')","('Volume', 'T')","('Volume', 'TGT')","('Volume', 'TMO')","('Volume', 'TMUS')","('Volume', 'TSLA')","('Volume', 'TXN')","('Volume', 'UNH')","('Volume', 'UNP')","('Volume', 'UPS')","('Volume', 'USB')","('Volume', 'V')","('Volume', 'VZ')","('Volume', 'WBA')","('Volume', 'WFC')","('Volume', 'WMT')","('Volume', 'XOM')"
2021-10-01,139.65,92.95,108.32,305.21,577.47,50.7,188.18,235.87,164.16,44.94,165.02,226.0,38.93,283.94,47.01,2420.96,761.66,50.54,275.71,61.28,179.41,738.08,68.31,50.43,154.87,60.56,427.35,272.39,48.65,72.89,88.74,63.88,263.2,173.12,46.76,139.91,93.46,109.45,307.12,581.47,51.07,188.78,238.0,165.46,45.06,166.14,226.72,39.25,285.41,47.41,2441.56,768.75,50.75,277.51,61.71,180.83,742.47,68.7,50.66,156.08,60.76,429.97,273.46,48.88,73.61,88.92,64.26,267.25,174.41,47.1,136.19,91.06,106.37,300.26,568.61,50.09,185.43,234.53,162.8,44.03,159.84,220.6,38.31,279.24,46.04,2382.48,745.02,49.81,272.22,60.34,176.55,730.37,67.85,49.43,150.53,59.01,420.13,265.97,47.67,71.4,86.66,62.59,252.52,169.15,45.7,138.92,92.23,109.24,303.81,577.52,50.4,187.89,236.23,164.45,44.99,159.85,222.85,38.39,281.35,46.05,2382.48,762.85,50.42,273.02,60.64,178.09,735.11,68.55,49.7,151.22,59.07,428.68,268.67,48.17,73.52,86.95,63.12,267.25,169.46,46.03,94639600,8611500,8173200,1802300,2915300,5871800,2629400,1784600,56712000,16052000,3956000,9113600,40987100,925800,4899700,306600,477400,11188000,3950700,23701900,3695500,742800,3473400,15489500,2696400,13482300,1860700,4756000,18338000,6888400,10854900,2071900,3010181,12165000,6925300,84.06,87.55,29.58,10.87,204.79,180.83,64.67,58.79,51.36,135.53,135.61,343.25,298.83,198.4,116.1,49.61,142.7,149.57,30.45,47.02,282.14,220.79,312.12,187.77,351.4,221.78,52.65,112.94,55.32,340.91,126.28,33.34,71.91,86.38,279.74,84.42,87.98,30.14,11.03,206.23,181.81,65.02,59.52,51.61,136.14,135.97,345.71,301.43,199.11,116.63,49.84,143.97,150.62,30.75,47.18,282.79,222.8,313.81,189.35,354.32,223.39,52.95,113.5,55.86,342.91,126.81,33.51,74.5,87.13,280.59,83.33,86.09,29.54,10.75,200.78,177.03,63.35,58.01,50.51,132.47,133.15,339.51,294.05,194.71,113.71,48.86,141.06,146.41,30.34,46.62,277.13,216.8,307.61,186.05,338.7,219.33,52.17,111.04,54.52,336.57,124.53,32.64,71.23,84.65,272.18,83.84,86.89,29.97,10.94,202.47,179.96,63.67,58.83,51.27,132.65,133.53,342.75,297.28,195.94,114.22,49.41,143.64,146.77,30.73,46.81,279.95,222.14,311.68,187.8,341.3,221.91,52.78,111.78,54.73,339.52,125.98,33.06,72.05,85.41,272.99,4598500,2748300,7948639,51880900,4033100,876700,12992425,9343700,16660400,28388000,35360000,2382300,2814200,2276500,6907889,19895100,8568300,11285000,4151800,16277400,1597400,2215700,960400,3016400,5227300,2076000,6266400,4042600,4391700,14905300,2893483,11793700,102497300,7912700,30086300,71.24,613.15,138.61,20.7,84.7,133.56,35.26,126.36,79.04,264.65,117.85,79.74,102.86,53.13,106.8,15.72,203.39,566.58,123.07,258.41,172.55,368.07,184.04,152.68,50.64,223.67,41.57,38.21,42.54,43.28,52.62,71.58,614.99,139.49,20.82,85.2,134.14,35.4,126.95,79.23,265.82,119.05,80.15,103.35,53.68,107.62,15.86,204.34,570.02,124.58,260.26,173.03,369.25,185.11,153.88,50.94,224.73,41.77,38.59,42.8,44.09,52.67,70.17,597.51,136.07,20.16,82.68,132.29,34.25,125.22,78.02,260.11,115.8,78.52,100.69,53.0,104.4,15.63,199.32,546.09,122.61,254.53,169.34,359.34,179.98,150.45,49.68,216.88,41.28,37.6,42.06,42.92,51.3,71.07,604.24,136.87,20.71,82.83,133.91,34.92,126.68,78.3,261.45,118.85,79.12,101.01,53.65,105.53,15.71,204.13,564.45,123.38,259.47,172.23,367.29,180.43,153.86,49.8,217.56,41.36,38.47,42.11,43.97,51.3,7961100,4090800,8112300,240978000,13320900,4274300,38483000,5587200,4585000,4560400,6863700,5499500,5636900,4654900,2160400,41759490,3476400,1657600,4126700,51094200,2986100,3146600,3468600,3014500,6334000,7925400,18618400,4896117,18021700,30014400,24407300
2021-10-04,136.21,92.64,106.77,300.16,558.49,51.01,185.99,234.65,159.49,43.89,163.8,223.79,39.16,278.32,46.95,2424.55,746.89,50.04,273.64,61.37,178.3,740.96,67.84,50.05,154.47,61.76,419.54,268.04,48.17,72.66,89.08,64.85,259.93,170.62,46.49,139.22,93.89,108.66,304.7,576.8,51.81,189.69,236.55,164.0,44.87,168.14,227.97,39.82,284.56,47.87,2453.47,763.61,50.98,276.96,62.83,180.86,745.87,68.62,50.42,158.35,62.73,428.32,272.43,48.57,74.1,90.05,66.12,264.31,173.07,47.09,135.36,91.75,106.15,296.89,552.14,50.56,185.41,231.93,158.81,43.6,163.06,222.0,38.92,277.41,46.79,2387.32,740.71,49.98,273.05,61.0,177.63,733.29,67.43,49.82,154.08,61.02,415.76,263.37,47.92,72.05,88.56,64.39,258.68,169.84,46.04,138.78,92.73,107.77,303.84,574.59,50.61,188.33,235.25,163.97,44.72,164.96,225.68,38.96,281.44,46.86,2420.96,757.35,50.44,274.68,61.19,179.78,735.73,68.24,50.42,154.87,61.21,427.36,272.36,48.41,72.83,89.31,66.08,262.69,172.68,46.76,98322000,9779200,5903500,1774500,3977000,5557000,2856300,1387600,90462000,20093000,3613900,6946100,48273400,924900,5220200,257400,596000,12532800,4307000,18957200,2864600,595900,3943600,14261500,2759000,12423500,2264000,6393800,17084100,4768000,13305400,3941800,2596994,7200600,5652900,86.02,86.15,29.93,11.01,200.5,180.18,64.11,57.94,52.19,132.86,132.74,337.97,295.76,197.07,116.74,49.25,141.59,149.41,30.62,46.99,279.11,216.23,310.49,188.52,335.81,221.92,52.52,110.94,55.19,324.23,125.83,33.81,73.41,84.73,273.94,86.25,87.9,29.99,11.35,206.14,182.21,65.44,59.2,53.79,134.78,135.03,349.46,299.51,199.29,118.27,50.04,143.17,152.53,30.96,47.47,282.25,221.36,314.34,188.59,351.86,223.5,53.16,114.05,56.3,333.88,126.58,33.85,74.7,87.66,278.43,84.1,85.8,29.44,10.91,199.94,178.61,63.92,57.71,51.9,130.28,130.15,336.77,293.66,196.13,115.31,48.89,140.21,148.32,30.45,46.47,276.6,215.62,308.44,185.82,331.07,220.8,52.12,110.23,55.07,320.72,124.21,33.32,72.81,84.57,271.18,84.23,87.23,29.54,10.95,203.6,180.32,64.41,58.49,53.08,134.78,135.03,343.44,297.6,198.03,115.63,49.67,142.28,149.43,30.45,47.06,280.84,219.06,312.02,186.98,351.15,220.99,52.65,112.68,55.23,333.47,124.48,33.42,74.35,86.38,278.1,4645600,3906200,10789091,78332500,3924100,853100,12288913,7560200,29206700,31530000,51202000,2895600,2919900,2632200,7689251,27353300,8620700,14120000,6787000,18973400,1495200,4784700,1127400,5195600,7901500,2236500,8281800,5125900,4950300,42885000,3600080,8940900,53553300,9482100,31350700,71.38,603.35,138.68,19.69,84.25,132.89,34.84,125.65,79.14,255.01,116.0,79.93,101.53,53.72,106.09,15.77,201.14,562.9,121.81,260.51,169.53,362.99,187.48,150.1,50.45,218.11,41.73,38.12,42.54,42.86,53.3,71.88,626.13,139.14,20.5,85.35,135.37,35.61,127.11,79.76,262.57,118.84,80.21,103.01,53.89,107.49,15.89,203.9,568.36,124.03,268.99,173.08,370.62,188.49,152.86,51.35,223.54,41.99,38.73,43.14,43.65,53.6,70.61,594.68,137.38,19.52,83.96,132.26,34.67,124.57,78.49,251.59,115.3,78.78,101.13,52.92,105.56,15.68,198.46,556.59,121.11,258.71,168.31,360.88,185.73,149.02,50.31,214.3,41.56,37.98,42.22,42.54,52.63,71.1,613.39,138.61,20.46,84.45,133.5,35.26,126.19,79.14,261.84,118.05,79.3,102.41,52.97,106.44,15.76,202.95,565.42,123.12,265.5,171.88,367.31,186.05,151.85,50.48,223.22,41.69,38.17,42.54,43.29,52.95,6027800,4995900,7951000,345635000,10853900,5404900,28906500,5816000,4091500,7267200,8470300,5490600,4497700,6268900,1487600,57892430,3816400,1323700,4753000,91449900,3934100,3074800,5531900,3512500,5305300,10283400,18159200,5628751,22315200,29970300,33946700
2021-10-05,138.14,93.3,107.1,305.45,566.7,52.5,186.36,234.05,161.05,44.77,165.79,224.42,39.96,280.44,48.34,2397.76,758.85,50.23,278.05,62.44,177.72,747.79,67.26,50.28,156.9,61.97,425.36,268.94,48.57,72.51,90.05,65.58,260.76,171.75,47.17,139.25,94.22,108.08,307.53,570.29,52.77,188.24,236.15,163.04,45.17,167.03,226.45,40.44,282.26,48.63,2451.55,763.43,50.68,279.67,62.79,179.47,750.92,67.86,50.74,158.73,62.94,428.09,270.7,48.88,73.6,91.67,65.99,264.41,173.35,47.45,136.43,92.96,106.77,301.4,559.21,50.85,185.68,232.07,160.12,43.83,163.78,222.42,39.46,278.34,47.13,2391.58,744.49,49.96,273.2,61.41,176.08,739.98,67.21,49.82,154.73,61.09,418.69,268.21,48.08,72.37,89.67,64.6,260.66,170.76,46.38,136.56,93.2,107.31,301.54,563.91,51.43,185.79,234.8,160.23,43.89,164.53,224.27,39.55,278.34,47.25,2424.04,750.13,49.98,273.86,61.78,177.96,739.98,67.78,49.87,156.31,62.29,419.01,269.28,48.08,72.8,90.2,64.96,262.7,170.98,46.5,80861100,7146900,4238400,1628800,2337800,4845500,2481900,1649200,65384000,16557000,2629400,5687300,54070700,1010500,4890800,267300,445200,11406200,5069400,15587200,3074600,653400,4915400,15620500,2089100,11270100,1808700,4050400,14135000,4848600,13017300,3323200,1988890,6798200,5646200,85.52,87.85,29.92,10.97,206.39,180.77,64.11,57.8,52.53,135.25,135.09,348.5,298.48,198.46,115.96,49.69,141.91,151.85,30.77,47.07,282.12,222.07,312.07,188.3,334.84,223.87,53.21,111.6,56.87,330.92,127.14,33.57,72.08,86.52,279.41,86.21,88.32,30.26,11.08,208.4,182.14,64.78,58.43,52.92,136.43,136.28,350.68,300.94,199.69,117.46,50.05,143.27,153.18,30.9,47.42,283.85,223.64,314.5,191.51,340.07,225.39,53.46,113.19,57.07,333.13,127.66,33.9,73.66,86.98,281.0,85.33,86.14,29.69,10.83,199.09,179.37,63.4,57.66,51.87,133.09,133.12,339.19,295.63,196.52,115.55,49.26,141.53,150.06,30.55,46.94,278.73,217.5,309.44,188.2,334.57,221.85,52.37,110.88,54.95,324.16,125.49,33.56,71.82,85.01,274.85,86.12,86.42,30.03,11.08,200.16,180.84,64.2,57.84,52.39,133.09,133.12,341.54,296.15,196.52,117.26,49.32,142.16,150.54,30.57,47.02,279.28,217.76,310.5,189.77,339.09,222.73,52.46,111.51,55.51,326.57,125.93,33.84,73.13,85.66,274.85,3411500,2265100,8354798,55915800,5326900,959000,9208740,7236700,18201500,24126000,32404000,2508100,2514300,1560100,7297524,18129400,5129000,12292900,3776100,17173100,1359900,2802000,889400,3482800,4724100,2463100,8160900,3853200,6076300,35377900,2258407,7461300,28977800,8850300,24993000,71.48,634.81,140.87,20.41,86.35,133.68,34.76,126.14,79.3,260.15,116.77,80.87,100.97,53.4,105.4,15.83,202.62,565.75,121.75,260.2,172.63,369.01,191.54,151.15,51.09,217.67,41.73,38.44,43.39,43.14,53.21,71.86,640.39,142.32,20.61,86.8,134.83,35.15,127.22,79.76,262.77,117.91,81.57,101.55,54.08,106.1,15.9,204.36,575.69,122.52,265.77,173.82,371.43,193.37,152.31,51.41,220.68,41.96,38.54,43.83,43.48,54.14,71.13,606.89,139.32,19.81,84.16,132.78,34.73,125.59,78.79,253.59,115.09,79.97,100.23,53.28,104.62,15.72,200.93,563.07,120.67,258.07,169.78,365.08,187.13,149.44,50.42,217.32,41.59,37.77,42.83,42.91,52.69,71.44,606.94,139.49,19.91,84.33,133.92,34.93,125.66,79.48,255.22,115.49,80.21,101.23,53.92,106.08,15.8,202.18,564.91,121.45,261.6,171.16,365.17,187.13,150.15,50.79,218.83,41.83,38.16,42.97,42.93,53.99,5434600,9534300,10881900,279282000,9788600,6103100,19342600,6902700,4250200,6326600,9244300,4820500,5884000,4266400,1499700,42649350,2407300,1384500,3051100,55297800,3860200,3269400,4177300,2491800,5365100,5814000,13218200,4149641,20250500,20597400,29641600
2021-10-06,139.01,93.14,107.66,305.52,570.31,52.38,184.71,237.07,163.1,45.08,164.5,224.99,39.98,283.55,48.45,2413.39,757.74,50.26,280.22,62.35,177.13,743.75,67.87,50.38,156.11,62.04,428.31,272.4,47.91,72.09,89.25,64.5,261.7,172.6,45.63,139.16,93.44,107.73,305.66,572.16,52.5,186.56,237.5,163.22,45.13,165.93,225.07,40.02,285.57,48.66,2417.5,757.97,50.3,280.39,62.51,177.62,747.78,67.95,50.44,157.19,62.3,428.73,272.62,48.3,72.35,89.61,65.43,261.72,172.83,46.75,135.46,92.15,105.73,301.12,560.21,51.24,183.82,231.01,159.93,44.24,161.18,219.2,39.35,279.12,47.56,2350.11,742.73,49.76,274.61,61.14,173.38,735.4,66.89,49.5,152.95,60.29,421.68,264.72,47.06,70.9,88.11,63.55,257.15,168.74,44.94,136.54,93.13,106.98,303.56,561.24,52.03,185.89,233.01,160.68,44.55,163.7,221.08,39.62,280.12,47.83,2365.88,749.93,50.2,276.28,61.92,175.41,742.13,66.94,49.66,155.23,60.82,423.15,266.86,48.27,71.96,88.62,64.81,260.15,170.16,46.58,83221100,5710300,5498900,2166400,2043200,3484300,2928200,1421100,50660000,12042000,2922200,7157600,47031700,978600,5223500,239900,472500,9283400,3866100,15997200,3777700,584000,4052700,22844900,2032000,10613500,1334600,4745500,26339200,5205100,10630100,3087100,1850710,6005200,8699100,86.95,87.99,30.4,10.84,206.32,181.87,63.76,57.87,52.14,136.42,136.62,350.53,299.28,199.51,115.32,49.72,142.2,152.17,31.0,47.63,280.43,219.11,314.08,188.05,340.19,225.59,54.45,111.86,56.61,331.6,127.51,33.77,71.25,86.43,283.62,87.0,88.25,30.41,11.01,207.0,181.91,63.81,58.07,53.66,136.92,136.81,351.88,299.54,199.63,116.14,49.8,142.24,152.25,31.04,47.68,280.61,222.0,314.22,189.15,340.37,225.64,54.49,111.91,56.92,332.33,127.62,33.87,72.15,86.74,284.12,84.73,86.34,29.57,10.66,202.3,177.89,62.37,57.35,51.38,133.57,133.63,342.04,294.79,196.07,114.13,48.88,140.36,149.45,30.39,46.57,274.96,217.38,308.89,186.12,330.84,221.86,52.78,109.98,55.73,323.8,125.46,33.24,70.8,84.79,276.27,85.31,87.07,29.77,10.85,204.37,179.82,63.36,57.79,52.68,133.71,133.83,345.4,297.29,196.67,115.42,49.26,142.17,151.25,30.61,46.8,278.34,221.72,311.43,187.04,331.72,223.27,53.26,110.79,56.12,327.72,126.25,33.3,72.0,85.66,276.53,2794800,2855600,7043928,61020300,3652900,727100,11257962,6398600,29520800,19764000,24364000,2111800,2226800,1735900,5573506,20059600,7312600,8692600,3623600,21284500,2050200,2462700,995700,3079600,3712000,2107900,11222800,4005500,4418300,26443000,2460890,5471900,17608000,6912700,28002600,73.01,639.1,140.25,20.66,86.21,137.11,34.51,127.82,79.51,264.06,117.26,81.37,101.69,53.98,106.38,15.8,201.97,569.43,120.97,260.92,173.09,369.78,193.8,152.02,51.22,219.83,41.75,38.3,43.3,43.46,52.24,73.11,639.87,140.87,20.68,86.36,137.28,34.66,127.88,79.71,264.39,117.45,81.49,102.04,54.02,106.41,15.82,202.6,569.83,121.09,262.22,173.33,370.27,194.26,152.41,51.26,219.94,41.8,38.56,43.5,43.51,52.78,70.74,626.36,139.03,20.04,84.61,132.68,34.24,125.49,78.25,256.03,115.44,79.71,99.73,52.89,103.16,15.61,200.15,559.84,119.71,257.74,170.6,361.89,188.43,149.61,50.16,214.73,41.35,37.73,42.57,42.98,51.6,71.29,628.18,139.49,20.08,85.34,133.46,34.55,125.83,78.58,256.29,115.88,80.4,100.36,53.19,104.5,15.78,201.37,561.42,120.63,258.73,171.0,366.49,189.6,150.08,50.79,215.5,41.6,38.25,43.04,43.02,52.22,6876200,4580400,7610700,297202000,10268300,5499200,30483800,5332900,3309000,4615300,8513700,4354100,5734500,3386900,2199100,73923686,2789100,1133500,4160400,43898400,3103400,2809200,3074400,2119200,5037100,5420900,21339800,4414442,17425700,19376700,25284900
