Date,"('Close', 'AAPL')","('Close', 'ABBV')","('Close', 'ABT')","('Close', 'ACN')","('Close', 'ADBE')","('Close', 'AIG')","('Close', 'AMD')","('Close', 'AMGN')","('Close', 'AMT')","('Close', 'AMZN')","('Close', 'AVGO')","('Close', 'AXP')","('Close', 'BA')","('Close', 'BAC')","('Close', 'BK')","('Close', 'BKNG')","('Close', 'BLK')","('Close', 'BMY')","('Close', 'BRK-B')","('Close', 'C')","('Close', 'CAT')","('Close', 'CHTR')","('Close', 'CL')","('Close', 'CMCSA')","('Close', 'COF')","('Close', 'COP')","('Close', 'COST')","('Close', 'CRM')","('Close', 'CSCO')","('Close', 'CVS')","('Close', 'CVX')","('Close', 'DE')","('Close', 'DHR')","('Close', 'DIS')","('Close', 'DOW')","('High', 'AAPL')","('High', 'ABBV')","('High', 'ABT')","('High', 'ACN')","('High', 'ADBE')","('High', 'AIG')","('High', 'AMD')","('High', 'AMGN')","('High', 'AMT')","('High', 'AMZN')","('High', 'AVGO')","('High', 'AXP')","('High', 'BA')","('High', 'BAC')","('High', 'BK')","('High', 'BKNG')","('High', 'BLK')","('High', 'BMY')","('High', 'BRK-B')","('High', 'C')","('High', 'CAT')","('High', 'CHTR')","('High', 'CL')","('High', 'CMCSA')","('High', 'COF')","('High', 'COP')","('High', 'COST')","('High', 'CRM')","('High', 'CSCO')","('High', 'CVS')","('High', 'CVX')","('High', 'DE')","('High', 'DHR')","('High', 'DIS')","('High', 'DOW')","('Low', 'AAPL')","('Low', 'ABBV')","('Low', 'ABT')","('Low', 'ACN')","('Low', 'ADBE')","('Low', 'AIG')","('Low', 'AMD')","('Low', 'AMGN')","('Low', 'AMT')","('Low', 'AMZN')","('Low', 'AVGO')","('Low', 'AXP')","('Low', 'BA')","('Low', 'BAC')","('Low', 'BK')","('Low', 'BKNG')","('Low', 'BLK')","('Low', 'BMY')","('Low', 'BRK-B')","('Low', 'C')","('Low', 'CAT')","('Low', 'CHTR')","('Low', 'CL')","('Low', 'CMCSA')","('Low', 'COF')","('Low', 'COP')","('Low', 'COST')","('Low', 'CRM')","('Low', 'CSCO')","('Low', 'CVS')","('Low', 'CVX')","('Low', 'DE')","('Low', 'DHR')","('Low', 'DIS')","('Low', 'DOW')","('Open', 'AAPL')","('Open', 'ABBV')","('Open', 'ABT')","('Open', 'ACN')","('Open', 'ADBE')","('Open', 'AIG')","('Open', 'AMD')","('Open', 'AMGN')","('Open', 'AMT')","('Open', 'AMZN')","('Open', 'AVGO')","('Open', 'AXP')","('Open', 'BA')","('Open', 'BAC')","('Open', 'BK')","('Open', 'BKNG')","('Open', 'BLK')","('Open', 'BMY')","('Open', 'BRK-B')","('Open', 'C')","('Open', 'CAT')","('Open', 'CHTR')","('Open', 'CL')","('Open', 'CMCSA')","('Open', 'COF')","('Open', 'COP')","('Open', 'COST')","('Open', 'CRM')","('Open', 'CSCO')","('Open', 'CVS')","('Open', 'CVX')","('Open', 'DE')","('Open', 'DHR')","('Open', 'DIS')","('Open', 'DOW')","('Volume', 'AAPL')","('Volume', 'ABBV')","('Volume', 'ABT')","('Volume', 'ACN')","('Volume', 'ADBE')","('Volume', 'AIG')","('Volume', 'AMD')","('Volume', 'AMGN')","('Volume', 'AMT')","('Volume', 'AMZN')","('Volume', 'AVGO')","('Volume', 'AXP')","('Volume', 'BA')","('Volume', 'BAC')","('Volume', 'BK')","('Volume', 'BKNG')","('Volume', 'BLK')","('Volume', 'BMY')","('Volume', 'BRK-B')","('Volume', 'C')","('Volume', 'CAT')","('Volume', 'CHTR')","('Volume', 'CL')","('Volume', 'CMCSA')","('Volume', 'COF')","('Volume', 'COP')","('Volume', 'COST')","('Volume', 'CRM')","('Volume', 'CSCO')","('Volume', 'CVS')","('Volume', 'CVX')","('Volume', 'DE')","('Volume', 'DHR')","('Volume', 'DIS')","('Volume', 'DOW')","('Close', 'DUK')","('Close', 'EMR')","('Close', 'F')","('Close', 'FDX')","('Close', 'GD')","('Close', 'GE')","('Close', 'GILD')","('Close', 'GM')","('Close', 'GOOG')","('Close', 'GOOGL')","('Close', 'GS')","('Close', 'HD')","('Close', 'HON')","('Close', 'IBM')","('Close', 'INTC')","('Close', 'INTU')","('Close', 'JNJ')","('Close', 'JPM')","('Close', 'KHC')","('Close', 'KO')","('Close', 'LIN')","('Close', 'LLY')","('Close', 'LMT')","('Close', 'LOW')","('Close', 'MA')","('Close', 'MCD')","('Close', 'MDLZ')","('Close', 'MDT')","('Close', 'MET')","('Close', 'META')","('Close', 'MMM')","('Close', 'MO')","('Close', 'MRK')","('Close', 'MS')","('Close', 'MSFT')","('High', 'DUK')","('High', 'EMR')","('High', 'F')","('High', 'FDX')","('High', 'GD')","('High', 'GE')","('High', 'GILD')","('High', 'GM')","('High', 'GOOG')","('High', 'GOOGL')","('High', 'GS')","('High', 'HD')","('High', 'HON')","('High', 'IBM')","('High', 'INTC')","('High', 'INTU')","('High', 'JNJ')","('High', 'JPM')","('High', 'KHC')","('High', 'KO')","('High', 'LIN')","('High', 'LLY')","('High', 'LMT')","('High', 'LOW')","('High', 'MA')","('High', 'MCD')","('High', 'MDLZ')","('High', 'MDT')","('High', 'MET')","('High', 'META')","('High', 'MMM')","('High', 'MO')","('High', 'MRK')","('High', 'MS')","('High', 'MSFT')","('Low', 'DUK')","('Low', 'EMR')","('Low', 'F')","('Low', 'FDX')","('Low', 'GD')","('Low', 'GE')","('Low', 'GILD')","('Low', 'GM')","('Low', 'GOOG')","('Low', 'GOOGL')","('Low', 'GS')","('Low', 'HD')","('Low', 'HON')","('Low', 'IBM')","('Low', 'INTC')","('Low', 'INTU')","('Low', 'JNJ')","('Low', 'JPM')","('Low', 'KHC')","('Low', 'KO')","('Low', 'LIN')","('Low', 'LLY')","('Low', 'LMT')","('Low', 'LOW')","('Low', 'MA')","('Low', 'MCD')","('Low', 'MDLZ')","('Low', 'MDT')","('Low', 'MET')","('Low', 'META')","('Low', 'MMM')","('Low', 'MO')","('Low', 'MRK')","('Low', 'MS')","('Low', 'MSFT')","('Open', 'DUK')","('Open', 'EMR')","('Open', 'F')","('Open', 'FDX')","('Open', 'GD')","('Open', 'GE')","('Open', 'GILD')","('Open', 'GM')","('Open', 'GOOG')","('Open', 'GOOGL')","('Open', 'GS')","('Open', 'HD')","('Open', 'HON')","('Open', 'IBM')","('Open', 'INTC')","('Open', 'INTU')","('Open', 'JNJ')","('Open', 'JPM')","('Open', 'KHC')","('Open', 'KO')","('Open', 'LIN')","('Open', 'LLY')","('Open', 'LMT')","('Open', 'LOW')","('Open', 'MA')","('Open', 'MCD')","('Open', 'MDLZ')","('Open', 'MDT')","('Open', 'MET')","('Open', 'META')","('Open', 'MMM')","('Open', 'MO')","('Open', 'MRK')","('Open', 'MS')","('Open', 'MSFT')","('Volume', 'DUK')","('Volume', 'EMR')","('Volume', 'F')","('Volume', 'FDX')","('Volume', 'GD')","('Volume', 'GE')","('Volume', 'GILD')","('Volume', 'GM')","('Volume', 'GOOG')","('Volume', 'GOOGL')","('Volume', 'GS')","('Volume', 'HD')","('Volume', 'HON')","('Volume', 'IBM')","('Volume', 'INTC')","('Volume', 'INTU')","('Volume', 'JNJ')","('Volume', 'JPM')","('Volume', 'KHC')","('Volume', 'KO')","('Volume', 'LIN')","('Volume', 'LLY')","('Volume', 'LMT')","('Volume', 'LOW')","('Volume', 'MA')","('Volume', 'MCD')","('Volume', 'MDLZ')","('Volume', 'MDT')","('Volume', 'MET')","('Volume', 'META')","('Volume', 'MMM')","('Volume', 'MO')","('Volume', 'MRK')","('Volume', 'MS')","('Volume', 'MSFT')","('Close', 'NEE')","('Close', 'NFLX')","('Close', 'NKE')","('Close', 'NVDA')","('Close', 'ORCL')","('Close', 'PEP')","('Close', 'PFE')","('Close', 'PG')","('Close', 'PM')","('Close', 'PYPL')","('Close', 'QCOM')","('Close', 'RTX')","('Close', 'SBUX')","('Close', 'SCHW')","('Close', 'SO')","('Close', 'SPG')","('Close', 'T')","('Close', 'TGT')","('Close', 'TMO')","('Close', 'TMUS')","('Close', 'TSLA')","('Close', 'TXN')","('Close', 'UNH')","('Close', 'UNP')","('Close', 'UPS')","('Close', 'USB')","('Close', 'V')","('Close', 'VZ')","('Close', 'WFC')","('Close', 'WMT')","('Close', 'XOM')","('High', 'NEE')","('High', 'NFLX')","('High', 'NKE')","('High', 'NVDA')","('High', 'ORCL')","('High', 'PEP')","('High', 'PFE')","('High', 'PG')","('High', 'PM')","('High', 'PYPL')","('High', 'QCOM')","('High', 'RTX')","('High', 'SBUX')","('High', 'SCHW')","('High', 'SO')","('High', 'SPG')","('High', 'T')","('High', 'TGT')","('High', 'TMO')","('High', 'TMUS')","('High', 'TSLA')","('High', 'TXN')","('High', 'UNH')","('High', 'UNP')","('High', 'UPS')","('High', 'USB')","('High', 'V')","('High', 'VZ')","('High', 'WFC')","('High', 'WMT')","('High', 'XOM')","('Low', 'NEE')","('Low', 'NFLX')","('Low', 'NKE')","('Low', 'NVDA')","('Low', 'ORCL')","('Low', 'PEP')","('Low', 'PFE')","('Low', 'PG')","('Low', 'PM')","('Low', 'PYPL')","('Low', 'QCOM')","('Low', 'RTX')","('Low', 'SBUX')","('Low', 'SCHW')","('Low', 'SO')","('Low', 'SPG')","('Low', 'T')","('Low', 'TGT')","('Low', 'TMO')","('Low', 'TMUS')","('Low', 'TSLA')","('Low', 'TXN')","('Low', 'UNH')","('Low', 'UNP')","('Low', 'UPS')","('Low', 'USB')","('Low', 'V')","('Low', 'VZ')","('Low', 'WFC')","('Low', 'WMT')","('Low', 'XOM')","('Open', 'NEE')","('Open', 'NFLX')","('Open', 'NKE')","('Open', 'NVDA')","('Open', 'ORCL')","('Open', 'PEP')","('Open', 'PFE')","('Open', 'PG')","('Open', 'PM')","('Open', 'PYPL')","('Open', 'QCOM')","('Open', 'RTX')","('Open', 'SBUX')","('Open', 'SCHW')","('Open', 'SO')","('Open', 'SPG')","('Open', 'T')","('Open', 'TGT')","('Open', 'TMO')","('Open', 'TMUS')","('Open', 'TSLA')","('Open', 'TXN')","('Open', 'UNH')","('Open', 'UNP')","('Open', 'UPS')","('Open', 'USB')","('Open', 'V')","('Open', 'VZ')","('Open', 'WFC')","('Open', 'WMT')","('Open', 'XOM')","('Volume', 'NEE')","('Volume', 'NFLX')","('Volume', 'NKE')","('Volume', 'NVDA')","('Volume', 'ORCL')","('Volume', 'PEP')","('Volume', 'PFE')","('Volume', 'PG')","('Volume', 'PM')","('Volume', 'PYPL')","('Volume', 'QCOM')","('Volume', 'RTX')","('Volume', 'SBUX')","('Volume', 'SCHW')","('Volume', 'SO')","('Volume', 'SPG')","('Volume', 'T')","('Volume', 'TGT')","('Volume', 'TMO')","('Volume', 'TMUS')","('Volume', 'TSLA')","('Volume', 'TXN')","('Volume', 'UNH')","('Volume', 'UNP')","('Volume', 'UPS')","('Volume', 'USB')","('Volume', 'V')","('Volume', 'VZ')","('Volume', 'WFC')","('Volume', 'WMT')","('Volume', 'XOM')"
2024-10-01,225.16,188.8,110.93,345.62,502.8,71.18,159.75,309.96,222.77,185.13,165.84,265.04,154.22,38.32,69.48,4071.78,915.18,49.84,457.41,59.97,385.17,328.95,99.42,39.88,145.03,105.95,872.9,269.24,51.02,58.37,143.2,410.67,272.9,93.24,50.69,228.59,190.72,111.57,348.57,519.0,71.62,165.4,311.78,225.07,186.19,170.58,268.23,156.4,38.65,70.1,4197.89,926.25,49.9,459.79,60.49,388.21,331.36,100.86,40.14,147.95,106.25,882.46,273.05,51.47,59.92,143.99,414.64,276.94,95.02,50.97,222.7,188.28,110.18,343.58,502.5,70.66,158.08,306.67,221.84,183.45,164.19,262.99,149.49,38.04,69.23,4056.11,900.43,48.62,454.82,59.19,379.51,319.65,99.15,39.38,143.62,100.85,868.29,268.07,50.61,57.63,139.14,405.42,271.37,92.51,50.34,228.46,189.46,111.56,348.57,517.45,71.41,164.48,311.63,224.13,184.9,170.49,267.69,151.46,38.6,70.04,4197.89,926.25,48.94,459.11,60.37,384.07,323.44,100.82,39.82,147.85,101.27,880.73,272.49,51.38,59.75,140.0,409.43,276.94,94.37,50.72,63285000,3924600,4264000,1827300,3730000,3619800,31831900,2097400,2279900,36044900,23770400,2429500,12588800,26291200,5149800,238500,543800,17436200,3043700,13550100,2091400,1679500,4076600,18226300,1713700,8067600,1836700,4369900,16621800,16285900,9489100,1089200,1367200,10099200,5461300,112.07,107.45,9.99,263.38,297.75,185.15,81.51,44.41,167.69,166.26,480.37,399.58,201.88,213.32,22.69,601.29,156.92,201.51,33.29,69.62,469.01,877.77,589.28,266.16,492.89,296.07,70.84,87.8,79.49,574.66,134.38,47.47,110.64,101.39,417.56,112.3,108.42,10.05,269.01,299.43,187.06,81.55,45.0,169.7,168.42,484.69,401.05,203.77,215.02,23.72,613.51,157.65,203.51,33.39,70.63,471.82,884.51,594.76,267.64,494.53,298.27,71.73,88.14,80.05,581.21,134.66,47.84,110.69,102.14,425.29,110.81,106.72,9.83,261.85,287.19,183.78,80.42,43.91,165.18,163.86,474.92,392.11,200.67,209.97,22.26,598.88,156.13,200.69,33.0,69.54,467.9,872.2,565.99,261.84,489.64,295.36,70.77,87.03,78.44,568.31,132.27,47.32,109.07,100.07,415.69,111.33,107.39,9.96,267.58,290.25,186.34,81.39,44.68,168.12,166.95,484.69,394.66,202.23,214.57,23.46,612.94,157.34,203.32,33.27,69.99,470.93,882.08,570.08,263.59,493.76,297.56,71.49,88.04,79.85,576.17,133.34,47.59,109.89,101.16,425.26,3729700,2823700,63963000,1703800,1486600,3794000,6619000,15157200,18629500,28338100,1528600,3476200,2300300,3548400,86344400,1869100,4408000,8540100,6149800,13294500,1342100,2455200,2356200,2552400,3748100,3036200,5307600,4907100,2380500,15259300,3050500,7243900,7715500,5437400,19092900,82.7,706.13,87.2,116.97,165.14,165.0,26.79,168.77,116.25,77.47,162.13,121.95,95.01,63.1,87.93,161.49,20.91,146.55,610.79,203.21,258.02,195.71,570.92,239.85,125.32,42.55,275.66,41.65,54.18,80.49,115.74,83.16,717.76,87.69,122.4,168.45,165.54,27.17,169.71,117.57,79.01,166.54,122.14,95.7,63.86,88.8,161.69,20.93,149.63,617.82,203.45,263.98,200.98,576.2,241.6,128.32,43.47,277.11,41.68,54.81,80.74,116.39,81.29,698.59,85.81,115.76,163.97,163.45,26.66,167.95,116.0,76.39,160.47,117.78,93.96,62.65,87.08,158.41,20.64,145.75,608.42,199.92,248.53,193.87,568.44,238.0,124.14,42.41,272.45,41.14,54.0,79.66,111.88,81.57,713.64,86.09,121.74,168.17,164.91,27.15,168.97,117.12,78.21,166.06,118.8,95.07,63.8,87.53,160.96,20.72,149.48,617.82,202.42,262.67,200.04,572.58,240.45,128.17,43.43,275.04,41.42,54.78,79.9,111.99,9112600,2813500,20623400,302094500,7595100,7095900,30725100,7130600,5466100,10608700,8277600,7206900,7171600,6331500,4029900,1327100,32705500,3994400,1169200,3702000,87397600,9039900,2648400,1925000,3658500,6272800,5781600,17536400,11069400,16054200,23235900
2024-10-02,225.73,188.66,111.0,349.85,505.81,70.91,159.78,309.39,222.59,184.76,169.0,267.33,152.89,38.33,69.33,4095.63,937.94,50.65,456.67,60.18,386.8,329.24,99.15,39.8,144.76,106.91,874.04,277.8,51.3,59.03,144.4,410.72,272.26,93.34,50.82,226.32,188.84,111.15,350.73,510.19,71.47,163.1,310.29,223.71,186.6,171.16,267.8,154.85,38.63,69.83,4099.24,937.97,51.38,458.7,60.67,388.38,334.92,99.45,40.34,146.28,108.15,876.73,280.3,51.51,60.66,145.67,411.79,273.94,93.76,51.19,221.99,186.39,109.43,344.99,502.82,70.64,158.67,305.95,220.32,184.04,165.4,262.73,152.84,38.15,68.91,4043.24,914.18,49.38,454.19,59.48,381.49,328.17,98.7,39.75,143.43,105.2,862.73,269.22,50.82,58.7,142.78,408.4,269.4,92.78,50.56,224.84,187.55,110.75,346.34,503.87,71.13,159.31,307.35,221.73,184.44,165.92,265.04,153.76,38.35,69.42,4071.78,920.91,49.77,458.7,59.86,384.77,328.97,99.15,39.88,145.08,107.8,870.18,272.07,51.08,59.76,145.1,410.35,272.84,92.78,50.82,32880600,2946900,3454000,2421300,1981600,3004400,24630400,2614400,2229500,23704100,14317800,2009500,4357000,23302700,5251700,164500,368200,22198300,2803400,7380800,1767900,1397700,4272800,11124400,1881400,7559900,1317100,8512300,11071300,22297800,8105400,863800,1111700,6144200,6312700,112.51,108.64,9.74,260.81,296.37,185.29,82.29,44.35,166.58,165.13,482.15,401.74,199.74,213.69,22.39,602.28,156.12,201.76,32.53,68.94,469.82,884.31,586.7,265.4,492.08,296.83,70.15,86.94,79.5,571.01,132.79,47.15,108.08,101.49,414.02,112.64,109.16,9.97,263.34,299.01,187.04,82.96,45.06,168.14,166.78,484.96,401.93,201.86,214.15,23.07,607.59,157.04,203.37,33.14,69.34,471.4,886.57,593.31,266.41,492.42,297.14,70.82,87.49,80.57,574.19,134.54,47.47,110.51,102.34,419.67,111.02,107.15,9.69,260.25,295.58,183.59,80.7,44.26,165.53,164.01,478.19,395.58,199.52,209.87,22.35,599.29,155.62,200.2,32.36,68.35,466.68,872.03,584.97,264.31,486.24,292.75,69.9,86.81,79.4,567.56,132.73,46.94,107.98,100.9,413.6,111.38,107.45,9.97,262.76,297.92,184.43,80.92,44.31,167.03,165.69,481.35,398.26,201.39,212.31,22.67,602.4,156.45,201.55,33.14,69.31,468.06,873.32,588.39,265.32,489.47,293.72,70.72,87.35,79.65,573.06,134.54,47.44,110.46,101.79,419.43,3360200,3160400,51457400,1406400,1218300,2879800,6042300,10730100,12745000,17760200,1445100,3431300,1841800,3343400,59033900,1164600,4684400,5810900,8097000,11155500,1024600,1751600,1192500,2244200,1736500,2352400,5047600,4438900,1879100,6524700,2624900,7721700,9041800,3293600,16582300,82.85,711.09,81.3,118.82,165.69,163.24,26.73,167.68,115.29,77.44,164.61,121.6,94.1,62.55,88.62,160.52,20.97,144.81,610.57,205.16,249.02,197.49,579.74,237.7,125.08,42.35,275.07,41.5,54.1,79.65,117.28,83.01,716.21,83.38,119.35,167.14,165.35,26.88,168.2,116.03,77.77,166.01,123.06,94.59,63.36,88.84,161.67,21.02,146.79,614.4,205.43,251.16,199.74,591.69,240.47,126.38,42.98,275.7,41.71,54.6,80.21,118.53,81.94,704.69,79.99,115.11,165.25,162.25,26.52,166.86,114.97,76.18,161.51,121.21,93.49,62.41,87.2,159.53,20.79,144.39,603.2,202.51,241.5,195.82,571.85,236.58,124.64,42.12,273.45,41.33,53.72,79.35,116.01,82.21,706.13,81.09,116.41,165.58,165.12,26.72,167.77,115.97,77.47,162.49,122.76,94.42,63.02,87.33,160.5,20.84,146.03,607.86,202.98,247.55,196.99,591.43,239.36,125.53,42.56,274.64,41.57,54.13,80.21,117.68,8403800,1758200,33208800,221845900,7073000,5786000,24957200,6212700,3425000,8073300,4484600,3802900,6346000,4817400,4869000,1321400,29820100,2795000,665400,2245100,93983900,4389400,3667000,2568300,2258400,6114300,4741600,12040800,9007200,16618300,17129700
2024-10-03,224.62,187.35,109.63,354.71,503.8,70.81,162.85,307.21,220.09,181.96,170.22,265.03,150.52,38.35,69.2,4074.89,932.3,51.06,452.96,59.48,383.89,322.39,97.12,39.32,143.45,108.91,871.2,279.22,51.11,59.67,144.69,403.07,268.89,92.82,50.66,225.76,188.88,110.88,357.86,509.81,71.02,166.79,309.39,222.42,183.44,173.24,267.51,152.74,38.37,69.39,4084.24,939.29,51.15,455.97,59.82,386.75,326.05,98.85,39.62,143.98,109.0,876.68,279.43,51.34,59.96,145.57,408.09,271.65,93.28,50.88,222.29,186.67,109.2,352.84,498.59,69.95,159.4,305.25,218.58,180.88,167.55,264.1,150.51,37.84,68.8,4032.06,930.34,50.32,450.92,59.11,381.57,319.68,96.93,39.05,141.57,106.55,868.21,276.06,50.85,58.29,143.51,402.07,267.94,92.33,50.1,224.1,188.71,110.88,353.05,501.02,70.79,159.71,306.85,222.32,183.05,167.97,266.07,152.12,38.08,69.26,4050.94,934.34,50.73,455.47,59.67,385.12,325.51,98.76,39.54,143.56,107.24,869.98,277.31,50.88,58.75,144.75,406.97,271.21,92.8,50.62,34044200,3453800,3472100,3646300,1921600,3303800,29598800,1525300,1590900,30204300,13072300,1614500,5704800,26030200,3074300,120600,511100,15398400,2564700,7939800,1866100,896800,4695000,10457600,1967200,7397400,1451900,3868400,11029100,10141600,6553300,1103800,1332000,6180300,4066300,111.63,107.82,9.71,256.07,292.17,182.76,81.73,44.51,166.48,165.13,476.38,402.05,198.76,216.6,22.26,598.84,155.47,199.75,32.34,68.46,463.81,878.83,589.25,263.78,491.49,296.53,69.07,85.62,78.99,580.94,132.15,46.58,106.25,101.54,413.44,112.91,108.5,9.73,260.13,297.3,185.56,82.47,44.56,167.18,165.91,480.7,403.41,199.43,216.71,22.73,602.01,156.38,200.98,32.39,68.92,466.77,885.23,592.34,265.83,493.59,297.09,70.08,87.06,79.52,581.53,132.95,47.08,108.08,101.66,416.42,111.36,107.15,9.6,255.38,291.62,182.57,81.58,43.6,164.65,163.2,474.52,397.38,197.5,213.25,21.65,594.96,155.2,198.89,32.1,68.15,462.23,874.19,584.56,262.23,489.53,294.39,68.98,85.51,78.21,566.95,131.23,46.31,105.91,100.17,411.2,112.8,108.19,9.67,259.9,296.49,185.35,81.81,43.95,165.1,163.69,480.13,399.53,198.38,213.47,22.14,596.36,155.75,200.67,32.25,68.79,465.99,882.79,587.9,265.02,492.06,296.58,70.08,86.84,79.28,568.36,132.36,47.07,107.83,100.58,414.52,3856600,3236700,44458300,1733100,1124300,3999500,4086100,9409900,11004300,15073100,1290600,3320700,2047600,3788300,49565900,1289800,4791200,7251300,6316400,9374800,1072300,1974700,856600,1634600,1382200,1802500,4997100,3435000,2082800,11581000,2504900,6877600,10280600,4587200,13686400,82.48,706.8,80.32,122.81,164.85,162.26,26.48,165.92,114.12,77.31,165.2,121.24,93.18,62.6,87.76,160.34,20.84,144.04,598.81,205.11,240.66,195.78,580.17,235.04,122.93,42.09,274.93,41.01,53.78,79.65,118.3,83.5,708.81,81.96,124.32,165.83,162.82,26.65,167.14,115.29,77.4,165.8,122.45,93.99,62.87,88.89,160.45,21.01,144.43,609.34,206.32,249.79,197.5,580.64,237.36,124.68,42.21,275.75,41.42,54.01,79.8,118.87,82.19,700.0,80.2,120.31,164.23,160.95,26.41,165.58,113.56,76.04,162.01,120.78,92.94,61.62,87.27,158.72,20.76,142.06,597.24,204.53,237.81,194.42,571.97,234.03,122.56,41.57,273.92,40.89,53.23,79.08,116.71,83.06,704.26,80.61,120.89,164.88,161.88,26.63,167.14,114.97,76.53,162.3,122.05,93.26,62.2,88.84,160.2,20.91,144.32,607.72,204.55,244.48,195.21,578.07,236.8,124.68,42.15,274.74,41.39,53.88,79.52,117.65,7031500,2256400,18143800,277118000,4735700,5090300,25678900,4794300,4523200,9121300,6260200,4765700,5556400,8144400,6120700,1126700,28894700,4790100,1258200,2902100,80729200,3167000,2645800,1990200,3635000,4513200,3036700,12258400,8135300,11640400,16524300
2024-10-04,225.75,186.24,110.03,355.69,507.22,74.44,170.9,309.32,214.7,186.51,174.92,273.03,155.0,39.19,70.33,4157.88,930.05,51.4,461.97,60.77,389.78,326.32,96.22,39.69,151.59,110.96,878.6,286.02,51.42,61.26,144.2,402.34,268.4,94.33,51.44,226.94,187.53,110.13,361.14,508.56,74.55,171.21,310.36,216.94,187.6,175.18,273.84,155.0,39.32,70.38,4166.91,941.36,51.45,462.18,61.05,390.15,327.35,97.01,39.85,151.7,111.05,879.78,286.16,51.58,62.19,145.88,406.43,270.92,94.52,51.7,223.09,185.05,109.09,353.32,503.59,71.25,164.42,306.19,212.63,183.6,170.92,267.12,150.85,38.71,69.47,4104.88,912.25,50.78,453.81,59.97,384.64,322.78,95.64,39.18,146.98,108.55,871.2,279.78,51.09,60.38,143.63,399.46,267.03,93.08,51.04,226.84,187.02,109.53,357.62,507.29,71.57,166.53,308.41,216.82,185.75,174.59,269.35,152.26,39.01,69.9,4135.1,941.36,50.87,455.01,60.61,389.42,326.41,96.42,39.4,146.99,110.02,873.51,282.15,51.47,60.43,145.86,406.29,269.92,93.49,51.21,37245100,4749700,4366300,2131400,1949300,4192600,44556500,1467800,1942500,40890300,17921400,2239600,6657500,34209900,2361400,167600,491700,12826500,3090200,10097900,1675100,1062000,6029900,13696900,2551000,7585100,1516400,6129900,11724100,16311000,7892400,877900,1132700,6308900,3443800,109.98,109.6,9.82,254.86,293.2,185.93,82.14,45.2,167.83,166.33,485.26,398.9,199.64,219.79,22.59,605.65,155.27,206.84,32.74,68.12,462.26,880.43,588.57,261.39,494.2,296.83,69.41,86.1,81.69,594.07,132.63,46.7,105.85,104.75,412.96,110.77,110.03,9.86,258.95,293.76,186.01,82.5,45.67,168.81,167.49,486.39,402.28,200.91,219.87,22.91,609.29,155.47,207.28,32.79,68.23,464.88,882.22,589.7,264.03,495.54,298.91,69.49,86.13,81.91,594.98,133.28,46.72,106.36,104.95,416.62,109.75,108.11,9.7,253.32,290.45,183.72,81.55,45.02,166.23,164.75,476.28,390.2,197.54,217.14,22.3,600.14,153.81,202.62,32.24,67.68,459.0,870.23,582.92,256.9,489.01,294.51,68.72,85.07,80.36,579.61,131.43,46.23,105.48,103.53,411.88,110.54,110.03,9.84,258.73,292.59,185.43,81.9,45.33,168.6,167.32,485.73,400.57,200.41,217.6,22.7,603.2,154.63,204.96,32.34,67.92,464.21,879.19,587.14,263.58,492.07,296.14,68.86,85.81,80.57,581.9,133.19,46.32,105.58,104.49,415.12,3512900,2082200,45883000,1637300,877300,3978300,4054300,11428900,11422100,19047400,1721600,3989000,1643500,3553800,49845500,1220200,5331100,10211700,4808400,12684800,2131000,1970500,559800,2245600,1935600,2432400,4378600,3598500,4905700,14169500,2387300,7409500,9704700,5608900,19169700,81.32,719.7,80.46,124.88,168.8,161.72,26.71,164.72,114.81,79.36,165.18,122.46,94.18,63.93,87.38,161.52,20.7,147.2,596.51,205.36,250.08,196.79,578.65,233.31,123.42,42.78,275.99,40.7,55.72,80.16,120.47,81.54,721.01,81.73,125.0,168.84,162.23,26.72,165.9,114.82,79.53,169.0,122.52,94.33,64.17,87.55,161.66,20.77,148.15,601.87,205.8,250.96,200.34,583.48,237.53,124.54,43.02,276.5,40.76,55.89,80.33,120.82,80.5,708.82,80.32,121.8,166.14,160.61,26.39,164.11,113.3,77.99,162.82,120.73,92.78,63.26,86.45,159.12,20.3,145.7,594.43,203.29,244.58,195.46,575.95,231.68,122.64,42.27,273.18,40.12,54.76,79.08,118.16,80.97,713.32,80.84,124.9,166.67,160.93,26.44,164.69,113.5,78.16,168.75,121.27,93.78,63.36,86.99,160.34,20.51,146.28,600.51,204.3,246.69,200.08,579.56,236.11,123.99,42.8,275.42,40.32,54.77,79.28,118.9,8341800,2229000,10322600,243678100,6386900,4390100,28769000,6002800,4124500,10070400,6586500,3055900,6818900,7141400,3432300,1211100,24539300,3557100,871500,2654800,86573200,4092900,2462600,2137900,3270500,5438000,4259300,14531200,14582800,11583400,19752300
